Label,WithinSectionID,AlleleCombo
GW+CC1151 1-7,1151,GW+CC
GW+FM1151,1151,GW+FM
CC+FM1151 1-7,1151,CC+FM
BS+GW+CC1151 1-7,1151,BS+GW+CC
BS+GW+FM1151 1-7,1151,BS+GW+FM
BS+CC+FM1151 1-7,1151,BS+CC+FM
GW+CC+FM1151 1-7,1151,GW+CC+FM
BS+GW+CC+FM1151 1-7,1151,BS+GW+CC+FM
BS1152 1-8,1152,BS
GW1152 1-8,1152,GW
CC1152 1-8,1152,CC
FM1152 1-8,1152,FM
BS+GW1152 1-8,1152,BS+GW
BS+CC1152 1-8,1152,BS+CC
BS+FM1152 1-8,1152,BS+FM
GW+CC1152 1-8,1152,GW+CC
GW+FM1152,1152,GW+FM
CC+FM1152 1-8,1152,CC+FM
BS+GW+CC1152 1-8,1152,BS+GW+CC
BS+GW+FM1152 1-8,1152,BS+GW+FM
BS+CC+FM1152 1-8,1152,BS+CC+FM
GW+CC+FM1152 1-8,1152,GW+CC+FM
BS+GW+CC+FM1152 1-8,1152,BS+GW+CC+FM
BS1153 1-9,1153,BS
GW1153 1-9,1153,GW
CC1153 1-9,1153,CC
FM1153 1-9,1153,FM
BS+GW1153 1-9,1153,BS+GW
BS+CC1153 1-9,1153,BS+CC
BS+FM1153 1-9,1153,BS+FM
GW+CC1153 1-9,1153,GW+CC
GW+FM1153,1153,GW+FM
CC+FM1153 1-9,1153,CC+FM
BS+GW+CC1153 1-9,1153,BS+GW+CC
BS+GW+FM1153 1-9,1153,BS+GW+FM
BS+CC+FM1153 1-9,1153,BS+CC+FM
GW+CC+FM1153 1-9,1153,GW+CC+FM
BS+GW+CC+FM1153 1-9,1153,BS+GW+CC+FM
BS1154 1-10,1154,BS
GW1154 1-10,1154,GW
CC1154 1-10,1154,CC
FM1154 1-10,1154,FM
BS+GW1154 1-10,1154,BS+GW
BS+CC1154 1-10,1154,BS+CC
BS+FM1154 1-10,1154,BS+FM
GW+CC1154 1-10,1154,GW+CC
GW+FM1154,1154,GW+FM
CC+FM1154 1-10,1154,CC+FM
BS+GW+CC1154 1-10,1154,BS+GW+CC
BS+GW+FM1154 1-10,1154,BS+GW+FM
BS+CC+FM1154 1-10,1154,BS+CC+FM
GW+CC+FM1154 1-10,1154,GW+CC+FM
BS+GW+CC+FM1154 1-10,1154,BS+GW+CC+FM
BS1155 1-7,1155,BS
GW1155 1-7,1155,GW
CC1155 1-7,1155,CC
FM1155 1-7,1155,FM
BS+GW1155 1-7,1155,BS+GW
BS+CC1155 1-7,1155,BS+CC
BS+FM1155 1-7,1155,BS+FM
GW+CC1155 1-7,1155,GW+CC
GW+FM1155,1155,GW+FM
CC+FM1155 1-7,1155,CC+FM
BS+GW+CC1155 1-7,1155,BS+GW+CC
BS+GW+FM1155 1-7,1155,BS+GW+FM
BS+CC+FM1155 1-7,1155,BS+CC+FM
GW+CC+FM1155 1-7,1155,GW+CC+FM
BS+GW+CC+FM1155 1-7,1155,BS+GW+CC+FM
BS1156 1-8,1156,BS
GW1156 1-8,1156,GW
CC1156 1-8,1156,CC
FM1156 1-8,1156,FM
BS+GW1156 1-8,1156,BS+GW
BS+CC1156 1-8,1156,BS+CC
BS+FM1156 1-8,1156,BS+FM
GW+CC1156 1-8,1156,GW+CC
GW+FM1156,1156,GW+FM
CC+FM1156 1-8,1156,CC+FM
BS+GW+CC1156 1-8,1156,BS+GW+CC
BS+GW+FM1156 1-8,1156,BS+GW+FM
BS+CC+FM1156 1-8,1156,BS+CC+FM
GW+CC+FM1156 1-8,1156,GW+CC+FM
BS+GW+CC+FM1156 1-8,1156,BS+GW+CC+FM
BS1157 1-9,1157,BS
GW1157 1-9,1157,GW
CC1157 1-9,1157,CC
FM1157 1-9,1157,FM
BS+GW1157 1-9,1157,BS+GW
BS+CC1157 1-9,1157,BS+CC
BS+FM1157 1-9,1157,BS+FM
GW+CC1157 1-9,1157,GW+CC
GW+FM1157,1157,GW+FM
CC+FM1157 1-9,1157,CC+FM
BS+GW+CC1157 1-9,1157,BS+GW+CC
BS+GW+FM1157 1-9,1157,BS+GW+FM
BS+CC+FM1157 1-9,1157,BS+CC+FM
GW+CC+FM1157 1-9,1157,GW+CC+FM
BS+GW+CC+FM1157 1-9,1157,BS+GW+CC+FM
BS1158 1-10,1158,BS
GW1158 1-10,1158,GW
CC1158 1-10,1158,CC
FM1158 1-10,1158,FM
BS+GW1158 1-10,1158,BS+GW
BS+CC1158 1-10,1158,BS+CC
BS+FM1158 1-10,1158,BS+FM
GW+CC1158 1-10,1158,GW+CC
GW+FM1158,1158,GW+FM
CC+FM1158 1-10,1158,CC+FM
BS+GW+CC1158 1-10,1158,BS+GW+CC
BS+GW+FM1158 1-10,1158,BS+GW+FM
BS+CC+FM1158 1-10,1158,BS+CC+FM
GW+CC+FM1158 1-10,1158,GW+CC+FM
BS+GW+CC+FM1158 1-10,1158,BS+GW+CC+FM
BS1159 1-7,1159,BS
GW1159 1-7,1159,GW
CC1159 1-7,1159,CC
FM1159 1-7,1159,FM
BS+GW1159 1-7,1159,BS+GW
BS+CC1159 1-7,1159,BS+CC
BS+FM1159 1-7,1159,BS+FM
GW+CC1159 1-7,1159,GW+CC
GW+FM1159,1159,GW+FM
CC+FM1159 1-7,1159,CC+FM
BS+GW+CC1159 1-7,1159,BS+GW+CC
BS+GW+FM1159 1-7,1159,BS+GW+FM
BS+CC+FM1159 1-7,1159,BS+CC+FM
GW+CC+FM1159 1-7,1159,GW+CC+FM
BS+GW+CC+FM1159 1-7,1159,BS+GW+CC+FM
BS1160 1-8,1160,BS
GW1160 1-8,1160,GW
CC1160 1-8,1160,CC
FM1160 1-8,1160,FM
BS+GW1160 1-8,1160,BS+GW
BS+CC1160 1-8,1160,BS+CC
BS+FM1160 1-8,1160,BS+FM
GW+CC1160 1-8,1160,GW+CC
GW+FM1160,1160,GW+FM
CC+FM1160 1-8,1160,CC+FM
BS+GW+CC1160 1-8,1160,BS+GW+CC
BS+GW+FM1160 1-8,1160,BS+GW+FM
BS+CC+FM1160 1-8,1160,BS+CC+FM
GW+CC+FM1160 1-8,1160,GW+CC+FM
BS+GW+CC+FM1160 1-8,1160,BS+GW+CC+FM
BS1161 1-9,1161,BS
GW1161 1-9,1161,GW
CC1161 1-9,1161,CC
FM1161 1-9,1161,FM
BS+GW1161 1-9,1161,BS+GW
BS+CC1161 1-9,1161,BS+CC
BS+FM1161 1-9,1161,BS+FM
GW+CC1161 1-9,1161,GW+CC
GW+FM1161,1161,GW+FM
CC+FM1161 1-9,1161,CC+FM
BS+GW+CC1161 1-9,1161,BS+GW+CC
BS+GW+FM1161 1-9,1161,BS+GW+FM
BS+CC+FM1161 1-9,1161,BS+CC+FM
GW+CC+FM1161 1-9,1161,GW+CC+FM
BS+GW+CC+FM1161 1-9,1161,BS+GW+CC+FM
BS1162 1-10,1162,BS
GW1162 1-10,1162,GW
CC1162 1-10,1162,CC
FM1162 1-10,1162,FM
BS+GW1162 1-10,1162,BS+GW
BS+CC1162 1-10,1162,BS+CC
BS+FM1162 1-10,1162,BS+FM
GW+CC1162 1-10,1162,GW+CC
GW+FM1162,1162,GW+FM
CC+FM1162 1-10,1162,CC+FM
BS+GW+CC1162 1-10,1162,BS+GW+CC
BS+GW+FM1162 1-10,1162,BS+GW+FM
BS+CC+FM1162 1-10,1162,BS+CC+FM
GW+CC+FM1162 1-10,1162,GW+CC+FM
BS+GW+CC+FM1162 1-10,1162,BS+GW+CC+FM
BS1163 1-7,1163,BS
GW1163 1-7,1163,GW
CC1163 1-7,1163,CC
FM1163 1-7,1163,FM
BS+GW1163 1-7,1163,BS+GW
BS+CC1163 1-7,1163,BS+CC
BS+FM1163 1-7,1163,BS+FM
GW+CC1163 1-7,1163,GW+CC
GW+FM1163,1163,GW+FM
CC+FM1163 1-7,1163,CC+FM
BS+GW+CC1163 1-7,1163,BS+GW+CC
BS+GW+FM1163 1-7,1163,BS+GW+FM
BS+CC+FM1163 1-7,1163,BS+CC+FM
GW+CC+FM1163 1-7,1163,GW+CC+FM
BS+GW+CC+FM1163 1-7,1163,BS+GW+CC+FM
BS1164 1-8,1164,BS
GW1164 1-8,1164,GW
CC1164 1-8,1164,CC
FM1164 1-8,1164,FM
BS+GW1164 1-8,1164,BS+GW
BS+CC1164 1-8,1164,BS+CC
BS+FM1164 1-8,1164,BS+FM
GW+CC1164 1-8,1164,GW+CC
GW+FM1164,1164,GW+FM
CC+FM1164 1-8,1164,CC+FM
BS+GW+CC1164 1-8,1164,BS+GW+CC
BS+GW+FM1164 1-8,1164,BS+GW+FM
BS+CC+FM1164 1-8,1164,BS+CC+FM
GW+CC+FM1164 1-8,1164,GW+CC+FM
BS+GW+CC+FM1164 1-8,1164,BS+GW+CC+FM
BS1165 1-9,1165,BS
GW1165 1-9,1165,GW
CC1165 1-9,1165,CC
FM1165 1-9,1165,FM
BS+GW1165 1-9,1165,BS+GW
BS+CC1165 1-9,1165,BS+CC
BS+FM1165 1-9,1165,BS+FM
GW+CC1165 1-9,1165,GW+CC
GW+FM1165,1165,GW+FM
CC+FM1165 1-9,1165,CC+FM
BS+GW+CC1165 1-9,1165,BS+GW+CC
BS+GW+FM1165 1-9,1165,BS+GW+FM
BS+CC+FM1165 1-9,1165,BS+CC+FM
GW+CC+FM1165 1-9,1165,GW+CC+FM
BS+GW+CC+FM1165 1-9,1165,BS+GW+CC+FM
BS1166 1-10,1166,BS
GW1166 1-10,1166,GW
CC1166 1-10,1166,CC
FM1166 1-10,1166,FM
BS+GW1166 1-10,1166,BS+GW
BS+CC1166 1-10,1166,BS+CC
BS+FM1166 1-10,1166,BS+FM
GW+CC1166 1-10,1166,GW+CC
GW+FM1166,1166,GW+FM
CC+FM1166 1-10,1166,CC+FM
BS+GW+CC1166 1-10,1166,BS+GW+CC
BS+GW+FM1166 1-10,1166,BS+GW+FM
BS+CC+FM1166 1-10,1166,BS+CC+FM
GW+CC+FM1166 1-10,1166,GW+CC+FM
BS+GW+CC+FM1166 1-10,1166,BS+GW+CC+FM
BS1167 1-7,1167,BS
GW1167 1-7,1167,GW
CC1167 1-7,1167,CC
FM1167 1-7,1167,FM
BS+GW1167 1-7,1167,BS+GW
BS+CC1167 1-7,1167,BS+CC
BS+FM1167 1-7,1167,BS+FM
GW+CC1167 1-7,1167,GW+CC
GW+FM1167,1167,GW+FM
CC+FM1167 1-7,1167,CC+FM
BS+GW+CC1167 1-7,1167,BS+GW+CC
BS+GW+FM1167 1-7,1167,BS+GW+FM
BS+CC+FM1167 1-7,1167,BS+CC+FM
GW+CC+FM1167 1-7,1167,GW+CC+FM
BS+GW+CC+FM1167 1-7,1167,BS+GW+CC+FM
BS1168 1-8,1168,BS
GW1168 1-8,1168,GW
CC1168 1-8,1168,CC
FM1168 1-8,1168,FM
BS+GW1168 1-8,1168,BS+GW
BS+CC1168 1-8,1168,BS+CC
BS+FM1168 1-8,1168,BS+FM
GW+CC1168 1-8,1168,GW+CC
GW+FM1168,1168,GW+FM
CC+FM1168 1-8,1168,CC+FM
BS+GW+CC1168 1-8,1168,BS+GW+CC
BS+GW+FM1168 1-8,1168,BS+GW+FM
BS+CC+FM1168 1-8,1168,BS+CC+FM
GW+CC+FM1168 1-8,1168,GW+CC+FM
BS+GW+CC+FM1168 1-8,1168,BS+GW+CC+FM
BS1169 1-9,1169,BS
GW1169 1-9,1169,GW
CC1169 1-9,1169,CC
FM1169 1-9,1169,FM
BS+GW1169 1-9,1169,BS+GW
BS+CC1169 1-9,1169,BS+CC
BS+FM1169 1-9,1169,BS+FM
GW+CC1169 1-9,1169,GW+CC
GW+FM1169,1169,GW+FM
CC+FM1169 1-9,1169,CC+FM
BS+GW+CC1169 1-9,1169,BS+GW+CC
BS+GW+FM1169 1-9,1169,BS+GW+FM
BS+CC+FM1169 1-9,1169,BS+CC+FM
GW+CC+FM1169 1-9,1169,GW+CC+FM
BS+GW+CC+FM1169 1-9,1169,BS+GW+CC+FM
BS1170 1-10,1170,BS
GW1170 1-10,1170,GW
CC1170 1-10,1170,CC
FM1170 1-10,1170,FM
BS+GW1170 1-10,1170,BS+GW
BS+CC1170 1-10,1170,BS+CC
BS+FM1170 1-10,1170,BS+FM
GW+CC1170 1-10,1170,GW+CC
GW+FM1170,1170,GW+FM
CC+FM1170 1-10,1170,CC+FM
BS+GW+CC1170 1-10,1170,BS+GW+CC
BS+GW+FM1170 1-10,1170,BS+GW+FM
BS+CC+FM1170 1-10,1170,BS+CC+FM
GW+CC+FM1170 1-10,1170,GW+CC+FM
BS+GW+CC+FM1170 1-10,1170,BS+GW+CC+FM
BS1171 1-7,1171,BS
GW1171 1-7,1171,GW
CC1171 1-7,1171,CC
FM1171 1-7,1171,FM
BS+GW1171 1-7,1171,BS+GW
BS+CC1171 1-7,1171,BS+CC
BS+FM1171 1-7,1171,BS+FM
GW+CC1171 1-7,1171,GW+CC
GW+FM1171,1171,GW+FM
CC+FM1171 1-7,1171,CC+FM
BS+GW+CC1171 1-7,1171,BS+GW+CC
BS+GW+FM1171 1-7,1171,BS+GW+FM
BS+CC+FM1171 1-7,1171,BS+CC+FM
GW+CC+FM1171 1-7,1171,GW+CC+FM
BS+GW+CC+FM1171 1-7,1171,BS+GW+CC+FM
BS1172 1-8,1172,BS
GW1172 1-8,1172,GW
CC1172 1-8,1172,CC
FM1172 1-8,1172,FM
BS+GW1172 1-8,1172,BS+GW
BS+CC1172 1-8,1172,BS+CC
BS+FM1172 1-8,1172,BS+FM
GW+CC1172 1-8,1172,GW+CC
GW+FM1172,1172,GW+FM
CC+FM1172 1-8,1172,CC+FM
BS+GW+CC1172 1-8,1172,BS+GW+CC
BS+GW+FM1172 1-8,1172,BS+GW+FM
BS+CC+FM1172 1-8,1172,BS+CC+FM
GW+CC+FM1172 1-8,1172,GW+CC+FM
BS+GW+CC+FM1172 1-8,1172,BS+GW+CC+FM
BS1173 1-9,1173,BS
GW1173 1-9,1173,GW
CC1173 1-9,1173,CC
FM1173 1-9,1173,FM
BS+GW1173 1-9,1173,BS+GW
BS+CC1173 1-9,1173,BS+CC
BS+FM1173 1-9,1173,BS+FM
GW+CC1173 1-9,1173,GW+CC
GW+FM1173,1173,GW+FM
CC+FM1173 1-9,1173,CC+FM
BS+GW+CC1173 1-9,1173,BS+GW+CC
BS+GW+FM1173 1-9,1173,BS+GW+FM
BS+CC+FM1173 1-9,1173,BS+CC+FM
GW+CC+FM1173 1-9,1173,GW+CC+FM
BS+GW+CC+FM1173 1-9,1173,BS+GW+CC+FM
BS1174 1-10,1174,BS
GW1174 1-10,1174,GW
CC1174 1-10,1174,CC
FM1174 1-10,1174,FM
BS+GW1174 1-10,1174,BS+GW
BS+CC1174 1-10,1174,BS+CC
BS+FM1174 1-10,1174,BS+FM
GW+CC1174 1-10,1174,GW+CC
GW+FM1174,1174,GW+FM
CC+FM1174 1-10,1174,CC+FM
BS+GW+CC1174 1-10,1174,BS+GW+CC
BS+GW+FM1174 1-10,1174,BS+GW+FM
BS+CC+FM1174 1-10,1174,BS+CC+FM
GW+CC+FM1174 1-10,1174,GW+CC+FM
BS+GW+CC+FM1174 1-10,1174,BS+GW+CC+FM
BS1175 1-7,1175,BS
GW1175 1-7,1175,GW
CC1175 1-7,1175,CC
FM1175 1-7,1175,FM
BS+GW1175 1-7,1175,BS+GW
BS+CC1175 1-7,1175,BS+CC
BS+FM1175 1-7,1175,BS+FM
GW+CC1175 1-7,1175,GW+CC
GW+FM1175,1175,GW+FM
CC+FM1175 1-7,1175,CC+FM
BS+GW+CC1175 1-7,1175,BS+GW+CC
BS+GW+FM1175 1-7,1175,BS+GW+FM
BS+CC+FM1175 1-7,1175,BS+CC+FM
GW+CC+FM1175 1-7,1175,GW+CC+FM
BS+GW+CC+FM1175 1-7,1175,BS+GW+CC+FM
BS1176 1-8,1176,BS
GW1176 1-8,1176,GW
CC1176 1-8,1176,CC
FM1176 1-8,1176,FM
BS+GW1176 1-8,1176,BS+GW
BS+CC1176 1-8,1176,BS+CC
BS+FM1176 1-8,1176,BS+FM
GW+CC1176 1-8,1176,GW+CC
GW+FM1176,1176,GW+FM
CC+FM1176 1-8,1176,CC+FM
BS+GW+CC1176 1-8,1176,BS+GW+CC
BS+GW+FM1176 1-8,1176,BS+GW+FM
BS+CC+FM1176 1-8,1176,BS+CC+FM
GW+CC+FM1176 1-8,1176,GW+CC+FM
BS+GW+CC+FM1176 1-8,1176,BS+GW+CC+FM
BS1177 1-9,1177,BS
GW1177 1-9,1177,GW
CC1177 1-9,1177,CC
FM1177 1-9,1177,FM
BS+GW1177 1-9,1177,BS+GW
BS+CC1177 1-9,1177,BS+CC
BS+FM1177 1-9,1177,BS+FM
GW+CC1177 1-9,1177,GW+CC
GW+FM1177,1177,GW+FM
CC+FM1177 1-9,1177,CC+FM
BS+GW+CC1177 1-9,1177,BS+GW+CC
BS+GW+FM1177 1-9,1177,BS+GW+FM
BS+CC+FM1177 1-9,1177,BS+CC+FM
GW+CC+FM1177 1-9,1177,GW+CC+FM
BS+GW+CC+FM1177 1-9,1177,BS+GW+CC+FM
BS1178 1-10,1178,BS
GW1178 1-10,1178,GW
CC1178 1-10,1178,CC
FM1178 1-10,1178,FM
BS+GW1178 1-10,1178,BS+GW
BS+CC1178 1-10,1178,BS+CC
BS+FM1178 1-10,1178,BS+FM
GW+CC1178 1-10,1178,GW+CC
GW+FM1178,1178,GW+FM
CC+FM1178 1-10,1178,CC+FM
BS+GW+CC1178 1-10,1178,BS+GW+CC
BS+GW+FM1178 1-10,1178,BS+GW+FM
BS+CC+FM1178 1-10,1178,BS+CC+FM
GW+CC+FM1178 1-10,1178,GW+CC+FM
BS+GW+CC+FM1178 1-10,1178,BS+GW+CC+FM
BS1179 1-7,1179,BS
GW1179 1-7,1179,GW
CC1179 1-7,1179,CC
FM1179 1-7,1179,FM
BS+GW1179 1-7,1179,BS+GW
BS+CC1179 1-7,1179,BS+CC
BS+FM1179 1-7,1179,BS+FM
GW+CC1179 1-7,1179,GW+CC
GW+FM1179,1179,GW+FM
CC+FM1179 1-7,1179,CC+FM
BS+GW+CC1179 1-7,1179,BS+GW+CC
BS+GW+FM1179 1-7,1179,BS+GW+FM
BS+CC+FM1179 1-7,1179,BS+CC+FM
GW+CC+FM1179 1-7,1179,GW+CC+FM
BS+GW+CC+FM1179 1-7,1179,BS+GW+CC+FM
BS1180 1-8,1180,BS
GW1180 1-8,1180,GW
CC1180 1-8,1180,CC
FM1180 1-8,1180,FM
BS+GW1180 1-8,1180,BS+GW
BS+CC1180 1-8,1180,BS+CC
BS+FM1180 1-8,1180,BS+FM
GW+CC1180 1-8,1180,GW+CC
GW+FM1180,1180,GW+FM
CC+FM1180 1-8,1180,CC+FM
BS+GW+CC1180 1-8,1180,BS+GW+CC
BS+GW+FM1180 1-8,1180,BS+GW+FM
BS+CC+FM1180 1-8,1180,BS+CC+FM
GW+CC+FM1180 1-8,1180,GW+CC+FM
BS+GW+CC+FM1180 1-8,1180,BS+GW+CC+FM
BS1181 1-9,1181,BS
GW1181 1-9,1181,GW
CC1181 1-9,1181,CC
FM1181 1-9,1181,FM
BS+GW1181 1-9,1181,BS+GW
BS+CC1181 1-9,1181,BS+CC
BS+FM1181 1-9,1181,BS+FM
GW+CC1181 1-9,1181,GW+CC
GW+FM1181,1181,GW+FM
CC+FM1181 1-9,1181,CC+FM
BS+GW+CC1181 1-9,1181,BS+GW+CC
BS+GW+FM1181 1-9,1181,BS+GW+FM
BS+CC+FM1181 1-9,1181,BS+CC+FM
GW+CC+FM1181 1-9,1181,GW+CC+FM
BS+GW+CC+FM1181 1-9,1181,BS+GW+CC+FM
BS1182 1-10,1182,BS
GW1182 1-10,1182,GW
CC1182 1-10,1182,CC
FM1182 1-10,1182,FM
BS+GW1182 1-10,1182,BS+GW
BS+CC1182 1-10,1182,BS+CC
BS+FM1182 1-10,1182,BS+FM
GW+CC1182 1-10,1182,GW+CC
GW+FM1182,1182,GW+FM
CC+FM1182 1-10,1182,CC+FM
BS+GW+CC1182 1-10,1182,BS+GW+CC
BS+GW+FM1182 1-10,1182,BS+GW+FM
BS+CC+FM1182 1-10,1182,BS+CC+FM
GW+CC+FM1182 1-10,1182,GW+CC+FM
BS+GW+CC+FM1182 1-10,1182,BS+GW+CC+FM
BS1183 1-7,1183,BS
GW1183 1-7,1183,GW
CC1183 1-7,1183,CC
FM1183 1-7,1183,FM
BS+GW1183 1-7,1183,BS+GW
BS+CC1183 1-7,1183,BS+CC
BS+FM1183 1-7,1183,BS+FM
GW+CC1183 1-7,1183,GW+CC
GW+FM1183,1183,GW+FM
CC+FM1183 1-7,1183,CC+FM
BS+GW+CC1183 1-7,1183,BS+GW+CC
BS+GW+FM1183 1-7,1183,BS+GW+FM
BS+CC+FM1183 1-7,1183,BS+CC+FM
GW+CC+FM1183 1-7,1183,GW+CC+FM
BS+GW+CC+FM1183 1-7,1183,BS+GW+CC+FM
BS1184 1-8,1184,BS
GW1184 1-8,1184,GW
CC1184 1-8,1184,CC
FM1184 1-8,1184,FM
BS+GW1184 1-8,1184,BS+GW
BS+CC1184 1-8,1184,BS+CC
BS+FM1184 1-8,1184,BS+FM
GW+CC1184 1-8,1184,GW+CC
GW+FM1184,1184,GW+FM
CC+FM1184 1-8,1184,CC+FM
BS+GW+CC1184 1-8,1184,BS+GW+CC
BS+GW+FM1184 1-8,1184,BS+GW+FM
BS+CC+FM1184 1-8,1184,BS+CC+FM
GW+CC+FM1184 1-8,1184,GW+CC+FM
BS+GW+CC+FM1184 1-8,1184,BS+GW+CC+FM
BS1185 1-9,1185,BS
GW1185 1-9,1185,GW
CC1185 1-9,1185,CC
FM1185 1-9,1185,FM
BS+GW1185 1-9,1185,BS+GW
BS+CC1185 1-9,1185,BS+CC
BS+FM1185 1-9,1185,BS+FM
GW+CC1185 1-9,1185,GW+CC
GW+FM1185,1185,GW+FM
CC+FM1185 1-9,1185,CC+FM
BS+GW+CC1185 1-9,1185,BS+GW+CC
BS+GW+FM1185 1-9,1185,BS+GW+FM
BS+CC+FM1185 1-9,1185,BS+CC+FM
GW+CC+FM1185 1-9,1185,GW+CC+FM
BS+GW+CC+FM1185 1-9,1185,BS+GW+CC+FM
BS1186 1-10,1186,BS
GW1186 1-10,1186,GW
CC1186 1-10,1186,CC
FM1186 1-10,1186,FM
BS+GW1186 1-10,1186,BS+GW
BS+CC1186 1-10,1186,BS+CC
BS+FM1186 1-10,1186,BS+FM
GW+CC1186 1-10,1186,GW+CC
GW+FM1186,1186,GW+FM
CC+FM1186 1-10,1186,CC+FM
BS+GW+CC1186 1-10,1186,BS+GW+CC
BS+GW+FM1186 1-10,1186,BS+GW+FM
BS+CC+FM1186 1-10,1186,BS+CC+FM
GW+CC+FM1186 1-10,1186,GW+CC+FM
BS+GW+CC+FM1186 1-10,1186,BS+GW+CC+FM
BS1187 1-7,1187,BS
GW1187 1-7,1187,GW
CC1187 1-7,1187,CC
FM1187 1-7,1187,FM
BS+GW1187 1-7,1187,BS+GW
BS+CC1187 1-7,1187,BS+CC
BS+FM1187 1-7,1187,BS+FM
GW+CC1187 1-7,1187,GW+CC
GW+FM1187,1187,GW+FM
CC+FM1187 1-7,1187,CC+FM
BS+GW+CC1187 1-7,1187,BS+GW+CC
BS+GW+FM1187 1-7,1187,BS+GW+FM
BS+CC+FM1187 1-7,1187,BS+CC+FM
GW+CC+FM1187 1-7,1187,GW+CC+FM
BS+GW+CC+FM1187 1-7,1187,BS+GW+CC+FM
BS1188 1-8,1188,BS
GW1188 1-8,1188,GW
CC1188 1-8,1188,CC
FM1188 1-8,1188,FM
BS+GW1188 1-8,1188,BS+GW
BS+CC1188 1-8,1188,BS+CC
BS+FM1188 1-8,1188,BS+FM
GW+CC1188 1-8,1188,GW+CC
GW+FM1188,1188,GW+FM
CC+FM1188 1-8,1188,CC+FM
BS+GW+CC1188 1-8,1188,BS+GW+CC
BS+GW+FM1188 1-8,1188,BS+GW+FM
BS+CC+FM1188 1-8,1188,BS+CC+FM
GW+CC+FM1188 1-8,1188,GW+CC+FM
BS+GW+CC+FM1188 1-8,1188,BS+GW+CC+FM
BS1189 1-9,1189,BS
GW1189 1-9,1189,GW
CC1189 1-9,1189,CC
FM1189 1-9,1189,FM
BS+GW1189 1-9,1189,BS+GW
BS+CC1189 1-9,1189,BS+CC
BS+FM1189 1-9,1189,BS+FM
GW+CC1189 1-9,1189,GW+CC
GW+FM1189,1189,GW+FM
CC+FM1189 1-9,1189,CC+FM
BS+GW+CC1189 1-9,1189,BS+GW+CC
BS+GW+FM1189 1-9,1189,BS+GW+FM
BS+CC+FM1189 1-9,1189,BS+CC+FM
GW+CC+FM1189 1-9,1189,GW+CC+FM
BS+GW+CC+FM1189 1-9,1189,BS+GW+CC+FM
BS1190 1-10,1190,BS
GW1190 1-10,1190,GW
CC1190 1-10,1190,CC
FM1190 1-10,1190,FM
BS+GW1190 1-10,1190,BS+GW
BS+CC1190 1-10,1190,BS+CC
BS+FM1190 1-10,1190,BS+FM
GW+CC1190 1-10,1190,GW+CC
GW+FM1190,1190,GW+FM
CC+FM1190 1-10,1190,CC+FM
BS+GW+CC1190 1-10,1190,BS+GW+CC
BS+GW+FM1190 1-10,1190,BS+GW+FM
BS+CC+FM1190 1-10,1190,BS+CC+FM
GW+CC+FM1190 1-10,1190,GW+CC+FM
BS+GW+CC+FM1190 1-10,1190,BS+GW+CC+FM
BS1191 1-7,1191,BS
GW1191 1-7,1191,GW
CC1191 1-7,1191,CC
FM1191 1-7,1191,FM
BS+GW1191 1-7,1191,BS+GW
BS+CC1191 1-7,1191,BS+CC
BS+FM1191 1-7,1191,BS+FM
GW+CC1191 1-7,1191,GW+CC
GW+FM1191,1191,GW+FM
CC+FM1191 1-7,1191,CC+FM
BS+GW+CC1191 1-7,1191,BS+GW+CC
BS+GW+FM1191 1-7,1191,BS+GW+FM
BS+CC+FM1191 1-7,1191,BS+CC+FM
GW+CC+FM1191 1-7,1191,GW+CC+FM
BS+GW+CC+FM1191 1-7,1191,BS+GW+CC+FM
BS1192 1-8,1192,BS
GW1192 1-8,1192,GW
CC1192 1-8,1192,CC
FM1192 1-8,1192,FM
BS+GW1192 1-8,1192,BS+GW
BS+CC1192 1-8,1192,BS+CC
BS+FM1192 1-8,1192,BS+FM
GW+CC1192 1-8,1192,GW+CC
GW+FM1192,1192,GW+FM
CC+FM1192 1-8,1192,CC+FM
BS+GW+CC1192 1-8,1192,BS+GW+CC
BS+GW+FM1192 1-8,1192,BS+GW+FM
BS+CC+FM1192 1-8,1192,BS+CC+FM
GW+CC+FM1192 1-8,1192,GW+CC+FM
BS+GW+CC+FM1192 1-8,1192,BS+GW+CC+FM
BS1193 1-9,1193,BS
GW1193 1-9,1193,GW
CC1193 1-9,1193,CC
FM1193 1-9,1193,FM
BS+GW1193 1-9,1193,BS+GW
BS+CC1193 1-9,1193,BS+CC
BS+FM1193 1-9,1193,BS+FM
GW+CC1193 1-9,1193,GW+CC
GW+FM1193,1193,GW+FM
CC+FM1193 1-9,1193,CC+FM
BS+GW+CC1193 1-9,1193,BS+GW+CC
BS+GW+FM1193 1-9,1193,BS+GW+FM
BS+CC+FM1193 1-9,1193,BS+CC+FM
GW+CC+FM1193 1-9,1193,GW+CC+FM
BS+GW+CC+FM1193 1-9,1193,BS+GW+CC+FM
BS1194 1-10,1194,BS
GW1194 1-10,1194,GW
CC1194 1-10,1194,CC
FM1194 1-10,1194,FM
BS+GW1194 1-10,1194,BS+GW
BS+CC1194 1-10,1194,BS+CC
BS+FM1194 1-10,1194,BS+FM
GW+CC1194 1-10,1194,GW+CC
GW+FM1194,1194,GW+FM
CC+FM1194 1-10,1194,CC+FM
BS+GW+CC1194 1-10,1194,BS+GW+CC
