ID,Label,Cost,NitRed,SedRed,Genome section,WithinSectionID,AlleleCombo
14806,FM1774 1-10,1487513.906,5319.3906,1241.7,HRU,1774,FM
14807,BS+GW1774 1-10,54790.5217,117.3952,23324.4,HRU,1774,BS+GW
14808,BS+CC1774 1-10,1289975.698,27267.7734,47092.2,HRU,1774,BS+CC
14809,BS+FM1774 1-10,1515367.51,5414.3194,24128.9,HRU,1774,BS+FM
14810,GW+CC1774 1-10,1289059.012,27203.1004,49067.6,HRU,1774,GW+CC
14811,GW+FM1774,1514450.824,5319.3906,1241.7,HRU,1774,GW+FM
14812,CC+FM1774 1-10,2749636,32996.9881,32544.5,HRU,1774,CC+FM
14813,BS+GW+CC1774 1-10,1316912.616,27310.0185,59761.8,HRU,1774,BS+GW+CC
14814,BS+GW+FM1774 1-10,1542304.428,5414.3194,24128.9,HRU,1774,BS+GW+FM
14815,BS+CC+FM1774 1-10,2777489.604,33088.0909,47124.9,HRU,1774,BS+CC+FM
14816,GW+CC+FM1774 1-10,2776572.918,33039.1781,49040.4,HRU,1774,GW+CC+FM
14817,BS+GW+CC+FM1774 1-10,2804426.521,33127.1365,59739.8,HRU,1774,BS+GW+CC+FM
14818,BS1775 1-7,23382.9229,-30.3339,472813.4,HRU,1775,BS
14819,GW1775 1-7,22612.7174,-34.9089,380434.6,HRU,1775,GW
14820,CC1775 1-7,706609.7177,16549.4807,121136.7,HRU,1775,CC
14821,FM1775 1-7,898419.6673,1814.0206,126.7,HRU,1775,FM
14822,BS+GW1775 1-7,45995.6403,-30.3339,472813.4,HRU,1775,BS+GW
14823,BS+CC1775 1-7,729992.6406,16523.7849,492447.5,HRU,1775,BS+CC
14824,BS+FM1775 1-7,921802.5902,1785.0241,470870,HRU,1775,BS+FM
14825,GW+CC1775 1-7,729222.4351,16533.7293,409248.5,HRU,1775,GW+CC
14826,GW+FM1775,921032.3847,1781.3283,375994.8,HRU,1775,GW+FM
14827,CC+FM1775 1-7,1605029.385,18055.0856,117565.4,HRU,1775,CC+FM
14828,BS+GW+CC1775 1-7,752605.358,16536.8789,494818.7,HRU,1775,BS+GW+CC
14829,BS+GW+FM1775 1-7,944415.3076,1785.0241,470870,HRU,1775,BS+GW+FM
14830,BS+CC+FM1775 1-7,1628412.308,18028.9494,491281.2,HRU,1775,BS+CC+FM
14831,GW+CC+FM1775 1-7,1627642.102,18037.9888,407614,HRU,1775,GW+CC+FM
14832,BS+GW+CC+FM1775 1-7,1651025.025,18040.9224,493746.8,HRU,1775,BS+GW+CC+FM
14833,BS1776 1-8,945.9001,26.7164,543062.2,HRU,1776,BS
14834,GW1776 1-8,915.3774,-76.5407,711916.5,HRU,1776,GW
14835,CC1776 1-8,28021.7075,35.9826,330040.7,HRU,1776,CC
14836,FM1776 1-8,35623.0037,30.7668,-5218.5,HRU,1776,FM
14837,BS+GW1776 1-8,1861.2776,26.7164,543062.2,HRU,1776,BS+GW
14838,BS+CC1776 1-8,28967.6077,60.8454,616697.4,HRU,1776,BS+CC
14839,BS+FM1776 1-8,36568.9039,45.2602,539484.2,HRU,1776,BS+FM
14840,GW+CC1776 1-8,28937.0849,-14.5453,726904,HRU,1776,GW+CC
14841,GW+FM1776,36538.3811,-46.0336,712000.3,HRU,1776,GW+FM
14842,CC+FM1776 1-8,63644.7112,61.655,367685,HRU,1776,CC+FM
14843,BS+GW+CC1776 1-8,29882.9851,46.8463,684079.5,HRU,1776,BS+GW+CC
14844,BS+GW+FM1776 1-8,37484.2813,45.2602,539484.2,HRU,1776,BS+GW+FM
14845,BS+CC+FM1776 1-8,64590.6114,74.436,652487.2,HRU,1776,BS+CC+FM
14846,GW+CC+FM1776 1-8,64560.0887,11.6132,724066.4,HRU,1776,GW+CC+FM
14847,BS+GW+CC+FM1776 1-8,65505.9888,62.8392,705010.2,HRU,1776,BS+GW+CC+FM
14848,BS1777 1-9,4380.0064,-7.734000001,194124.5,HRU,1777,BS
14849,GW1777 1-9,4236.2713,-13.7355,185086.5,HRU,1777,GW
14850,CC1777 1-9,131883.2303,4638.0509,34078.2,HRU,1777,CC
14851,FM1777 1-9,167678.6457,502.8509,-3196.4,HRU,1777,FM
14852,BS+GW1777 1-9,8616.2777,-7.734000001,194124.5,HRU,1777,BS+GW
14853,BS+CC1777 1-9,136263.2367,4628.3594,195968.7,HRU,1777,BS+CC
14854,BS+FM1777 1-9,172058.6522,495.0353,193369.9,HRU,1777,BS+FM
14855,GW+CC1777 1-9,136119.5016,4624.4272,179843.8,HRU,1777,GW+CC
14856,GW+FM1777,171914.9171,488.7816,184367,HRU,1777,GW+FM
14857,CC+FM1777 1-9,299561.8761,5060.6999,32919.5,HRU,1777,CC+FM
14858,BS+GW+CC1777 1-9,140499.5081,4627.4762,199834.8,HRU,1777,BS+GW+CC
14859,BS+GW+FM1777 1-9,176294.9235,495.0353,193369.9,HRU,1777,BS+GW+FM
14860,BS+CC+FM1777 1-9,303941.8825,5050.732,195714.1,HRU,1777,BS+CC+FM
14861,GW+CC+FM1777 1-9,303798.1474,5046.7606,179672.9,HRU,1777,GW+CC+FM
14862,BS+GW+CC+FM1777 1-9,308178.1538,5049.7111,199620.3,HRU,1777,BS+GW+CC+FM
14863,BS1778 1-10,35791.7661,156.9196,0,HRU,1778,BS
14864,GW1778 1-10,34611.9732,0.0011,0,HRU,1778,GW
14865,CC1778 1-10,780530.8629,36348.8405,33963.7,HRU,1778,CC
14866,FM1778 1-10,1075699.593,7176.3616,-805.9,HRU,1778,FM
14867,BS+GW1778 1-10,70403.7393,156.9196,0,HRU,1778,BS+GW
14868,BS+CC1778 1-10,816322.629,36497.5175,33963.7,HRU,1778,BS+CC
14869,BS+FM1778 1-10,1111491.359,7301.8755,-805.9,HRU,1778,BS+FM
14870,GW+CC1778 1-10,815142.8362,36452.739,35066.8,HRU,1778,GW+CC
14871,GW+FM1778,1110311.566,7176.3616,-805.9,HRU,1778,GW+FM
14872,CC+FM1778 1-10,1856230.456,43630.4866,33654.5,HRU,1778,CC+FM
14873,BS+GW+CC1778 1-10,850934.6022,36595.8807,35066.8,HRU,1778,BS+GW+CC
14874,BS+GW+FM1778 1-10,1146103.332,7301.8755,-805.9,HRU,1778,BS+GW+FM
14875,BS+CC+FM1778 1-10,1892022.222,43751.7771,33654.5,HRU,1778,BS+CC+FM
14876,GW+CC+FM1778 1-10,1890842.429,43724.6818,34755.1,HRU,1778,GW+CC+FM
14877,BS+GW+CC+FM1778 1-10,1926634.195,43841.426,34755.1,HRU,1778,BS+GW+CC+FM
