GeneID,MOs,MOsID,SED_B,SED_BCR_x,Duck_BCR_x,FID_1,Subbasin,SED_BCR_y,Duck_BCR_y,Zone,coords_x1,coords_x2,SB574,HydroSB,Zone_1,watershed,Subbasin.1,800001,800002,800003,800004,800005,800006,800007,800008
5854,AFMO,5668,1.74,0.139948185,0,12317,25,0.14,0,2,162720.2701,2324793.985,364,25,2,MAP,0,1,1,1,1,1,1,1,1
5855,AFMO,5671,0.035,0.001685359,0,13185,26,0,0,1,207537.384,2326432.146,358,26,1,LES,0,1,1,1,1,1,1,1,1
5856,AFMO,5680,0.556,0.024562836,0,13186,26,0.02,0,1,207732.1906,2326312.482,358,26,1,LES,0,1,1,1,1,1,1,1,1
5857,AFMO,5693,0.503,0.076222654,0,14767,27,0.08,0,1,169045.6099,2325057.21,334,25,2,MAP,0,1,1,1,1,1,1,1,1
5858,AFMO,5702,0.623,0,0,13188,26,0,0,1,205337.574,2326172.957,355,26,1,LES,0,1,1,1,1,1,1,1,1
5859,AFMO,5705,1.142,0.138530264,0,11328,24,0.14,0,1,202596.4995,2326117.111,381,24,1,LES,0,1,1,1,1,1,1,1,1
5860,AFMO,5706,1.313,0.229551555,0,10899,23,0.23,0,2,152865.8417,2324435.763,341,19,2,MAP,0,1,1,1,1,1,1,1,1
5861,AFMO,5707,1.259,0.200086296,0,11329,24,0.2,0,1,198787.0394,2325878.014,363,24,1,LES,0,1,1,1,1,1,1,1,1
5862,AFMO,5714,3.436,0.26983192,0,10900,23,0.27,0,2,151952.0619,2324428.275,340,23,2,MAP,0,1,1,1,1,1,1,1,1
5863,AFMO,5725,1.087,0.176139185,0,10901,23,0.18,0,2,151392.3293,2324292.552,340,23,2,MAP,0,1,1,1,1,1,1,1,1
5864,AFMO,5726,0.674,0.099476053,0,11334,24,0.1,0,1,197279.2895,2326238.825,349,18,1,LES,0,1,1,1,1,1,1,1,1
5865,AFMO,5731,0.083,0.014358463,0,9823,20,0.01,0,2,173828.2401,2325066.258,325,20,2,COB,0,1,1,1,1,1,1,1,1
5866,AFMO,5734,0.484,0.040622171,0,13189,26,0.04,0,1,207897.3051,2326157.154,358,26,1,LES,0,1,1,1,1,1,1,1,1
5867,AFMO,5739,0.01,0.000739616,0,13190,26,0,0,1,209688.4027,2326158.548,342,26,1,LES,0,1,1,1,1,1,1,1,1
5868,AFMO,5740,0.042,0.001348729,0,13191,26,0,0,1,211553.7223,2326376.611,339,26,1,LES,0,1,1,1,1,1,1,1,1
5869,AFMO,5743,0.081,0.015134866,0,9824,20,0.02,0,2,190737.817,2325507.655,352,20,2,COB,0,1,1,1,1,1,1,1,1
5870,AFMO,5759,0.285,0.050976732,0,12319,25,0.05,0,2,164750.6818,2324562.648,375,25,2,MAP,0,1,1,1,1,1,1,1,1
5871,AFMO,5760,0.865,0.108144087,0,11337,24,0.11,0,1,202924.8528,2325771.921,381,24,1,LES,0,1,1,1,1,1,1,1,1
5872,AFMO,5770,2.373,0.412470479,0,11338,24,0.41,0,1,198395.5508,2325662.9,363,24,1,LES,0,1,1,1,1,1,1,1,1
5873,AFMO,5771,0.038,0.003087961,0,13193,26,0,0,1,210950.3098,2326122.494,339,26,1,LES,0,1,1,1,1,1,1,1,1
5874,AFMO,5775,1.438,0.024228973,0,13194,26,0.02,0,1,209251.3347,2326323.154,345,26,1,LES,0,1,1,1,1,1,1,1,1
5875,AFMO,5781,0.305,0.027666279,0,14769,27,0.03,0,1,181438.2919,2325035.03,359,27,2,COB,0,1,1,1,1,1,1,1,1
5876,AFMO,5783,2.341,0.311556248,0,14770,27,0.31,0,1,174601.9258,2324901.186,366,20,2,COB,0,1,1,1,1,1,1,1,1
5877,AFMO,5789,0.002,0.000175449,0,14771,27,0,0,1,177046.3297,2324903.742,372,20,2,COB,0,1,1,1,1,1,1,1,1
5878,AFMO,5796,0.016,0.002989239,0,12322,25,0,0,2,157254.5781,2324152.908,333,19,2,MAP,0,1,1,1,1,1,1,1,1
5879,AFMO,5798,0.043,0.002371209,0,13196,26,0,0,1,211214.0661,2325967.54,339,26,1,LES,0,1,1,1,1,1,1,1,1
5880,AFMO,5800,6.106,0.767728158,0,18874,29,0.77,0,2,154564.099,2324068.417,281,22,2,MAP,0,1,1,1,1,1,1,1,1
5881,AFMO,5807,0.308,0.053134055,0,14772,27,0.05,0,1,180747.2471,2324913.818,359,27,2,COB,0,1,1,1,1,1,1,1,1
5882,AFMO,5811,0.228,0.038243888,0,14773,27,0.04,0,1,181966.5209,2324920.14,359,27,2,COB,0,1,1,1,1,1,1,1,1
5883,AFMO,5818,0.378,0.066569829,0,12323,25,0.07,0,2,164380.0723,2324293.218,375,25,2,MAP,0,1,1,1,1,1,1,1,1
5884,AFMO,5821,0.004,0,0,13198,26,0,0,1,206591.4747,2325821.484,358,26,1,LES,0,1,1,1,1,1,1,1,1
5885,AFMO,5822,0.019,0.001064874,0,13199,26,0,0,1,211506.8572,2325867.297,339,26,1,LES,0,1,1,1,1,1,1,1,1
5886,AFMO,5826,2.71,0.436943492,0,10902,23,0.44,0,2,151236.2202,2323928.835,340,23,2,MAP,0,1,1,1,1,1,1,1,1
5887,AFMO,5830,0.003,0.000558563,0,13200,26,0,0,1,211322.1009,2325832.726,339,26,1,LES,0,1,1,1,1,1,1,1,1
5888,AFMO,5846,0.117,0.006360053,0,14775,27,0.01,0,1,170126.8383,2324492.851,365,20,2,COB,0,1,1,1,1,1,1,1,1
5889,AFMO,5856,0.064,0.010277948,0,9828,20,0.01,0,2,192134.8316,2325121.827,353,18,2,LES,0,1,1,1,1,1,1,1,1
5890,AFMO,5857,0.181,0.033043102,0,14776,27,0.03,0,1,169144.4509,2324335.946,334,25,2,MAP,0,1,1,1,1,1,1,1,1
5891,AFMO,5861,0.001,0,0,9830,20,0,0,2,191393.232,2325051.37,353,18,2,LES,0,1,1,1,1,1,1,1,1
5892,AFMO,5874,3.026,0.507135596,0,14777,27,0.51,0,1,174544.6888,2324426.577,366,20,2,COB,0,1,1,1,1,1,1,1,1
5893,AFMO,5883,1.249,0.211329423,0,12326,25,0.21,0,2,163086.3502,2323922.159,364,25,2,MAP,0,1,1,1,1,1,1,1,1
5894,AFMO,5884,0.003,0.00054085,0,14779,27,0,0,1,168230.7481,2324146.208,334,25,2,MAP,0,1,1,1,1,1,1,1,1
5895,AFMO,5887,0.02,0.00368069,0,14780,27,0,0,1,175710.2316,2324318.934,366,20,2,COB,0,1,1,1,1,1,1,1,1
5896,AFMO,5888,0.194,0.012119628,0,9832,20,0.01,0,2,188637.4711,2324830.232,346,20,2,COB,0,1,1,1,1,1,1,1,1
5897,AFMO,5899,2.098,0.125757851,0,14781,27,0.13,0,1,177424.8717,2324309.028,372,20,2,COB,0,1,1,1,1,1,1,1,1
5898,AFMO,5906,0.285,0.052685442,0,10903,23,0.05,0,2,148037.8813,2323495.426,361,23,2,MAP,0,1,1,1,1,1,1,1,1
5899,AFMO,5909,0.827,0,0,13201,26,0,0,1,206808.4464,2325321.731,358,26,1,LES,0,1,1,1,1,1,1,1,1
5900,AFMO,5912,0.958,0.037936727,0,14782,27,0.04,0,1,182356.468,2324472.538,359,27,2,COB,0,1,1,1,1,1,1,1,1
5901,AFMO,5915,1.623,0,0,13202,26,0,0,1,206608.2873,2325412.435,358,26,1,LES,0,1,1,1,1,1,1,1,1
5902,AFMO,5917,3.852,0.662829414,0,11341,24,0.66,0,1,197221.2792,2324941.94,363,24,1,LES,0,1,1,1,1,1,1,1,1
5903,AFMO,5918,1.364,0.070089241,0,18876,29,0.07,0,2,155783.3488,2323663.924,281,22,2,MAP,0,1,1,1,1,1,1,1,1
5904,AFMO,5923,0.326,0.053853543,0,11342,24,0.05,0,1,196167.6524,2324789.172,351,18,1,LES,0,1,1,1,1,1,1,1,1
5905,AFMO,5924,0.429,0,0,11343,24,0,0,1,196646.1464,2324825.428,351,18,1,LES,0,1,1,1,1,1,1,1,1
5906,AFMO,5925,0.01,0,0,11344,24,0,0,1,196731.6891,2324846.652,351,18,1,LES,0,1,1,1,1,1,1,1,1
5907,AFMO,5930,0.796,0.127758135,0,12329,25,0.13,0,2,157328.5926,2323558.172,333,19,2,MAP,0,1,1,1,1,1,1,1,1
5908,AFMO,5933,3.608,0.556744759,0,12330,25,0.56,0,2,156791.0213,2323664.12,333,19,2,MAP,0,1,1,1,1,1,1,1,1
5909,AFMO,5939,4.468,0.789016634,0,14784,27,0.79,0,1,174877.6414,2324080.007,366,20,2,COB,0,1,1,1,1,1,1,1,1
5910,AFMO,5941,0.045,0.004129135,0,14786,27,0,0,1,182841.5354,2324318.357,359,27,2,COB,0,1,1,1,1,1,1,1,1
5911,AFMO,5954,0.024,0.004234234,0,13203,26,0,0,1,204230.5116,2324912.715,380,24,1,LES,0,1,1,1,1,1,1,1,1
5912,AFMO,5968,0.217,0.036655579,0,13204,26,0.04,0,1,210026.2136,2325089.004,350,26,1,LES,0,1,1,1,1,1,1,1,1
5913,AFMO,5978,3.199,0.470268906,0,18878,29,0.47,0,2,155506.2564,2323269.826,281,22,2,MAP,0,1,1,1,1,1,1,1,1
5914,AFMO,5984,0.365,0.041094177,0,13205,26,0.04,0,1,209287.5849,2324982.788,358,26,1,LES,0,1,1,1,1,1,1,1,1
5915,AFMO,5985,0.001,0,0,13206,26,0,0,1,209614.7023,2324916.808,350,26,1,LES,0,1,1,1,1,1,1,1,1
5916,AFMO,5989,0.969,0,0,12335,25,0,0,2,160510.1542,2323350.354,362,25,2,MAP,0,1,1,1,1,1,1,1,1
5917,AFMO,5993,3.392,0.517268724,0,14790,27,0.52,0,1,176794.1091,2323890.285,372,20,2,COB,0,1,1,1,1,1,1,1,1
5918,AFMO,5996,1.058,0.19355155,0,12337,25,0.19,0,2,157690.3449,2323243.97,333,19,2,MAP,0,1,1,1,1,1,1,1,1
5919,AFMO,6026,0.558,0.095856574,0,14792,27,0.1,0,1,179998.3518,2323931.926,373,27,2,COB,0,1,1,1,1,1,1,1,1
5920,AFMO,6032,4.448,0.299244005,0,18879,29,0.3,0,2,155811.9351,2323169.865,281,22,2,MAP,0,1,1,1,1,1,1,1,1
5921,AFMO,6035,0.985,0,0,13208,26,0,0,1,205370.1491,2324637.485,355,26,1,LES,0,1,1,1,1,1,1,1,1
5922,AFMO,6038,2.132,0,0,11349,24,0,0,1,196913.022,2324440.072,363,24,1,LES,0,1,1,1,1,1,1,1,1
5923,AFMO,6044,1.102,0.062551387,0,12340,25,0.06,0,2,156892.0672,2323019.168,333,19,2,MAP,0,1,1,1,1,1,1,1,1
5924,AFMO,6050,0.946,0.082462896,0,12341,25,0.08,0,2,162896.8445,2323239.757,364,25,2,MAP,0,1,1,1,1,1,1,1,1
5925,AFMO,6061,0.322,0,0,11351,24,0,0,1,199021.9154,2324356.228,368,24,1,LES,0,1,1,1,1,1,1,1,1
5926,AFMO,6062,1.117,0.169417001,0,14793,27,0.17,0,1,177733.5808,2323716.545,373,27,2,COB,0,1,1,1,1,1,1,1,1
5927,AFMO,6068,0.031,0.002351603,0,9833,20,0,0,2,189284.6827,2324039.08,400,20,2,COB,0,1,1,1,1,1,1,1,1
5928,AFMO,6069,0.001,0.000185245,0,13210,26,0,0,1,209622.2524,2324722.6,350,26,1,LES,0,1,1,1,1,1,1,1,1
5929,AFMO,6080,0.384,0.070959691,0,10906,23,0.07,0,2,147218.041,2322556.011,361,23,2,MAP,0,1,1,1,1,1,1,1,1
5930,AFMO,6089,0.328,0.028966821,0,12343,25,0.03,0,2,160445.4634,2323000.056,362,25,2,MAP,0,1,1,1,1,1,1,1,1
5931,AFMO,6093,0.02,0.001240388,0,12344,25,0,0,2,161388.8311,2322963.586,362,25,2,MAP,0,1,1,1,1,1,1,1,1
5932,AFMO,6094,0.748,0.137083106,0,14795,27,0.14,0,1,178694.4375,2323548.957,373,27,2,COB,0,1,1,1,1,1,1,1,1
5933,AFMO,6095,1.935,0.285017282,0,11355,24,0.29,0,1,196804.2865,2324146.366,363,24,1,LES,0,1,1,1,1,1,1,1,1
5934,AFMO,6097,0.193,0.030613069,0,11356,24,0.03,0,1,201344.3418,2324290.34,381,24,1,LES,0,1,1,1,1,1,1,1,1
5935,AFMO,6100,0.156,0,0,13211,26,0,0,1,206805.2393,2324458.669,278,26,1,LES,0,1,1,1,1,1,1,1,1
5936,AFMO,6102,0.006,0,0,12345,25,0,0,2,169858.9385,2323259.516,384,25,2,MAP,0,1,1,1,1,1,1,1,1
5937,AFMO,6106,0.054,0.003921404,0,9835,20,0,0,2,188807.0394,2323966.483,400,20,2,COB,0,1,1,1,1,1,1,1,1
5938,AFMO,6110,0.01,0.001580068,0,12346,25,0,0,2,172866.9621,2323304.302,384,25,2,MAP,0,1,1,1,1,1,1,1,1
5939,AFMO,6113,0.428,0.07017835,0,13212,26,0.07,0,1,204575.8566,2324338.377,380,24,1,LES,0,1,1,1,1,1,1,1,1
5940,AFMO,6116,0.687,0.125107557,0,14796,27,0.13,0,1,174178.3223,2323299.631,365,20,2,COB,0,1,1,1,1,1,1,1,1
5941,AFMO,6118,2.451,0.121959606,0,18881,29,0.12,0,2,154328.0391,2322660.046,281,22,2,MAP,0,1,1,1,1,1,1,1,1
5942,AFMO,6123,3.441,0.391076011,0,14798,27,0.39,0,1,182861.0267,2323652.187,359,27,2,COB,0,1,1,1,1,1,1,1,1
5943,AFMO,6128,0.232,0.042329772,0,12348,25,0.04,0,2,172977.7984,2323205.296,384,25,2,MAP,0,1,1,1,1,1,1,1,1
5944,AFMO,6137,0.697,0.049783374,0,12349,25,0.05,0,2,159640.015,2322851.524,362,25,2,MAP,0,1,1,1,1,1,1,1,1
5945,AFMO,6148,0.165,0.029295424,0,14801,27,0.03,0,1,183429.7516,2323451.547,359,27,2,COB,0,1,1,1,1,1,1,1,1
5946,AFMO,6153,1.071,0.097834407,0,12350,25,0.1,0,2,161556.5255,2322714.795,362,25,2,MAP,0,1,1,1,1,1,1,1,1
5947,AFMO,6158,1.025,0,0,10909,23,0,0,2,149489.4259,2322405.913,377,23,2,MAP,0,1,1,1,1,1,1,1,1
5948,AFMO,6160,0.023,0.004023464,0,12352,25,0,0,2,170832.4475,2322946.532,384,25,2,MAP,0,1,1,1,1,1,1,1,1
5949,AFMO,6162,0.45,0.041454431,0,12353,25,0.04,0,2,161677.3572,2322659.677,362,25,2,MAP,0,1,1,1,1,1,1,1,1
5950,AFMO,6163,0.002,0.000306162,0,12354,25,0,0,2,171803.0869,2322969.34,384,25,2,MAP,0,1,1,1,1,1,1,1,1
5951,AFMO,6168,0.951,0.128357039,0,18882,29,0.13,0,2,154581.4885,2322440.937,281,22,2,MAP,0,1,1,1,1,1,1,1,1
5952,AFMO,6169,4.841,0.532608724,0,18883,29,0.53,0,2,156454.3598,2322616.638,281,22,2,MAP,0,1,1,1,1,1,1,1,1
5953,AFMO,6170,0.014,0.002430378,0,9839,20,0,0,2,188361.8327,2323550.892,400,20,2,COB,0,1,1,1,1,1,1,1,1
5954,AFMO,6171,5.443,0.628201238,0,11357,24,0.63,0,1,195918.1635,2324161.899,351,18,1,LES,0,1,1,1,1,1,1,1,1
5955,AFMO,6182,0.018,0.003296184,0,9841,20,0,0,2,188498.5298,2323484.759,400,20,2,COB,0,1,1,1,1,1,1,1,1
5956,AFMO,6183,1.875,0.184984525,0,11358,24,0.18,0,1,198450.5748,2324028.372,368,24,1,LES,0,1,1,1,1,1,1,1,1
5957,AFMO,6188,0.064,0.011393636,0,9842,20,0.01,0,2,194242.1989,2323627.074,376,18,2,LES,0,1,1,1,1,1,1,1,1
5958,AFMO,6192,0.008,0.001475142,0,9843,20,0,0,2,189311.5567,2323440.022,400,20,2,COB,0,1,1,1,1,1,1,1,1
5959,AFMO,6196,0.012,0.002237516,0,9844,20,0,0,2,189184.2064,2323432.609,400,20,2,COB,0,1,1,1,1,1,1,1,1
5960,AFMO,6199,0.562,0.075084704,0,12355,25,0.08,0,2,164279.028,2322759.469,375,25,2,MAP,0,1,1,1,1,1,1,1,1
5961,AFMO,6201,0.265,0.010818885,0,13213,26,0.01,0,1,207676.6076,2324089.165,278,26,1,LES,0,1,1,1,1,1,1,1,1
5962,AFMO,6205,1.563,0.126654829,0,10910,23,0.13,0,2,149316.2474,2322095.624,377,23,2,MAP,0,1,1,1,1,1,1,1,1
5963,AFMO,6216,0.957,0.064545013,0,12357,25,0.06,0,2,161354.3751,2322622.338,362,25,2,MAP,0,1,1,1,1,1,1,1,1
5964,AFMO,6217,14.971,1.788131873,0,11361,24,1.79,0,1,197374.925,2323937.903,374,20,1,COB,0,1,1,1,1,1,1,1,1
5965,AFMO,6220,0.011,0.001989411,0,9845,20,0,0,2,188595.1593,2323383.387,400,20,2,COB,0,1,1,1,1,1,1,1,1
5966,AFMO,6221,0.243,0.007308403,0,13214,26,0.01,0,1,210177.6807,2324502.725,350,26,1,LES,0,1,1,1,1,1,1,1,1
5967,AFMO,6223,0.355,0.063215189,0,12358,25,0.06,0,2,170773.7079,2322730.242,384,25,2,MAP,0,1,1,1,1,1,1,1,1
5968,AFMO,6224,0.033,0.00189269,0,9846,20,0,0,2,187531.8269,2323377.377,400,20,2,COB,0,1,1,1,1,1,1,1,1
5969,AFMO,6229,1.477,0.111987262,0,14805,27,0.11,0,1,183089.3188,2323302.881,359,27,2,COB,0,1,1,1,1,1,1,1,1
5970,AFMO,6234,1.193,0.1857756,0,18885,29,0.19,0,2,155373.9769,2322227.535,281,22,2,MAP,0,1,1,1,1,1,1,1,1
5971,AFMO,6235,0.05,0.009085928,0,9847,20,0.01,0,2,194147.038,2323479.786,376,18,2,LES,0,1,1,1,1,1,1,1,1
5972,AFMO,6245,0.172,0.031826032,0,11362,24,0.03,0,1,202781.3975,2323805.658,381,24,1,LES,0,1,1,1,1,1,1,1,1
5973,AFMO,6251,0.463,0.077872189,0,13215,26,0.08,0,1,209040.6682,2323889.872,278,26,1,LES,0,1,1,1,1,1,1,1,1
5974,AFMO,6254,0.003,0.000518771,0,12360,25,0,0,2,167086.8925,2322446.778,389,25,2,MAP,0,1,1,1,1,1,1,1,1
5975,AFMO,6276,0.475,0.070117677,0,12362,25,0.07,0,2,170682.9796,2322556.512,384,25,2,MAP,0,1,1,1,1,1,1,1,1
5976,AFMO,6282,0.001,5.91E-05,0,9851,20,0,0,2,188947.8511,2323033.501,400,20,2,COB,0,1,1,1,1,1,1,1,1
5977,AFMO,6289,0.223,0.02754462,0,12363,25,0.03,0,2,169328.8589,2322743.233,384,25,2,MAP,0,1,1,1,1,1,1,1,1
5978,AFMO,6290,0.847,0,0,14808,27,0,0,1,176904.4298,2322622.19,373,27,2,COB,0,1,1,1,1,1,1,1,1
5979,AFMO,6296,0.001,0.000174826,0,12364,25,0,0,2,169879.3557,2322369.444,384,25,2,MAP,0,1,1,1,1,1,1,1,1
5980,AFMO,6297,0.002,0.000352621,0,12365,25,0,0,2,170562.1491,2322361.278,384,25,2,MAP,0,1,1,1,1,1,1,1,1
5981,AFMO,6301,0.001,0,0,9854,20,0,0,2,193315.9232,2323077.872,376,18,2,LES,0,1,1,1,1,1,1,1,1
5982,AFMO,6303,1.083,0,0,13217,26,0,0,1,204710.9657,2323534.147,380,24,1,LES,0,1,1,1,1,1,1,1,1
5983,AFMO,6306,4.559,0.64566081,0,14809,27,0.65,0,1,179570.6239,2322864.449,373,27,2,COB,0,1,1,1,1,1,1,1,1
5984,AFMO,6307,0.014,0.000997437,0,9855,20,0,0,2,189944.4146,2323138.222,400,20,2,COB,0,1,1,1,1,1,1,1,1
5985,AFMO,6308,0.013,0.000675536,0,9856,20,0,0,2,193728.9233,2323091.228,376,18,2,LES,0,1,1,1,1,1,1,1,1
5986,AFMO,6317,0.504,0.04545193,0,10912,23,0.05,0,2,152427.0616,2321681.174,360,23,2,MAP,0,1,1,1,1,1,1,1,1
5987,AFMO,6318,0.317,0,0,12366,25,0,0,2,162055.0171,2322038.134,382,25,2,MAP,0,1,1,1,1,1,1,1,1
5988,AFMO,6326,0.502,0.01991085,0,13218,26,0.02,0,1,209249.4387,2323606.481,278,26,1,LES,0,1,1,1,1,1,1,1,1
5989,AFMO,6332,0.695,0.060181268,0,14810,27,0.06,0,1,177106.9388,2322545.876,373,27,2,COB,0,1,1,1,1,1,1,1,1
5990,AFMO,6333,2.271,0,0,14811,27,0,0,1,177631.9827,2322643.882,373,27,2,COB,0,1,1,1,1,1,1,1,1
5991,AFMO,6337,0.629,0,0,18888,29,0,0,2,155163.3214,2321734.805,281,22,2,MAP,0,1,1,1,1,1,1,1,1
5992,AFMO,6341,0.685,0.048147458,0,14812,27,0.05,0,1,176233.5827,2322488.488,373,27,2,COB,0,1,1,1,1,1,1,1,1
5993,AFMO,6342,0.053,0.004355532,0,9858,20,0,0,2,194101.6885,2322957.676,376,18,2,LES,0,1,1,1,1,1,1,1,1
5994,AFMO,6346,0.091,0.016893259,0,11366,24,0.02,0,1,195365.2448,2322993.801,351,18,1,LES,0,1,1,1,1,1,1,1,1
5995,AFMO,6349,0.001,9.20E-05,0,14813,27,0,0,1,184753.1268,2322577.969,386,20,2,COB,0,1,1,1,1,1,1,1,1
5996,AFMO,6356,0.214,0.028162845,0,9859,20,0.03,0,2,192334.5533,2323027.331,376,18,2,LES,0,1,1,1,1,1,1,1,1
5997,AFMO,6361,0.277,0.035139138,0,12371,25,0.04,0,2,168957.6117,2322188.16,384,25,2,MAP,0,1,1,1,1,1,1,1,1
5998,AFMO,6373,0.001,3.82E-05,0,14816,27,0,0,1,189143.464,2322809.59,400,20,2,COB,0,1,1,1,1,1,1,1,1
5999,AFMO,6391,0.054,0.009750652,0,9862,20,0.01,0,2,193958.1008,2322796.572,376,18,2,LES,0,1,1,1,1,1,1,1,1
6000,AFMO,6397,0.866,0.107870216,0,12374,25,0.11,0,2,172242.3195,2322189.634,384,25,2,MAP,0,1,1,1,1,1,1,1,1
6001,AFMO,6408,3.801,0.591143945,0,11368,24,0.59,0,1,196133.2921,2322733.724,374,20,1,COB,0,1,1,1,1,1,1,1,1
6002,AFMO,6417,0.76,0.111639046,0,12375,25,0.11,0,2,163230.6726,2321674.432,382,25,2,MAP,0,1,1,1,1,1,1,1,1
6003,AFMO,6420,3.654,0.250680143,0,12376,25,0.25,0,2,161421.6403,2321568.787,382,25,2,MAP,0,1,1,1,1,1,1,1,1
6004,AFMO,6427,4.49,0.448567088,0,18890,29,0.45,0,2,156148.9352,2321540.88,281,22,2,MAP,0,1,1,1,1,1,1,1,1
6005,AFMO,6434,0.154,0.01350946,0,14818,27,0.01,0,1,189152.8139,2322379.575,400,20,2,COB,0,1,1,1,1,1,1,1,1
6006,AFMO,6439,0.237,0.021097332,0,14819,27,0.02,0,1,175794.9067,2321831.063,284,25,2,MAP,0,1,1,1,1,1,1,1,1
6007,AFMO,6447,0.329,0,0,13222,26,0,0,1,206823.6632,2322855.276,407,24,1,LES,0,1,1,1,1,1,1,1,1
6008,AFMO,6455,1.978,0.321178299,0,11370,24,0.32,0,1,195991.7258,2322545.407,374,20,1,COB,0,1,1,1,1,1,1,1,1
6009,AFMO,6460,0.062,0.01145527,0,12378,25,0.01,0,2,171657.9515,2321599.388,384,25,2,MAP,0,1,1,1,1,1,1,1,1
6010,AFMO,6462,0.741,0,0,13223,26,0,0,1,206435.98,2322770.048,407,24,1,LES,0,1,1,1,1,1,1,1,1
6011,AFMO,6467,0.092,0.015723117,0,11371,24,0.02,0,1,199322.8044,2322500.84,387,24,1,LES,0,1,1,1,1,1,1,1,1
6012,AFMO,6480,0.009,0.001351848,0,11372,24,0,0,1,196331.1334,2322379.16,374,20,1,COB,0,1,1,1,1,1,1,1,1
6013,AFMO,6481,0.801,0,0,13224,26,0,0,1,207249.6446,2322873.13,407,24,1,LES,0,1,1,1,1,1,1,1,1
6014,AFMO,6491,0.013,0.002359339,0,14821,27,0,0,1,188296.2253,2322038.44,399,20,1,COB,0,1,1,1,1,1,1,1,1
6015,AFMO,6492,0.248,0.042719378,0,11373,24,0.04,0,1,201528.5226,2322522.787,381,24,1,LES,0,1,1,1,1,1,1,1,1
6016,AFMO,6497,0.27,0.024112458,0,13227,26,0.02,0,1,207954.9754,2322678.939,278,26,1,LES,0,1,1,1,1,1,1,1,1
6017,AFMO,6503,0.09,0.011112785,0,9863,20,0.01,0,2,193787.9524,2322495.88,376,18,2,LES,0,1,1,1,1,1,1,1,1
6018,AFMO,6505,3.627,0.324414861,0,12379,25,0.32,0,2,162665.9133,2321416.152,382,25,2,MAP,0,1,1,1,1,1,1,1,1
6019,AFMO,6507,0.138,0.02315688,0,12380,25,0.02,0,2,172185.8464,2321388.816,384,25,2,MAP,0,1,1,1,1,1,1,1,1
6020,AFMO,6509,0.823,0.130860915,0,14822,27,0.13,0,1,184860.2257,2321863.216,395,27,1,COB,0,1,1,1,1,1,1,1,1
6021,AFMO,6510,0.033,0.005774691,0,9864,20,0.01,0,2,191019.6343,2322090.948,400,20,2,COB,0,1,1,1,1,1,1,1,1
6022,AFMO,6531,0.049,0.007349634,0,12381,25,0.01,0,2,164757.72,2321081.662,389,25,2,MAP,0,1,1,1,1,1,1,1,1
6023,AFMO,6540,0.31,0.055494879,0,10915,23,0.06,0,2,149169.1633,2320510.589,286,23,2,MAP,0,1,1,1,1,1,1,1,1
6024,AFMO,6541,0.015,0.002698064,0,9866,20,0,0,2,191163.7227,2321859.58,400,20,2,COB,0,1,1,1,1,1,1,1,1
6025,AFMO,6542,1.828,0.314452751,0,11379,24,0.31,0,1,197143.2821,2322086.115,374,20,1,COB,0,1,1,1,1,1,1,1,1
6026,AFMO,6554,1.26,0,0,11380,24,0,0,1,196786.0538,2322015.154,374,20,1,COB,0,1,1,1,1,1,1,1,1
6027,AFMO,6562,2.576,0,0,14825,27,0,0,1,184596.8596,2321653.396,395,27,1,COB,0,1,1,1,1,1,1,1,1
6028,AFMO,6583,0.609,0.072829571,0,12386,25,0.07,0,2,166713.474,2321095.435,389,25,2,MAP,0,1,1,1,1,1,1,1,1
6029,AFMO,6586,0.03,0.004436673,0,12387,25,0,0,2,160559.6677,2320688.807,394,25,2,MAP,0,1,1,1,1,1,1,1,1
6030,AFMO,6587,0.579,0,0,13230,26,0,0,1,205470.1548,2322158.167,380,24,1,LES,0,1,1,1,1,1,1,1,1
6031,AFMO,6592,2.19,0.374733259,0,14830,27,0.37,0,1,180422.2576,2321425.856,287,27,2,COB,0,1,1,1,1,1,1,1,1
6032,AFMO,6598,0.053,0.004896496,0,14832,27,0,0,1,173858.7544,2321130.503,284,25,2,MAP,0,1,1,1,1,1,1,1,1
6033,AFMO,6601,0.199,0.035320762,0,11382,24,0.04,0,1,200221.6325,2321930.192,387,24,1,LES,0,1,1,1,1,1,1,1,1
6034,AFMO,6609,0.209,0.035020377,0,12389,25,0.04,0,2,164687.9612,2320875.615,389,25,2,MAP,0,1,1,1,1,1,1,1,1
6035,AFMO,6611,0.027,0.003796467,0,12390,25,0,0,2,172088.5721,2321129.217,384,25,2,MAP,0,1,1,1,1,1,1,1,1
6036,AFMO,6613,0.971,0,0,14833,27,0,0,1,179023.312,2321259.099,280,27,2,COB,0,1,1,1,1,1,1,1,1
6037,AFMO,6617,1.009,0.166531769,0,14834,27,0.17,0,1,180856.7373,2321335.935,287,27,2,COB,0,1,1,1,1,1,1,1,1
6038,AFMO,6618,1.944,0.107897863,0,14835,27,0.11,0,1,188624.2141,2321704.828,399,20,1,COB,0,1,1,1,1,1,1,1,1
6039,AFMO,6623,1.721,0.294704901,0,10917,23,0.29,0,2,152053.8158,2320377.605,360,23,2,MAP,0,1,1,1,1,1,1,1,1
6040,AFMO,6625,0.347,0,0,14836,27,0,0,1,177906.8455,2321162.397,280,27,2,COB,0,1,1,1,1,1,1,1,1
