FID_1,MOs,MOsID,Subbasin,SED_BCR,Duck_BCR,Zone,coords_x1,coords_x2,SB574,HydroSB,Zone_1,watershed,Subbasin
14056,WCMO,15528,26,2.41,0.00,1,203175.51329900000,2310089.23150000000,493,24,1,LES,
14057,WCMO,15529,26,0.52,0.00,1,202345.30347300000,2310024.67869000000,493,24,1,LES,
14058,WCMO,15530,26,3.20,0.00,1,202632.33327300000,2309839.86895000000,493,24,1,LES,
14060,WCMO,16014,26,1.07,0.00,1,203960.76200200000,2311880.03595000000,493,24,1,LES,
14061,WCMO,16015,26,5.29,0.00,1,203833.74022300000,2311587.41550000000,493,24,1,LES,
14062,WCMO,16016,26,0.82,0.00,1,202618.13159600000,2311556.77005000000,493,24,1,LES,
14064,WCMO,16018,26,0.62,0.00,1,204417.23626200000,2311459.37084000000,493,24,1,LES,
14065,WCMO,16019,26,5.29,0.00,1,204010.53340800000,2311490.52030000000,493,24,1,LES,
14073,WCMO,16027,26,4.39,0.00,1,203253.55180300000,2311251.35084000000,493,24,1,LES,
14078,WCMO,16032,26,0.37,0.00,1,203403.84556300000,2310319.47275000000,493,24,1,LES,
14628,TLMO,12366,26,0.37,0.00,1,203961.48783100000,2312090.86882000000,493,24,1,LES,
14635,TLMO,12593,26,0.00,0.00,1,204080.09080000000,2311177.16180000000,493,24,1,LES,
14636,TLMO,12612,26,0.00,0.00,1,204095.09080000000,2311072.16180000000,493,24,1,LES,
14646,TLMO,12850,26,0.00,0.00,1,203810.09080000000,2310292.16180000000,493,24,1,LES,
14649,TLMO,12862,26,0.00,0.00,1,203780.09080000000,2310264.35420000000,493,24,1,LES,
14651,TLMO,12864,26,0.00,0.00,1,203864.88866700000,2310262.07230000000,493,24,1,LES,
14652,TLMO,12884,26,0.37,0.00,1,202279.82231300000,2311128.18399000000,493,24,1,LES,
14661,TLMO,13087,26,0.00,0.00,1,203659.47560000000,2309782.77707000000,493,24,1,LES,
14663,TLMO,13153,26,0.37,0.00,1,203770.64116600000,2309961.52495000000,493,24,1,LES,
14665,TLMO,13360,26,0.37,0.00,1,202930.11476100000,2309705.32464000000,493,24,1,LES,
14666,TLMO,13361,26,0.86,0.00,1,202265.17814100000,2309506.22373000000,493,24,1,LES,
14669,TLMO,13773,26,0.37,0.00,1,203553.36048700000,2311241.27625000000,493,24,1,LES,
17457,AFMO,8542,28,0.00,0.00,1,175867.15344200000,2312603.52926000000,494,28,1,MAP,
17490,AFMO,8743,28,0.07,0.00,1,176178.52119800000,2311709.11521000000,494,28,1,MAP,
17501,AFMO,8823,28,0.00,0.00,1,176234.16176800000,2311320.28042000000,494,28,1,MAP,
17506,AFMO,8840,28,0.00,0.00,1,175126.93431300000,2311408.90075000000,494,28,1,MAP,
17507,AFMO,8848,28,0.00,0.00,1,176200.47035600000,2311250.45441000000,494,28,1,MAP,
17510,AFMO,8891,28,0.00,0.00,1,176725.71456000000,2311029.91622000000,494,28,1,MAP,
17511,AFMO,8895,28,0.00,0.00,1,175115.21517300000,2310993.72561000000,494,28,1,MAP,
17514,AFMO,8910,28,0.00,0.00,1,175067.66213500000,2310856.49374000000,494,28,1,MAP,
17517,AFMO,8941,28,0.17,0.00,1,175363.77656800000,2310793.71843000000,494,28,1,MAP,
17527,AFMO,9034,28,0.00,0.00,1,177032.01989700000,2310422.47230000000,494,28,1,MAP,
17528,AFMO,9035,28,0.00,0.00,1,176074.47930100000,2310352.11893000000,494,28,1,MAP,
17530,AFMO,9060,28,0.06,0.00,1,177082.33899600000,2310327.55798000000,494,28,1,MAP,
17538,AFMO,9101,28,0.00,0.00,1,177881.26825500000,2310165.06503000000,494,28,1,MAP,
17547,AFMO,9146,28,0.01,0.00,1,176983.22402400000,2310054.27244000000,494,28,1,MAP,
17549,AFMO,9178,28,0.00,0.00,1,177506.98648700000,2309755.84500000000,494,28,1,MAP,
17556,AFMO,9220,28,0.00,0.00,1,178616.77228600000,2309556.05719000000,494,28,1,MAP,
17566,AFMO,9261,28,0.01,0.00,1,178930.95188400000,2309463.15993000000,494,28,1,MAP,
17569,AFMO,9277,28,0.00,0.00,1,178357.65466500000,2309286.66649000000,494,28,1,MAP,
17572,AFMO,9297,28,0.00,0.00,1,177423.79987600000,2309265.38394000000,494,28,1,MAP,
17575,AFMO,9346,28,0.04,0.00,1,179180.81591800000,2309094.04309000000,494,28,1,MAP,
17576,AFMO,9358,28,0.00,0.00,1,178938.12350900000,2309003.10869000000,494,28,1,MAP,
17578,AFMO,9396,28,0.03,0.00,1,178932.28633500000,2308886.52684000000,494,28,1,MAP,
17579,AFMO,9401,28,0.02,0.00,1,179380.98297400000,2308913.77216000000,494,28,1,MAP,
17640,BFMO,530,28,0.00,0.00,1,177792.26235000000,2309903.79340000000,494,28,1,MAP,
17641,BFMO,414,28,0.00,0.00,1,177279.41602300000,2310336.26850000000,494,28,1,MAP,
17642,BFMO,571,28,0.00,0.00,1,177971.14837600000,2309829.96068000000,494,28,1,MAP,
17650,BFMO,1312,28,0.00,0.00,1,177568.74772200000,2310090.96359000000,494,28,1,MAP,
17651,BFMO,14,28,0.00,0.00,1,177376.37840000000,2310291.82945000000,494,28,1,MAP,
17654,BFMO,549,28,0.00,0.00,1,176658.73751800000,2310742.03166000000,494,28,1,MAP,
17660,BFMO,1411,28,0.00,0.00,1,178098.57890000000,2309774.37465000000,494,28,1,MAP,
17669,BFMO,1339,28,0.00,0.00,1,178126.31690000000,2309739.66165000000,494,28,1,MAP,
17674,BFMO,1427,28,0.00,0.00,1,175652.79183700000,2311903.50747000000,494,28,1,MAP,
17952,WCMO,14114,28,1.87,0.00,1,175080.51180500000,2312310.47780000000,494,28,1,MAP,
18026,WCMO,14626,28,1.24,0.00,1,174879.64739400000,2312387.53699000000,494,28,1,MAP,
18027,WCMO,14627,28,0.55,0.00,1,174407.77662300000,2311421.17148000000,494,28,1,MAP,
18028,WCMO,14628,28,2.21,0.00,1,174894.22305800000,2311604.32553000000,494,28,1,MAP,
18029,WCMO,14629,28,2.69,0.00,1,174837.12412400000,2312106.59320000000,494,28,1,MAP,
18107,WCMO,15258,28,0.92,0.00,1,177949.38487500000,2310473.82492000000,494,28,1,MAP,
18112,WCMO,15263,28,0.78,0.00,1,179069.65840000000,2310036.38260000000,494,28,1,MAP,
18114,WCMO,15305,28,0.98,0.00,1,175021.78536500000,2311135.39017000000,494,28,1,MAP,
18115,WCMO,15306,28,5.56,0.00,1,175658.71585300000,2311694.81140000000,494,28,1,MAP,
18116,WCMO,15307,28,6.01,0.00,1,177072.42347500000,2310865.08026000000,494,28,1,MAP,
18117,WCMO,15308,28,5.77,0.00,1,175953.23825900000,2310660.80929000000,494,28,1,MAP,
18119,WCMO,15310,28,6.05,0.00,1,176362.05219000000,2309808.83799000000,494,28,1,MAP,
18120,WCMO,15311,28,1.08,0.00,1,176897.48605700000,2309780.54637000000,494,28,1,MAP,
18121,WCMO,15312,28,2.49,0.00,1,174618.27285400000,2311146.69145000000,494,28,1,MAP,
18219,WCMO,15818,28,0.36,0.00,1,179060.45521400000,2308400.43130000000,494,28,1,MAP,
18220,WCMO,15819,28,0.56,0.00,1,179666.57706700000,2308283.88124000000,494,28,1,MAP,
18221,WCMO,15830,28,5.83,0.00,1,177546.86043700000,2309461.33220000000,494,28,1,MAP,
18222,WCMO,15831,28,6.52,0.00,1,177468.40278600000,2309345.37524000000,494,28,1,MAP,
18223,WCMO,15832,28,5.84,0.00,1,178306.63098900000,2309525.80714000000,494,28,1,MAP,
18225,WCMO,15834,28,2.93,0.00,1,178573.37969600000,2309037.54668000000,494,28,1,MAP,
18228,WCMO,15874,28,2.18,0.00,1,176763.31892100000,2309622.82821000000,494,28,1,MAP,
18230,WCMO,15876,28,0.83,0.00,1,176142.85541100000,2309492.32807000000,494,28,1,MAP,
18231,WCMO,15877,28,6.09,0.00,1,177314.44139300000,2309487.25446000000,494,28,1,MAP,
18232,WCMO,15878,28,1.18,0.00,1,176779.14827700000,2309432.96300000000,494,28,1,MAP,
18234,WCMO,15880,28,2.33,0.00,1,176532.19143900000,2309325.37976000000,494,28,1,MAP,
18627,TLMO,12255,28,0.00,0.00,1,175189.47560000000,2312361.54660000000,494,28,1,MAP,
18631,TLMO,12275,28,0.90,0.00,1,175078.74608600000,2312330.27032000000,494,28,1,MAP,
18641,TLMO,12320,28,0.89,0.00,1,176021.10439900000,2312402.20793000000,494,28,1,MAP,
18650,TLMO,12482,28,0.00,0.00,1,177110.51637700000,2311517.81184000000,494,28,1,MAP,
18666,TLMO,12534,28,0.00,0.00,1,175548.34898100000,2311370.33097000000,494,28,1,MAP,
18668,TLMO,12548,28,0.00,0.00,1,175582.06972200000,2311339.54595000000,494,28,1,MAP,
18675,TLMO,12577,28,0.89,0.00,1,174673.88360500000,2311851.51627000000,494,28,1,MAP,
18680,TLMO,12583,28,0.00,0.00,1,176270.70606700000,2311221.54660000000,494,28,1,MAP,
18692,TLMO,12672,28,0.00,0.00,1,176220.09932400000,2310901.72326000000,494,28,1,MAP,
18698,TLMO,12701,28,0.00,0.00,1,176629.47560000000,2310802.77707000000,494,28,1,MAP,
18706,TLMO,12722,28,0.00,0.00,1,176621.84863300000,2310712.16180000000,494,28,1,MAP,
18708,TLMO,12728,28,0.00,0.00,1,175198.25514600000,2310694.60854000000,494,28,1,MAP,
18720,TLMO,12975,28,0.00,0.00,1,177310.63776700000,2310013.23447000000,494,28,1,MAP,
18726,TLMO,13033,28,0.00,0.00,1,178136.19274400000,2309904.76071000000,494,28,1,MAP,
18733,TLMO,13078,28,0.89,0.00,1,178270.54951400000,2310193.90940000000,494,28,1,MAP,
18737,TLMO,13082,28,0.89,0.00,1,179115.65675700000,2309932.54601000000,494,28,1,MAP,
18742,TLMO,13104,28,0.90,0.00,1,177575.00006100000,2309764.55695000000,494,28,1,MAP,
18745,TLMO,13122,28,0.89,0.00,1,176227.58081700000,2311011.20125000000,494,28,1,MAP,
18750,TLMO,13129,28,0.89,0.00,1,174738.28216800000,2311036.96315000000,494,28,1,MAP,
18761,TLMO,13177,28,0.00,0.00,1,178128.24865200000,2309448.48002000000,494,28,1,MAP,
18782,TLMO,13466,28,0.00,0.00,1,179960.09080000000,2308432.16180000000,494,28,1,MAP,
18783,TLMO,13481,28,0.00,0.00,1,179990.07906900000,2308402.15010000000,494,28,1,MAP,
18802,TLMO,13569,28,0.89,0.00,1,179378.03499700000,2308887.63244000000,494,28,1,MAP,
18805,TLMO,13572,28,0.92,0.00,1,180177.19194000000,2308203.49645000000,494,28,1,MAP,
18808,TLMO,13588,28,0.89,0.00,1,178365.99680400000,2309064.28247000000,494,28,1,MAP,
18811,TLMO,13630,28,0.89,0.00,1,176794.72379000000,2309394.15582000000,494,28,1,MAP,
17515,AFMO,8914,28,0.00,0.00,1,179158.91968600000,2310980.98846000000,495,28,1,MAP,
17521,AFMO,8984,28,0.01,0.00,1,180549.71545000000,2310776.38100000000,495,28,1,MAP,
17524,AFMO,9017,28,0.01,0.00,1,181221.44269900000,2310793.10717000000,495,28,1,MAP,
17529,AFMO,9056,28,0.00,0.00,1,181129.93984100000,2310499.43720000000,495,28,1,MAP,
17531,AFMO,9061,28,0.01,0.00,1,182303.93748400000,2310491.81515000000,495,28,1,MAP,
17539,AFMO,9110,28,0.00,0.00,1,182197.25394400000,2310344.44627000000,495,28,1,MAP,
17543,AFMO,9136,28,0.00,0.00,1,181766.02021000000,2310126.74031000000,495,28,1,MAP,
18066,WCMO,14922,28,0.49,0.00,1,180189.61917300000,2311340.57104000000,495,28,1,MAP,
18067,WCMO,14923,28,2.83,0.00,1,180017.70751800000,2311041.86948000000,495,28,1,MAP,
18097,WCMO,15248,28,0.58,0.00,1,180996.08624500000,2311132.71005000000,495,28,1,MAP,
18098,WCMO,15249,28,1.03,0.00,1,181603.80547300000,2311052.95417000000,495,28,1,MAP,
18099,WCMO,15250,28,1.37,0.00,1,181334.14803000000,2311013.99231000000,495,28,1,MAP,
18100,WCMO,15251,28,0.77,0.00,1,180578.71421900000,2310377.65547000000,495,28,1,MAP,
18101,WCMO,15252,28,1.17,0.00,1,181277.30569500000,2310013.86852000000,495,28,1,MAP,
18102,WCMO,15253,28,1.54,0.00,1,181986.23631300000,2309973.17168000000,495,28,1,MAP,
18103,WCMO,15254,28,1.53,0.00,1,180946.57880200000,2310013.77124000000,495,28,1,MAP,
18109,WCMO,15260,28,1.61,0.00,1,179113.95030000000,2311071.85242000000,495,28,1,MAP,
18175,WCMO,15547,28,0.91,0.00,1,182065.91395400000,2309468.96037000000,495,28,1,MAP,
18176,WCMO,15548,28,0.74,0.00,1,181767.79435800000,2309066.39631000000,495,28,1,MAP,
18181,WCMO,15770,28,1.53,0.00,1,182630.81795100000,2311376.26240000000,495,28,1,MAP,
18182,WCMO,15771,28,1.49,0.00,1,182786.81035800000,2311362.85498000000,495,28,1,MAP,
18185,WCMO,15774,28,1.49,0.00,1,182208.24703600000,2311208.69042000000,495,28,1,MAP,
18186,WCMO,15775,28,1.00,0.00,1,182603.26883100000,2311104.90898000000,495,28,1,MAP,
18187,WCMO,15776,28,0.75,0.00,1,183237.44040700000,2310899.40355000000,495,28,1,MAP,
18188,WCMO,15777,28,1.06,0.00,1,182563.85210200000,2310831.63633000000,495,28,1,MAP,
18189,WCMO,15778,28,0.59,0.00,1,182245.77329700000,2310778.55272000000,495,28,1,MAP,
18191,WCMO,15780,28,0.92,0.00,1,182415.15397500000,2310689.89699000000,495,28,1,MAP,
18192,WCMO,15781,28,1.51,0.00,1,183125.85722600000,2310876.17819000000,495,28,1,MAP,
18193,WCMO,15782,28,1.79,0.00,1,182633.24882000000,2310572.34829000000,495,28,1,MAP,
18194,WCMO,15783,28,1.08,0.00,1,182363.43635600000,2309983.65933000000,495,28,1,MAP,
18657,TLMO,12510,28,0.00,0.00,1,182889.33966600000,2311458.88354000000,495,28,1,MAP,
18660,TLMO,12516,28,0.29,0.00,1,180759.38974800000,2311503.76245000000,495,28,1,MAP,
18663,TLMO,12526,28,0.29,0.00,1,179218.91260000000,2311515.08917000000,495,28,1,MAP,
18665,TLMO,12528,28,0.29,0.00,1,180020.84485300000,2311481.30902000000,495,28,1,MAP,
18687,TLMO,12641,28,0.00,0.00,1,178615.48896100000,2310950.28847000000,495,28,1,MAP,
18688,TLMO,12642,28,0.00,0.00,1,178820.70606700000,2310951.54660000000,495,28,1,MAP,
18689,TLMO,12643,28,0.00,0.00,1,178879.47560000000,2310952.77707000000,495,28,1,MAP,
18690,TLMO,12659,28,0.30,0.00,1,178640.09080000000,2310922.16180000000,495,28,1,MAP,
18699,TLMO,12702,28,0.00,0.00,1,182180.09080000000,2310832.16180000000,495,28,1,MAP,
18702,TLMO,12712,28,0.30,0.00,1,180616.23098900000,2310856.86891000000,495,28,1,MAP,
18703,TLMO,12713,28,0.00,0.00,1,182210.09080000000,2310772.16180000000,495,28,1,MAP,
18705,TLMO,12719,28,0.44,0.00,1,180858.08886700000,2310755.44797000000,495,28,1,MAP,
18709,TLMO,12729,28,0.00,0.00,1,180800.09080000000,2310679.96943000000,495,28,1,MAP,
18710,TLMO,12730,28,0.30,0.00,1,180860.09080000000,2310682.16180000000,495,28,1,MAP,
18711,TLMO,12746,28,0.30,0.00,1,180840.09080000000,2310632.16180000000,495,28,1,MAP,
18712,TLMO,12747,28,0.30,0.00,1,180922.57990000000,2310695.32931000000,495,28,1,MAP,
18717,TLMO,12860,28,0.29,0.00,1,180188.40582600000,2311007.31156000000,495,28,1,MAP,
18729,TLMO,13065,28,0.20,0.00,1,181581.60701100000,2311305.65080000000,495,28,1,MAP,
18730,TLMO,13066,28,0.29,0.00,1,181397.33490900000,2310601.47185000000,495,28,1,MAP,
18734,TLMO,13079,28,0.29,0.00,1,178818.15414700000,2310993.73846000000,495,28,1,MAP,
18738,TLMO,13083,28,0.29,0.00,1,179410.32200700000,2310976.75661000000,495,28,1,MAP,
18740,TLMO,13085,28,0.00,0.00,1,182600.81195300000,2309782.89227000000,495,28,1,MAP,
18776,TLMO,13376,28,0.29,0.00,1,181651.69563400000,2309418.26730000000,495,28,1,MAP,
18778,TLMO,13378,28,0.07,0.00,1,181111.71350100000,2309566.84416000000,495,28,1,MAP,
18793,TLMO,13536,28,0.29,0.00,1,182637.11142400000,2310700.48926000000,495,28,1,MAP,
17484,AFMO,8703,28,0.00,0.00,1,189605.43494000000,2312304.39282000000,496,27,1,COB,
17492,AFMO,8792,28,0.00,0.00,1,190155.58540000000,2311947.72230000000,496,27,1,COB,
17493,AFMO,8794,28,0.00,0.00,1,189266.70548700000,2311901.14829000000,496,27,1,COB,
17504,AFMO,8831,28,0.00,0.00,1,189210.75425300000,2311748.63354000000,496,27,1,COB,
17516,AFMO,8920,28,0.00,0.00,1,189373.24528400000,2311341.89618000000,496,27,1,COB,
17523,AFMO,8997,28,0.00,0.00,1,186956.33405000000,2311013.32485000000,496,27,1,COB,
17535,AFMO,9074,28,0.00,0.00,1,188007.02877200000,2310604.20442000000,496,27,1,COB,
17537,AFMO,9097,28,0.00,0.00,1,183765.76755000000,2310366.23315000000,496,27,1,COB,
17540,AFMO,9112,28,0.00,0.00,1,184033.49772700000,2310326.61348000000,496,27,1,COB,
17541,AFMO,9113,28,0.00,0.00,1,184364.35883600000,2310297.34258000000,496,27,1,COB,
17542,AFMO,9116,28,0.01,0.00,1,184524.57117200000,2310252.10175000000,496,27,1,COB,
17545,AFMO,9140,28,0.00,0.00,1,188335.73840800000,2310634.27600000000,496,27,1,COB,
17546,AFMO,9142,28,0.00,0.00,1,184728.25327500000,2310208.30526000000,496,27,1,COB,
17550,AFMO,9180,28,0.00,0.00,1,185042.10162300000,2310015.34144000000,496,27,1,COB,
17551,AFMO,9194,28,0.00,0.00,1,185844.07980500000,2309964.39272000000,496,27,1,COB,
17554,AFMO,9213,28,0.00,0.00,1,183974.81341900000,2309823.93930000000,496,27,1,COB,
17559,AFMO,9236,28,0.00,0.00,1,184175.64300100000,2309720.50154000000,496,27,1,COB,
17561,AFMO,9248,28,0.00,0.00,1,184021.38216100000,2309674.37712000000,496,27,1,COB,
17564,AFMO,9253,28,0.00,0.00,1,184342.36209000000,2309613.81535000000,496,27,1,COB,
17568,AFMO,9271,28,0.01,0.00,1,184491.96841500000,2309490.84161000000,496,27,1,COB,
17570,AFMO,9287,28,0.00,0.00,1,184022.11178800000,2309467.39560000000,496,27,1,COB,
17574,AFMO,9334,28,0.00,0.00,1,182978.24294900000,2309476.17563000000,496,27,1,COB,
17577,AFMO,9380,28,0.00,0.00,1,183192.31267700000,2309103.82581000000,496,27,1,COB,
17658,BFMO,1651,28,0.08,0.00,1,188755.76585000000,2311416.49140000000,496,27,1,COB,
17679,BFMO,1025,28,0.02,0.00,1,183643.94159200000,2310702.99210000000,496,27,1,COB,
17975,WCMO,14471,28,1.12,0.00,1,187199.28869400000,2311733.52418000000,496,27,1,COB,
17976,WCMO,14472,28,0.50,0.00,1,186964.71627600000,2311616.55723000000,496,27,1,COB,
18047,WCMO,14774,28,0.95,0.00,1,189148.09910400000,2312260.15179000000,496,27,1,COB,
18048,WCMO,14775,28,6.36,0.00,1,188582.01314400000,2312142.63980000000,496,27,1,COB,
18049,WCMO,14776,28,2.30,0.00,1,189402.51021500000,2312163.38513000000,496,27,1,COB,
18050,WCMO,14777,28,1.25,0.00,1,190063.14171900000,2311778.93775000000,496,27,1,COB,
18051,WCMO,14778,28,1.21,0.00,1,189584.64177500000,2311197.45933000000,496,27,1,COB,
18052,WCMO,14779,28,1.70,0.00,1,189794.94393300000,2311118.08867000000,496,27,1,COB,
18053,WCMO,14780,28,0.79,0.00,1,189397.70582000000,2310931.74797000000,496,27,1,COB,
18054,WCMO,14781,28,0.84,0.00,1,189109.15219900000,2311602.99148000000,496,27,1,COB,
18056,WCMO,14791,28,2.19,0.00,1,189063.44753600000,2312532.35946000000,496,27,1,COB,
18057,WCMO,14795,28,0.76,0.00,1,190192.82831000000,2312161.86455000000,496,27,1,COB,
18058,WCMO,14802,28,0.79,0.00,1,190191.47226700000,2311700.41823000000,496,27,1,COB,
18059,WCMO,14812,28,0.18,0.00,1,188777.37553100000,2310927.68038000000,496,27,1,COB,
18060,WCMO,14825,28,1.88,0.00,1,187825.80834700000,2311411.69757000000,496,27,1,COB,
18061,WCMO,14826,28,0.52,0.00,1,187352.08750500000,2311223.77741000000,496,27,1,COB,
18062,WCMO,14827,28,0.53,0.00,1,187500.58175100000,2311202.07037000000,496,27,1,COB,
18063,WCMO,14828,28,1.80,0.00,1,187080.41304400000,2311191.91272000000,496,27,1,COB,
18064,WCMO,14829,28,0.92,0.00,1,187030.20024500000,2310834.71920000000,496,27,1,COB,
18065,WCMO,14830,28,0.70,0.00,1,188434.39974800000,2310969.26580000000,496,27,1,COB,
18080,WCMO,15188,28,0.80,0.00,1,186860.86094200000,2311615.72365000000,496,27,1,COB,
18082,WCMO,15190,28,0.25,0.00,1,186758.81652900000,2311479.17838000000,496,27,1,COB,
18083,WCMO,15191,28,0.75,0.00,1,185376.26353600000,2311040.27341000000,496,27,1,COB,
18084,WCMO,15192,28,0.75,0.00,1,185422.74247600000,2310372.90645000000,496,27,1,COB,
18085,WCMO,15193,28,0.87,0.00,1,185443.70005100000,2310114.46746000000,496,27,1,COB,
18087,WCMO,15218,28,0.54,0.00,1,183799.16417900000,2311278.03546000000,496,27,1,COB,
18088,WCMO,15219,28,1.85,0.00,1,184167.22611000000,2311182.18109000000,496,27,1,COB,
18089,WCMO,15220,28,0.77,0.00,1,184164.25272300000,2311042.55924000000,496,27,1,COB,
18090,WCMO,15221,28,1.93,0.00,1,183906.91187800000,2310946.91225000000,496,27,1,COB,
18091,WCMO,15222,28,0.55,0.00,1,183991.06176300000,2310444.21026000000,496,27,1,COB,
18092,WCMO,15223,28,0.78,0.00,1,184854.55378800000,2310394.35697000000,496,27,1,COB,
18093,WCMO,15224,28,0.50,0.00,1,183799.07801600000,2310588.16407000000,496,27,1,COB,
18094,WCMO,15225,28,0.35,0.00,1,184375.38537500000,2310008.27529000000,496,27,1,COB,
18179,WCMO,15737,28,0.42,0.00,1,188302.32864800000,2310693.65268000000,496,27,1,COB,
18180,WCMO,15742,28,1.54,0.00,1,187196.92344800000,2310506.35251000000,496,27,1,COB,
18184,WCMO,15773,28,0.75,0.00,1,183480.62042600000,2311110.47777000000,496,27,1,COB,
18190,WCMO,15779,28,1.40,0.00,1,183329.21957600000,2310742.55412000000,496,27,1,COB,
18198,WCMO,15788,28,0.79,0.00,1,185480.55352500000,2309509.43960000000,496,27,1,COB,
18199,WCMO,15789,28,1.06,0.00,1,184995.62747500000,2309475.03812000000,496,27,1,COB,
18200,WCMO,15791,28,1.18,0.00,1,184917.03413800000,2309211.47688000000,496,27,1,COB,
18201,WCMO,15792,28,0.71,0.00,1,183838.91899900000,2309238.43179000000,496,27,1,COB,
18202,WCMO,15793,28,1.11,0.00,1,184208.40794000000,2309182.92309000000,496,27,1,COB,
18203,WCMO,15795,28,0.50,0.00,1,183958.74077500000,2308955.92895000000,496,27,1,COB,
18204,WCMO,15796,28,1.50,0.00,1,184930.04791100000,2308936.34363000000,496,27,1,COB,
18205,WCMO,15797,28,0.97,0.00,1,184765.50468500000,2308904.39292000000,496,27,1,COB,
18206,WCMO,15798,28,0.77,0.00,1,184867.74076200000,2308820.26516000000,496,27,1,COB,
18646,TLMO,12473,28,0.08,0.00,1,187573.19931000000,2311759.87328000000,496,27,1,COB,
18647,TLMO,12474,28,0.00,0.00,1,187490.09080000000,2311552.16180000000,496,27,1,COB,
18676,TLMO,12578,28,0.30,0.00,1,184970.09080000000,2311252.16180000000,496,27,1,COB,
18685,TLMO,12631,28,0.00,0.00,1,188843.79174200000,2310979.78555000000,496,27,1,COB,
18691,TLMO,12660,28,0.00,0.00,1,188495.77161600000,2310946.17418000000,496,27,1,COB,
18693,TLMO,12673,28,0.00,0.00,1,188691.82080500000,2310860.00037000000,496,27,1,COB,
18694,TLMO,12689,28,0.54,0.00,1,188562.77606000000,2312224.60697000000,496,27,1,COB,
18695,TLMO,12690,28,0.08,0.00,1,189495.93941700000,2311719.97879000000,496,27,1,COB,
18697,TLMO,12697,28,0.08,0.00,1,189844.98152600000,2312078.44886000000,496,27,1,COB,
18700,TLMO,12703,28,0.00,0.00,1,188588.28762000000,2310827.83650000000,496,27,1,COB,
18701,TLMO,12704,28,0.08,0.00,1,189083.30621700000,2311033.05106000000,496,27,1,COB,
18704,TLMO,12714,28,0.08,0.00,1,187701.19971000000,2311147.94014000000,496,27,1,COB,
18713,TLMO,12757,28,0.00,0.00,1,188569.00491800000,2310597.56309000000,496,27,1,COB,
18719,TLMO,12897,28,0.30,0.00,1,185810.09080000000,2310202.16180000000,496,27,1,COB,
18724,TLMO,13012,28,0.08,0.00,1,186182.88424400000,2310646.35815000000,496,27,1,COB,
18728,TLMO,13042,28,0.08,0.00,1,184550.12168500000,2310594.84315000000,496,27,1,COB,
18754,TLMO,13149,28,0.00,0.00,1,182705.88050400000,2309563.08363000000,496,27,1,COB,
18756,TLMO,13151,28,0.12,0.00,1,183714.63300900000,2309567.61364000000,496,27,1,COB,
18788,TLMO,13511,28,0.08,0.00,1,187707.44825000000,2310447.13846000000,496,27,1,COB,
18789,TLMO,13513,28,0.00,0.00,1,187249.57487500000,2310235.27878000000,496,27,1,COB,
18794,TLMO,13537,28,0.08,0.00,1,183350.94520300000,2309917.33371000000,496,27,1,COB,
18796,TLMO,13539,28,0.08,0.00,1,184855.44263700000,2309394.30286000000,496,27,1,COB,
15057,AFMO,8956,27,0.00,0.00,1,190779.80207500000,2311325.52461000000,498,27,1,COB,
15060,AFMO,9003,27,0.00,0.00,1,190788.40478000000,2311037.93355000000,498,27,1,COB,
