"MOs","MOsID","Subbasin","SED_BCR","Duck_BCR","Zone","coords_x1","coords_x2","coords.x1","coords.x2","coords.x3","SED_BCR_DIST"
"WCMO",15878,"28",1.181075132,0.000608199,1,176779.148276945,2309432.96300233,176779.148276945,2309432.96300234,0,0.447405000000067
"WCMO",7509,"27",1.181032363,0.000380391,1,163133.310260741,2331395.02324177,163133.310260741,2331395.02324177,0,0.0427689999999981
"WCMO",9330,"27",1.180918055,0.000612334,1,167480.951061017,2326527.97744892,167480.951061018,2326527.97744892,0,0.114307999999896
"WCMO",3700,"15",1.180597004,0.000541991,3,178299.960847808,2339267.931142,178299.960847808,2339267.931142,0,0.321051000000017
"WCMO",15791,"28",1.179832525,0.000596436,1,184917.034138283,2309211.47687738,184917.034138283,2309211.47687737,0,0.764479000000096
"WCMO",199,"1",1.179718565,0.000496065,3,169288.052598423,2357364.47718215,169288.052598423,2357364.47718215,0,0.113959999999969
"WCMO",13487,"26",1.17970623,0.000377454,1,210822.613992603,2315989.07153467,210822.613992603,2315989.07153467,0,0.0123349999998634
"WCMO",14455,"27",1.17949341,0.000569747,1,187485.502649451,2314221.22722846,187485.502649451,2314221.22722846,0,0.212820000000002
"WCMO",7013,"20",1.179438658,0.000580486,2,182822.646561234,2331811.21650413,182822.646561234,2331811.21650413,0,0.0547520000000468
"WCMO",9206,"23",1.179243572,0.000676433,2,149704.100612049,2325912.21343073,149704.100612049,2325912.21343073,0,0.195085999999955
"WCMO",5595,"17",1.179205224,0.000600342,2,193348.657598209,2334683.2768911,193348.657598209,2334683.2768911,0,0.0383480000001324
"WCMO",8573,"27",1.17909427,0.00060537,1,169208.54114225,2328226.90508302,169208.54114225,2328226.90508302,0,0.110953999999941
"WCMO",14726,"27",1.179027649,0.000378574,1,196059.720845702,2313377.38020826,196059.720845702,2313377.38020826,0,0.0666209999999889
"WCMO",10796,"25",1.178926395,0.000764003,2,171021.147343444,2322811.49820424,171021.147343444,2322811.49820424,0,0.101254000000051
"WCMO",456,"1",1.178402348,0.000155103,3,175778.326705518,2352168.94492892,175778.326705518,2352168.94492892,0,0.524046999999861
"WCMO",543,"9",1.177956022,0.000565621,2,192246.035345164,2352358.23071931,192246.035345164,2352358.23071931,0,0.446326000000052
"WCMO",7594,"25",1.177795439,0.000545245,2,158088.54419009,2329685.54879252,158088.54419009,2329685.54879252,0,0.160582999999992
"WCMO",15345,"28",1.177508173,0.000559709,1,171171.807988678,2311087.53100977,171171.807988678,2311087.53100977,0,0.287265999999953
"WCMO",17144,"27",1.177091131,0.000268098,1,193588.918337734,2305426.18173923,193588.918337734,2305426.18173923,0,0.417042000000034
"WCMO",6605,"18",1.175666804,0.000574629,1,199276.898100247,2333373.54505333,199276.898100247,2333373.54505333,0,1.42432700000006
"WCMO",17603,"29",1.174573051,0.000613725,2,161114.188634688,2303199.87568393,161114.188634688,2303199.87568393,0,1.09375299999992
"WCMO",17056,"30",1.174038472,0.000553105,1,171587.52136969,2307501.35028551,171587.52136969,2307501.35028551,0,0.534578999999979
"WCMO",100,"9",1.17394728,0.000423538,2,183935.421888117,2357421.63313844,183935.421888117,2357421.63313844,0,0.0911920000001842
"WCMO",1069,"18",1.173236038,0.000518113,1,192563.952642509,2348445.43584173,192563.952642509,2348445.43584173,0,0.711241999999945
"WCMO",4251,"18",1.173176432,9.92e-05,1,188839.397466805,2338451.68954252,188839.397466805,2338451.68954252,0,0.0596059999999898
"WCMO",12162,"27",1.172712444,0.00038442,1,186646.412106966,2318161.67689508,186646.412106966,2318161.67689508,0,0.463987999999915
"WCMO",11611,"27",1.172263051,0.000562087,1,189662.14161613,2319711.25838231,189662.14161613,2319711.25838231,0,0.44939300000002
"WCMO",5071,"17",1.171531868,0.000444517,2,178672.607114918,2336026.19703133,178672.607114918,2336026.19703133,0,0.73118300000008
"WCMO",394,"9",1.171489983,0.000568149,2,190898.755364692,2352608.81430578,190898.755364692,2352608.81430578,0,0.0418849999999082
"WCMO",10355,"27",1.171370014,0.000407326,1,184133.202319315,2322340.26257144,184133.202319315,2322340.26257144,0,0.119968999999998
"WCMO",13437,"28",1.1706595,0.000637472,1,164427.39732645,2315694.82233284,164427.39732645,2315694.82233284,0,0.710514000000106
"WCMO",15252,"28",1.170448694,0.000602295,1,181277.305694509,2310013.86851907,181277.305694509,2310013.86851907,0,0.210805999999897
"WCMO",37,"1",1.170358402,0.000155179,3,168261.831724415,2359713.81427069,168261.831724415,2359713.81427069,0,0.0902920000001028
"WCMO",967,"9",1.16937998,0.000533909,2,178608.677618724,2348899.02682699,178608.677618724,2348899.02682699,0,0.978421999999979
"WCMO",4195,"18",1.168510443,0.000502634,1,192609.066324423,2342332.35004993,192609.066324423,2342332.35004993,0,0.869537000000031
"WCMO",12025,"27",1.168459754,0.000594604,1,176747.541735487,2318340.95155168,176747.541735487,2318340.95155168,0,0.0506890000000482
"WCMO",7516,"25",1.168163094,0.000742587,2,161117.020729896,2329645.08160723,161117.020729896,2329645.08160723,0,0.296659999999838
"WCMO",10966,"23",1.167772138,0.000687191,2,147019.257819468,2322296.52703034,147019.257819468,2322296.52703034,0,0.390956000000164
"WCMO",3409,"18",1.167600763,0.000205785,1,198015.834473819,2342469.88013306,198015.834473819,2342469.88013306,0,0.171374999999863
"WCMO",1056,"9",1.167506666,0.000293213,2,193105.733053416,2351537.69931186,193105.733053416,2351537.69931186,0,0.0940970000000707
"WCMO",797,"9",1.166757367,0.000642717,2,183409.216678468,2349775.09285531,183409.216678468,2349775.09285531,0,0.749298999999981
"WCMO",17026,"28",1.166699634,0.000617626,1,175881.318106668,2307102.53591718,175881.318106668,2307102.53591718,0,0.0577330000000043
"WCMO",16396,"30",1.166185944,0.000659669,1,164486.129197045,2307330.47013925,164486.129197045,2307330.47013925,0,0.513690000000011
"WCMO",3407,"12",1.165789828,0.000321183,3,163390.903289392,2340252.24810446,163390.903289392,2340252.24810446,0,0.396115999999891
"WCMO",13395,"27",1.165563991,0.000554424,1,193488.400413085,2314883.90115387,193488.400413085,2314883.90115387,0,0.225837000000118
"WCMO",15785,"28",1.165391016,0.000414414,1,182260.827389697,2309280.04415721,182260.827389697,2309280.04415721,0,0.172974999999909
"WCMO",7503,"19",1.165307169,0.000634062,3,160890.664623621,2331905.31993842,160890.664623621,2331905.31993842,0,0.0838469999999703
"WCMO",3372,"9",1.165060772,0.000602152,2,184369.750949146,2341337.31599985,184369.750949146,2341337.31599985,0,0.246397000000176
"WCMO",8198,"18",1.16487637,0.000412593,1,196196.950689753,2328526.34469097,196196.950689753,2328526.34469097,0,0.184401999999917
"WCMO",17600,"29",1.164840324,0.000647078,2,160237.866926697,2304011.48782169,160237.866926697,2304011.48782169,0,0.0360459999999563
"WCMO",17597,"29",1.163084993,0.00026626,2,160981.478334333,2304332.12035963,160981.478334333,2304332.12035963,0,1.75533100000003
"WCMO",11061,"26",1.162704732,0.000564643,1,203480.207103142,2323404.22935518,203480.207103143,2323404.22935518,0,0.380261000000104
"WCMO",12723,"24",1.162488771,0.000283157,1,202382.658799904,2316613.13842332,202382.658799904,2316613.13842332,0,0.215960999999876
"WCMO",12317,"24",1.162466523,0.00028219,1,204806.453539826,2318539.9627558,204806.453539826,2318539.96275581,0,0.022248000000058
"WCMO",9068,"20",1.16141234,0.000638723,2,179235.576408631,2327499.78058987,179235.576408631,2327499.78058987,0,1.05418299999993
"WCMO",1024,"4",1.161332195,0.000532848,3,165627.317101516,2348389.50524043,165627.317101516,2348389.50524042,0,0.080145000000087
"WCMO",14051,"24",1.161317457,0.000626702,1,198332.237307257,2313344.06110864,198332.237307257,2313344.06110864,0,0.0147379999999586
"WCMO",17200,"29",1.161046229,0.000668797,2,152650.125647101,2305193.91634349,152650.125647101,2305193.91634349,0,0.271227999999901
"WCMO",13947,"28",1.160763257,0.00041163,1,182103.704694644,2314256.5127311,182103.704694644,2314256.5127311,0,0.282972000000159
"WCMO",6596,"26",1.160704748,0.000556138,1,201667.527300753,2332322.42007799,201667.527300753,2332322.420078,0,0.0585090000000399
"WCMO",466,"1",1.160580258,0.00069723,3,172079.884987786,2352382.14783939,172079.884987786,2352382.14783939,0,0.124489999999922
"WCMO",8692,"26",1.160172692,0.0005601,1,206258.748494609,2328192.25181175,206258.748494609,2328192.25181175,0,0.407566000000026
"WCMO",17050,"30",1.160086521,0.000319502,1,173700.342256217,2306281.96202261,173700.342256217,2306281.96202261,0,0.0861709999999682
"WCMO",15379,"28",1.159564147,0.000562381,1,168117.426381787,2312923.62880939,168117.426381787,2312923.62880939,0,0.522373999999992
"WCMO",15165,"29",1.159376867,0.000470767,2,154750.99744776,2313803.7147876,154750.99744776,2313803.7147876,0,0.187280000000012
"WCMO",4307,"18",1.159044006,0.000613233,1,185065.494111036,2337848.49909955,185065.494111036,2337848.49909955,0,0.332860999999962
"WCMO",12035,"26",1.158823646,0.000321345,1,207648.684423183,2319558.95424122,207648.684423183,2319558.95424122,0,0.22035999999992
"WCMO",13212,"27",1.158662269,0.000546892,1,184943.586519585,2316608.40870695,184943.586519585,2316608.40870695,0,0.161377000000185
"WCMO",15951,"30",1.158339863,0.000445998,1,164358.389007753,2307797.56131315,164358.389007753,2307797.56131315,0,0.322405999999997
"WCMO",10836,"18",1.158042185,0.000593174,1,193928.203908854,2323878.30822704,193928.203908854,2323878.30822704,0,0.297677999999912
"WCMO",10380,"27",1.15796196,0.000565579,1,178724.794960313,2322589.43926565,178724.794960313,2322589.43926565,0,0.0802250000000448
"WCMO",9037,"27",1.157530855,0.000536956,1,182989.594203429,2326455.01425858,182989.594203429,2326455.01425858,0,0.431104999999876
"WCMO",1426,"5",1.157165298,8.49e-05,3,168980.831546784,2347245.74973529,168980.831546784,2347245.74973529,0,0.365557000000072
"WCMO",13147,"27",1.157123537,0.000564042,1,187710.37959987,2315061.15085131,187710.37959987,2315061.15085131,0,0.0417610000000845
"WCMO",8500,"20",1.156900494,0.000453051,2,178095.958613223,2327610.29457155,178095.958613223,2327610.29457155,0,0.223042999999867
"WCMO",8287,"27",1.156328908,0.000433675,1,162816.516088614,2329161.72034652,162816.516088614,2329161.72034652,0,0.571585999999957
"WCMO",4632,"19",1.155076743,0.000614201,3,154267.24404814,2337107.49866782,154267.24404814,2337107.49866782,0,1.25216500000014
"WCMO",14669,"30",1.153847122,0.000364686,1,164651.515633372,2312534.4955213,164651.515633371,2312534.4955213,0,1.22962100000001
"WCMO",6421,"20",1.153725231,0.000530959,2,181008.054689352,2332526.16134544,181008.054689352,2332526.16134544,0,0.121891000000041
"WCMO",8492,"20",1.153365254,0.00064264,2,177079.711723706,2328685.12388541,177079.711723706,2328685.12388541,0,0.359977000000011
"WCMO",13925,"28",1.153040084,0.000523157,1,185126.880891201,2313929.52770743,185126.880891201,2313929.52770743,0,0.325169999999986
"WCMO",10076,"24",1.1529947,0.000617496,1,198939.412666407,2323607.8883303,198939.412666407,2323607.8883303,0,0.0453839999998706
"WCMO",14592,"28",1.152707187,0.000600406,1,178666.820682147,2312451.21491908,178666.820682147,2312451.21491908,0,0.287512999999961
"WCMO",13898,"28",1.152294744,0.000483828,1,185598.172828703,2313978.4786665,185598.172828703,2313978.4786665,0,0.412443000000096
"WCMO",119,"9",1.149576062,0.000226518,2,188513.894822064,2357202.72041172,188513.894822064,2357202.72041172,0,2.71868200000003
"WCMO",392,"9",1.149177746,0.000360843,2,191436.127915767,2352754.99241718,191436.127915767,2352754.99241718,0,0.398315999999843
"WCMO",13423,"27",1.148955706,0.000387281,1,190800.651008862,2314764.82133639,190800.651008862,2314764.82133639,0,0.222040000000145
"WCMO",8585,"27",1.148825814,0.00042981,1,166183.2681574,2327367.89840044,166183.2681574,2327367.89840044,0,0.129891999999909
"WCMO",16964,"28",1.148742037,0.000571873,1,178737.236308422,2306756.16863067,178737.236308422,2306756.16863068,0,0.0837769999999516
"WCMO",9425,"25",1.148359699,0.000548059,2,161800.129595734,2326834.38704945,161800.129595734,2326834.38704945,0,0.382338000000093
"WCMO",9310,"27",1.148298222,0.000406819,1,169382.462230499,2326271.02994916,169382.462230499,2326271.02994917,0,0.061477000000032
"WCMO",2951,"5",1.148185437,0.000715019,3,173460.412723824,2342574.18167156,173460.412723824,2342574.18167156,0,0.112785000000004
"WCMO",5912,"18",1.147878339,0.000396713,1,203200.708780012,2334849.03232965,203200.708780012,2334849.03232965,0,0.30709799999995
"WCMO",6447,"17",1.147616388,0.000629804,2,179420.580540934,2333758.77649754,179420.580540934,2333758.77649754,0,0.261950999999927
"WCMO",23,"1",1.147562261,0.000162045,3,178364.154931289,2359594.2801191,178364.154931289,2359594.2801191,0,0.0541270000000704
"WCMO",5036,"17",1.147412555,0.000613884,2,182076.190461093,2337003.28531354,182076.190461093,2337003.28531355,0,0.149705999999972
"WCMO",2635,"5",1.14724788,0.00071533,3,173078.785130689,2342983.4631579,173078.785130689,2342983.4631579,0,0.164674999999948
"WCMO",9961,"24",1.146885849,0.000602021,1,201905.752954865,2323626.32293974,201905.752954865,2323626.32293974,0,0.362031000000096
"WCMO",7725,"20",1.145977724,0.000582734,2,179678.663045624,2331816.73001534,179678.663045624,2331816.73001534,0,0.908125000000037
"WCMO",14399,"27",1.145635381,0.00056237,1,193081.675590074,2313410.52888292,193081.675590074,2313410.52888292,0,0.342343000000023
"WCMO",6038,"18",1.145475018,0.000396097,1,206087.272968974,2334128.37031535,206087.272968974,2334128.37031534,0,0.160362999999997
"WCMO",11088,"25",1.14500437,0.000764235,2,170346.197330345,2320427.31266186,170346.197330345,2320427.31266186,0,0.470647999999851
"WCMO",18439,"29",1.144884329,0.000516288,2,163924.873005313,2302801.82899243,163924.873005313,2302801.82899243,0,0.120041000000182
"WCMO",16494,"28",1.144173106,0.000564577,1,181518.768316747,2306641.68350171,181518.768316747,2306641.68350171,0,0.711222999999928
"WCMO",9080,"27",1.144007173,0.000357316,1,178687.145623168,2326451.6096524,178687.145623168,2326451.6096524,0,0.165932999999896
"WCMO",14762,"30",1.143996975,0.000614855,1,160459.55126391,2313168.98611089,160459.55126391,2313168.98611089,0,0.0101980000000168
"WCMO",13429,"24",1.143893088,0.000443376,1,200024.022949487,2314899.35116004,200024.022949486,2314899.35116004,0,0.10388700000008
"WCMO",4876,"13",1.143754972,0.000762459,3,158183.846949789,2336963.27152295,158183.846949789,2336963.27152295,0,0.138116000000021
"WCMO",16959,"28",1.143497816,0.000569889,1,178987.611223411,2307107.25659177,178987.611223411,2307107.25659177,0,0.257155999999981
"WCMO",12612,"24",1.143151049,0.000620263,1,197100.680741551,2318558.83413804,197100.680741551,2318558.83413804,0,0.346766999999915
"WCMO",13868,"29",1.142682702,0.000430671,2,156089.911892161,2318620.12135312,156089.911892161,2318620.12135312,0,0.46834699999998
"WCMO",1352,"1",1.142424377,8.4e-05,3,172918.891480551,2351092.2095735,172918.891480551,2351092.2095735,0,0.258325000000115
"WCMO",10855,"20",1.14213339,0.000603796,2,194381.233670971,2321984.13072713,194381.233670971,2321984.13072713,0,0.290987000000076
"WCMO",12864,"28",1.141974465,0.000627024,1,165223.528988152,2316548.93864659,165223.528988152,2316548.93864659,0,0.15892499999981
"WCMO",12761,"27",1.141969835,0.000555464,1,192949.80221629,2316467.24455036,192949.80221629,2316467.24455036,0,0.00463000000006097
"WCMO",17650,"30",1.141781933,0.000212643,1,169728.915057705,2303553.66277701,169728.915057705,2303553.66277701,0,0.187901999999962
"WCMO",10273,"25",1.141440226,0.000451604,2,157196.918983823,2324022.22734442,157196.918983823,2324022.22734442,0,0.341707000000024
"WCMO",5417,"18",1.140926914,0.000501792,1,192890.999192344,2336942.64026771,192890.999192343,2336942.64026772,0,0.513312000000044
"WCMO",17471,"28",1.140752206,0.000571018,1,180234.072348418,2304460.38893558,180234.072348418,2304460.38893558,0,0.174708000000079
"WCMO",12128,"27",1.139955348,0.000389152,1,194683.066435524,2317451.81327915,194683.066435524,2317451.81327915,0,0.796857999999956
"WCMO",10280,"25",1.139734231,0.000770958,2,164484.536803452,2322614.57116806,164484.536803452,2322614.57116806,0,0.221116999999937
"WCMO",7409,"26",1.139336767,0.000547484,1,205733.981815976,2331394.02238613,205733.981815976,2331394.02238613,0,0.397463999999959
"WCMO",551,"9",1.139312994,0.000322231,2,189430.731711621,2351117.45328096,189430.731711621,2351117.45328096,0,0.0237730000001157
"WCMO",6661,"19",1.138482063,0.0006276,3,160182.605409056,2332731.33925355,160182.605409056,2332731.33925355,0,0.830930999999868
"WCMO",2632,"10",1.138471018,0.000317069,3,173205.34763641,2343726.07432364,173205.34763641,2343726.07432364,0,0.0110450000001538
"WCMO",465,"1",1.137680354,0.000506804,3,172754.44357851,2352619.13430483,172754.44357851,2352619.13430483,0,0.790663999999941
"WCMO",11140,"24",1.137636063,0.00061527,1,201531.193757518,2320210.25096583,201531.193757518,2320210.25096583,0,0.0442910000000296
"WCMO",15918,"30",1.137583427,0.000436719,1,167729.916061154,2309343.90514166,167729.916061154,2309343.90514166,0,0.0526359999999393
"WCMO",6937,"17",1.137232049,0.000426153,2,187280.422807985,2337335.37908695,187280.422807985,2337335.37908695,0,0.351377999999958
"WCMO",6980,"17",1.136326178,0.000616762,2,185236.911645351,2331816.62642208,185236.911645351,2331816.62642208,0,0.905871000000058
"WCMO",13899,"28",1.136166346,0.000547818,1,185838.722173325,2314013.10714528,185838.722173325,2314013.10714528,0,0.159832000000026
"WCMO",3357,"9",1.135860829,0.000599803,2,183201.102961861,2341446.26606708,183201.102961861,2341446.26606708,0,0.305516999999922
"WCMO",7885,"19",1.13556737,0.000652687,3,152515.657622027,2329719.41903373,152515.657622027,2329719.41903373,0,0.293459000000107
"WCMO",10695,"27",1.134790536,0.00039941,1,185772.571146775,2321353.6814671,185772.571146775,2321353.6814671,0,0.77683400000006
"WCMO",12189,"27",1.134762136,0.000571596,1,184263.147845418,2319520.34943963,184263.147845418,2319520.34943963,0,0.0283999999999285
"WCMO",2238,"4",1.134711864,0.000753903,3,165990.513977679,2344824.77847409,165990.513977679,2344824.77847409,0,0.0502719999999623
"WCMO",263,"1",1.13452626,0.000675509,3,170405.891600982,2354565.28704777,170405.891600982,2354565.28704777,0,0.185604000000117
"WCMO",7892,"19",1.133267839,0.000454394,3,152542.359840378,2328646.2717898,152542.359840378,2328646.2717898,0,1.25842099999995
"WCMO",8883,"20",1.132255201,0.000601849,2,192116.449959683,2327407.61946138,192116.449959683,2327407.61946138,0,1.01263799999995
"WCMO",14755,"29",1.132119284,0.000612788,2,159598.482430126,2312210.49052541,159598.482430126,2312210.49052541,0,0.13591699999993
"WCMO",12748,"30",1.132104921,0.000620165,1,160689.785948181,2317890.62927574,160689.785948181,2317890.62927574,0,0.0143630000000172
"WCMO",7128,"20",1.131830536,0.000634556,2,174526.640431352,2330784.77827888,174526.640431352,2330784.77827888,0,0.274384999999988
"WCMO",13076,"30",1.131687274,0.000598768,1,159617.383564986,2315969.79372071,159617.383564986,2315969.79372071,0,0.143262000000144
"WCMO",9686,"20",1.131659576,0.000614387,2,187390.286305766,2326634.0588538,187390.286305766,2326634.0588538,0,0.0276980000000204
"WCMO",3427,"18",1.131261894,0.000497054,1,196022.230825471,2340608.49335074,196022.230825471,2340608.49335074,0,0.397681999999788
"WCMO",16919,"28",1.131146212,0.000291202,1,182341.462169294,2305957.36579568,182341.462169294,2305957.36579568,0,0.115682000000117
"WCMO",7835,"26",1.13069702,0.000534269,1,202659.04818185,2331309.0471096,202659.04818185,2331309.0471096,0,0.449192000000043
"WCMO",9460,"25",1.130369428,0.000550274,2,160408.689679132,2325893.00161113,160408.689679132,2325893.00161113,0,0.327591999999877
"WCMO",515,"9",1.13019236,0.000355341,2,184880.447039721,2353327.23377974,184880.447039721,2353327.23377974,0,0.177068000000169
"WCMO",8147,"27",1.129813699,0.000607347,1,165438.557537677,2329198.20408877,165438.557537677,2329198.20408877,0,0.378660999999836
"WCMO",8092,"27",1.129393219,0.000595609,1,167908.745094215,2331306.4400468,167908.745094215,2331306.4400468,0,0.420480000000056
"WCMO",12498,"29",1.129070076,0.000614478,2,157611.987890628,2318098.72308104,157611.987890628,2318098.72308104,0,0.323142999999915
"WCMO",15349,"28",1.128918886,0.00055379,1,171113.659821906,2310966.32816509,171113.659821906,2310966.32816509,0,0.15119000000019
"WCMO",14022,"28",1.128409868,0.000576037,1,170658.722894291,2315759.59194152,170658.722894291,2315759.59194152,0,0.509017999999806
"WCMO",12754,"30",1.128246677,0.000637246,1,160034.990408134,2316569.39415152,160034.990408134,2316569.39415152,0,0.163191000000174
"WCMO",14559,"28",1.127936041,0.000557419,1,180407.644523154,2312889.53219674,180407.644523154,2312889.53219674,0,0.310636000000031
"WCMO",17883,"30",1.127770247,0.000428493,1,175509.853184366,2302818.7003966,175509.853184366,2302818.7003966,0,0.165793999999941
"WCMO",13386,"27",1.12740069,0.000384318,1,194752.890475243,2315890.79222557,194752.890475243,2315890.79222557,0,0.369556999999965
"WCMO",13223,"28",1.126983449,0.000485333,1,183659.896167842,2315443.81156844,183659.896167841,2315443.81156844,0,0.417241000000068
"WCMO",17468,"28",1.126513402,0.000570583,1,179168.090386736,2304568.64977687,179168.090386736,2304568.64977687,0,0.470046999999862
"WCMO",8615,"21",1.12611232,0.000628582,3,155476.035343633,2327764.64668204,155476.035343633,2327764.64668204,0,0.401081999999997
"WCMO",11369,"27",1.125824029,0.000401814,1,184092.729657785,2320484.59017426,184092.729657785,2320484.59017426,0,0.288291000000163
