Type,ID,SedRed,Cost,SED_bcr,Duck,Site_ID,River,Zone,HYDSB,SEDSB,SEDSB_R,Watershed,subwatersh,budget_rat,gag_loc_LES,zone_LES,TOPOWAT_LES,HYDSB_LES30SB,area_m2,DA_9_SA_m2,LAND_COVER,FrmlndCls,DrainClass,HydrcRatng,Hydri,PondFCls,Slope,SurfText,Tfactor,compname,KfactorRF,KfactorWS,mean_slope,mean_D_m,total_V_m3,mean_V_m3,MUSYM,CropProdIn,NEAR_FID,NEAR_DIST,NEAR_FC,CPI_depth
WCMO,17199,5.506,759.438,0.007250098,3.443,17199,MAP,2,71,1035,1019,Le Sueur,Upper Maple,Map AB UG,AB,2,UM,29,3956.814941,35611.33447,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1,clay loam,5,Canisteo,0.24,0.24,0.0957387,0.2250507,856.7680054,889.9415894,956,91,6287,455.0827857,GBER_CONUS_wet_poly,404.3533325
WCMO,17200,7.017,6043.687,0.001161046,4.042,17200,MAP,2,71,1061,961,Blue Earth,Upper Maple,Map AB UG,AB,2,UM,29,5437.805176,48940.24658,Cultivated Crops,All areas are prime farmland,Well drained,Not Hydric,0,None,3.5,silt loam,5,Grogan,0.32,0.32,0.0384005,0.4111286,2164.592041,2234.278565,128B,96,6287,159.5705059,GBER_CONUS_wet_poly,233.5035706
WCMO,17201,6.954,7008.371,0.000992242,3.992,17201,MAP,2,73,1103,1065,Blue Earth,Upper Maple,Map AB UG,AB,2,UM,29,5323.566895,47912.10205,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1,clay loam,5,Canisteo,0.24,0.24,0.4888521,0.2411316,1289.089722,1282.897949,956,91,6287,640.4165671,GBER_CONUS_wet_poly,377.3872375
WCMO,17203,10.863,12542.21,0.000866115,5.173,17203,MAP,2,73,1103,1065,Blue Earth,Upper Maple,Map AB UG,AB,2,UM,29,8932.694336,80394.24902,Cultivated Crops,All areas are prime farmland,Somewhat poorly drained,Not Hydric,0,None,1.5,loam,5,Fostoria,0.24,0.24,0.1525887,0.3694654,3321.86377,3298.310303,956,96,7561,600.9424442,GBER_CONUS_wet_poly,259.8348694
WCMO,17204,15.343,7508.511,0.002043414,6.253,17204,MAP,2,73,1103,1065,Blue Earth,Upper Maple,Map AB UG,AB,2,UM,29,13069.81055,117628.2949,Cultivated Crops,All areas are prime farmland,Well drained,Not Hydric,0,None,3,fine sandy loam,4.2,Dickinson,0.204,0.204,0.2775873,0.7093136,9422.521484,9264.933594,1877,79,7561,783.4369915,GBER_CONUS_wet_poly,111.3752823
WCMO,17205,6.171,5892.29,0.001047301,3.74,17205,MAP,2,71,1061,961,Blue Earth,Upper Maple,Map AB UG,AB,2,UM,29,4648.999512,41840.99561,Cultivated Crops,All areas are prime farmland,Well drained,Not Hydric,0,None,2.25,silt loam,5,Grogan,0.28,0.28,0.1265469,0.147883,670.7970581,687.0897827,956,94,7561,209.502774,GBER_CONUS_wet_poly,635.6378174
WCMO,17206,5.533,5778.021,0.000957594,3.494,17206,MAP,2,71,1061,961,Blue Earth,Upper Maple,Map AB UG,AB,2,UM,29,4053.632324,36482.69092,Cultivated Crops,All areas are prime farmland,Well drained,Not Hydric,0,None,2.5,silt loam,5,Grogan,0.26,0.26,0.0833911,0.1882215,777.5430298,762.5176392,181,82,7561,95.12992388,GBER_CONUS_wet_poly,435.6568909
WCMO,17207,4.511,10588.881,0.000426013,3.031,17207,MAP,2,73,1103,1065,Blue Earth,Upper Maple,Map AB UG,AB,2,UM,29,3068.178955,27613.6106,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1.5,clay loam,5,Webster,0.24,0.24,0.0147491,0.3498667,963.532959,1072.798096,113,96,7561,947.9104841,GBER_CONUS_wet_poly,274.3901978
WCMO,17209,28.405,9704.787,0.002926906,8.62,17209,MAP,2,71,1032,961,Blue Earth,Upper Maple,Map AB UG,AB,2,UM,29,24512.81445,220615.3301,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1.375,silt loam,4.25,Spicer,0.235,0.235,1.00E-05,0.7276818,17211.13086,17826.80859,101B,89,433,62.36237295,NCED easement_GBERB,122.3062057
WCMO,17212,18.738,8142.354,0.0023013,7.036,17212,MAP,2,71,1061,961,Blue Earth,Upper Maple,Map AB UG,AB,2,UM,29,16372.24707,147350.2236,Cultivated Crops,All areas are prime farmland,Moderately well drained,Not Hydric,0,None,1,silt loam,5,Lakefield,0.3,0.3,0.0633088,0.5456889,8751.758789,8928.760742,140,96,438,369.3914062,NCED easement_GBERB,175.924408
WCMO,17233,10.808,6913.286,0.001563367,5.081,17233,MAP,1,72,1047,1046,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,9968.576172,89717.18555,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1.333333333,silty clay loam,5,Marna,0.28,0.28,0.2468041,0.2802441,2746.671875,2791.748047,230A,92,523,825.9202043,NCED easement_GBERB,328.2852783
WCMO,17234,6.309,6018.584,0.001048253,3.701,17234,MAP,1,72,1047,1046,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,5307.011231,47763.10107,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1,silty clay loam,5,Marna,0.28,0.28,0.0971865,0.3452164,1761.639282,1830.824829,110,87,523,480.2664176,NCED easement_GBERB,252.0158386
WCMO,17235,15.476,12691.371,0.001219411,6.218,17235,MAP,1,72,1134,1044,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,30,14845.04492,133605.4043,Cultivated Crops,All areas are prime farmland,Somewhat poorly drained,Not Hydric,0,None,2.666666667,silty clay loam,5,Guckeen,0.2666667,0.2666667,0.6924804,0.9225358,13824.2002,13685.84863,336,95,4981,1233.201018,GBER_CONUS_wet_poly,102.9770279
WCMO,17236,6.911,7434.371,0.000929601,3.939,17236,MAP,1,72,1134,1044,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,30,5946.422363,53517.80127,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,0.75,clay loam,5,Webster,0.28,0.28,0.0308313,0.7444783,4402.100098,4423.996582,102B,91,4981,782.7260201,GBER_CONUS_wet_poly,122.2332458
WCMO,17237,9.888,13608.897,0.000726583,4.777,17237,MAP,1,72,1157,1076,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,30,8815.430664,79338.87598,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,2,loam,5,Delft,0.24,0.24,0.4112243,0.3073124,2763.046143,2707.25415,336,94,523,997.5234607,NCED easement_GBERB,305.8776245
WCMO,17238,50.754,57063.144,0.000889436,11.6,17238,MAP,1,72,1134,1044,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,30,51512.29688,463610.6719,Cultivated Crops,All areas are prime farmland,Well drained,Not Hydric,0,None,1.875,loam,5,Clarion,0.24,0.24,0.136933,1.0129471,52347.07813,52144.03125,102B,93,4981,382.3095083,GBER_CONUS_wet_poly,91.8113098
WCMO,17239,3.131,10953.638,0.000285841,2.869,17239,MAP,1,72,1157,1076,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,30,3171.836914,28546.53223,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1,clay loam,5,Webster,0.24,0.24,0.1676731,0.3963487,1219.961304,1256.301758,956,92,4981,993.1370961,GBER_CONUS_wet_poly,232.1188507
WCMO,17240,5.591,7867.345,0.000710659,3.461,17240,MAP,1,72,1134,1044,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,30,4574.310547,41168.79492,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1.5,clay loam,5,Webster,0.24,0.24,0.1646126,0.7398788,3475.95044,3382.153809,130,96,4981,34.69345172,GBER_CONUS_wet_poly,129.7509918
WCMO,17241,66.173,24457.643,0.002705616,12.995,17241,MAP,1,72,1157,1076,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,30,64716.88281,582451.9453,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,0.75,clay loam,4.25,Canisteo,0.205,0.205,0.259842,0.5330302,34756.23047,34472.73438,L13A,87,4981,266.7253219,GBER_CONUS_wet_poly,163.2177887
WCMO,17242,13.299,8689.904,0.001530397,5.657,17242,MAP,1,72,1157,1076,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,30,12272.76367,110454.873,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,0.75,clay loam,5,Webster,0.28,0.28,0.3065385,0.4901488,6074.414551,6011.411133,113,90,4981,654.8470224,GBER_CONUS_wet_poly,183.617691
WCMO,17243,7.382,11886.825,0.000621024,4.041,17243,MAP,1,72,1157,1076,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,30,6275.655273,56480.89746,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,2.25,clay loam,5,Canisteo,0.24,0.24,0.3360573,0.2442816,1523.584717,1531.988159,956,92,8240,845.0595656,GBER_CONUS_wet_poly,376.6144409
WCMO,17461,10.077,7625.691,0.001321454,4.578,17461,MAP,1,70,1082,1059,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,8733.151367,78598.3623,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.2575848,0.1939814,1649.811768,1692.868652,L107A,91,4559,982.4497484,GBER_CONUS_wet_poly,469.117157
WCMO,17462,15.782,15639.661,0.001009101,5.877,17462,MAP,1,70,1082,1059,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,14338.52344,129046.7109,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,1.00E-05,0.4670799,6620.85791,6692.502441,L107A,92,4559,1168.026278,GBER_CONUS_wet_poly,196.9684296
WCMO,17463,19.599,10382.177,0.001887754,6.512,17463,MAP,1,70,1072,1023,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,17901.33008,161111.9707,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.2386317,0.4233475,7544.052246,7573.07959,L107A,91,4559,1427.644154,GBER_CONUS_wet_poly,214.9534454
WCMO,17464,10.031,7606.502,0.00131874,4.578,17464,MAP,1,70,1145,1059,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,8669.326172,78023.93555,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.2774493,0.3403682,2922.400879,2948.679199,L107A,91,4559,1410.771097,GBER_CONUS_wet_poly,267.3575745
WCMO,17465,23.39,11490.616,0.002035574,7.135,17465,MAP,1,70,1072,1023,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,21588.04297,194292.3867,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.0622892,0.4811618,10445.06055,10379.92871,L107A,91,4559,1887.323736,GBER_CONUS_wet_poly,189.1255646
WCMO,17466,5.942,6401.412,0.000928233,3.35,17466,MAP,1,70,1145,1059,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,4661.149902,41950.34912,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.5039158,0.3154932,1431.077026,1469.520752,L107A,91,4559,992.0388704,GBER_CONUS_wet_poly,288.4373169
WCMO,17467,4.684,6030.566,0.00077671,2.868,17467,MAP,1,70,1145,1059,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,3427.704346,30849.33911,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.3260086,0.1979778,689.5568237,678.128479,L107A,91,4559,700.1832589,GBER_CONUS_wet_poly,459.6474304
WCMO,17468,7.842,6961.302,0.001126513,3.972,17468,MAP,1,70,1145,1059,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,6523.368164,58710.31348,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.4073534,0.1378998,949.4402466,898.9361572,L107A,91,4559,1262.795637,GBER_CONUS_wet_poly,659.899353
WCMO,17469,4.914,6089.214,0.000807001,2.928,17469,MAP,1,70,1072,1023,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,3622.77002,32604.93018,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.111005,0.2706571,986.545166,979.8288574,L107A,91,4559,1552.036307,GBER_CONUS_wet_poly,336.21875
WCMO,17470,5.242,6195.068,0.000846157,3.093,17470,MAP,1,70,1145,1059,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,3974.843262,35773.58936,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.0312331,0.3250643,1263.849976,1291.164917,L107A,91,4559,698.9663411,GBER_CONUS_wet_poly,279.9446411
WCMO,17471,7.991,7005.027,0.001140752,4,17471,MAP,1,70,1145,1059,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,6668.799805,60019.19824,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.5954174,0.29464,1980.864502,1963.501953,L107A,91,4559,491.3833846,GBER_CONUS_wet_poly,308.8515015
WCMO,17472,6.944,6696.689,0.00103693,3.682,17472,MAP,1,70,1145,1059,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,5643.25293,50789.27637,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.0828936,0.3193902,1862.683594,1801.122192,L107A,91,4559,443.7028927,GBER_CONUS_wet_poly,284.9179688
WCMO,17473,114.17,53228.339,0.00214491,16.194,17473,MAP,1,70,1082,1059,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,28,109905.6406,989150.7656,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.3498802,0.3198832,35031.05078,35131.97656,L107A,92,4559,455.0347828,GBER_CONUS_wet_poly,287.60495
WCMO,17474,20.484,10640.858,0.001925033,1.947,17474,MAP,1,70,1072,1023,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,18761.71484,168855.4336,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.2139003,0.353402,6612.504395,6625.693848,L107A,91,4559,1454.695659,GBER_CONUS_wet_poly,257.4971313
WCMO,17476,10.817,12838.019,0.000842575,4.783,17476,MAP,1,70,1145,1059,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,9439.361328,84954.25195,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.572796,0.2657323,2561.394043,2506.572998,L107A,92,1930,1050.099826,GBER_CONUS_wet_poly,346.2130127
WCMO,17477,17.419,9784.061,0.001780345,6.169,17477,MAP,1,70,1145,1059,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,15911.97266,143207.7539,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.0985873,0.3678829,5870.307129,5849.581055,L107A,91,4559,394.2822073,GBER_CONUS_wet_poly,247.3613281
WCMO,17478,9.91,7570.904,0.001308959,4.534,17478,MAP,1,70,1145,1059,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,8550.928711,76958.3584,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,0.75,clay loam,3.5,Glencoe,0.13,0.13,0.3235591,0.2847615,2398.830811,2433.248535,L107A,84,4559,22.96647226,GBER_CONUS_wet_poly,294.9837036
WCMO,17479,6.271,6498.284,0.000965024,3.456,17479,MAP,1,70,1145,1059,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,4983.352539,44850.17285,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.018764,0.3279121,1593.652832,1632.94104,L107A,91,4559,217.6384276,GBER_CONUS_wet_poly,277.5133972
WCMO,17480,6.132,6457.377,0.000949612,3.427,17480,MAP,1,70,1145,1059,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,4847.291504,43625.62354,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.3182615,0.2613755,1291.456421,1266.068726,L107A,91,4559,939.8528617,GBER_CONUS_wet_poly,348.1580811
WCMO,17482,9.155,7348.349,0.001245858,4.355,17482,MAP,1,70,1145,1059,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,7810.700195,70296.30176,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.2704062,0.1646577,1293.715576,1285.18396,L107A,91,1930,827.7818747,GBER_CONUS_wet_poly,552.6616211
WCMO,17483,5.215,11187.158,0.00046616,3.078,17483,MAP,1,70,1145,1059,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,3948.534668,35536.81201,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.3636488,0.218335,848.8863525,861.4907227,L107A,92,4559,439.6013905,GBER_CONUS_wet_poly,421.3709106
WCMO,17484,5.938,6400,0.000927813,3.364,17484,MAP,1,70,1145,1059,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,28,4656.453125,41908.07813,Cultivated Crops,Prime farmland if drained,Poorly drained,Partially Hydric,0.5,None,1,clay loam,5,Glencoe,0.24,0.24,0.2431447,0.0466618,230.5557404,217.1249084,L107A,91,1930,759.8592455,GBER_CONUS_wet_poly,1950.2052
WCMO,17524,8.12,6369.774,0.001274771,4.254,17524,MAP,1,72,1131,1076,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,7136.779785,64231.01807,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1,clay loam,5,Canisteo,0.24,0.24,0.139799,0.5122061,3651.005371,3652.989746,956,91,666,900.9062426,NCED easement_GBERB,177.6628418
WCMO,17525,14.382,13866.197,0.001037199,5.876,17525,MAP,1,72,1131,1076,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,13584.85742,122263.7168,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1,clay loam,5,Canisteo,0.24,0.24,0.224197,0.2834679,3857.432129,3848.227783,956,91,666,768.132057,NCED easement_GBERB,321.0239563
WCMO,17526,6.265,11003.285,0.000569375,3.635,17526,MAP,1,72,1131,1076,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,5227.302246,47045.72021,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1,clay loam,5,Canisteo,0.24,0.24,0.0998969,0.3319772,1747.859741,1734.148193,956,91,9149,417.1742334,GBER_CONUS_wet_poly,274.1152344
WCMO,17527,4.664,16407.832,0.000284254,3.006,17527,MAP,1,72,1131,1076,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,3579.334961,32214.01465,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1,clay loam,5,Canisteo,0.24,0.24,0.3377962,0.5544388,2200.567627,1983.152222,956,91,9149,209.6770305,GBER_CONUS_wet_poly,164.1299438
WCMO,17528,7.004,17355.222,0.000403567,3.89,17528,MAP,1,72,1131,1076,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,5988.019531,53892.17578,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,3.5,clay loam,4,Canisteo,0.18,0.18,0.0767183,0.4482154,2541.381348,2682.070068,956,85,9149,92.71559261,GBER_CONUS_wet_poly,189.6409607
WCMO,17529,56.254,28223.475,0.001993163,12.005,17529,MAP,1,72,1131,1076,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,56727.83594,510550.5234,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,3.666666667,clay loam,4,Canisteo,0.18,0.18,0.2433163,0.824876,46235.94922,46761.21094,130,87,666,0,NCED easement_GBERB,105.4704056
WCMO,17530,8.114,1368.725,0.005928145,4.262,17530,MAP,1,72,1131,1076,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,7131.312012,64181.80811,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,0.75,clay loam,3.5,Canisteo,0.13,0.13,1.5811936,0.2977874,2026.145386,2122.151856,L13A,85,666,90.76196417,NCED easement_GBERB,285.4385681
WCMO,17532,6.3,5994.187,0.001051018,3.638,17532,MAP,1,72,1157,1076,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,30,5179.900879,46619.10791,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1,clay loam,5,Canisteo,0.24,0.24,0.3418356,0.2164391,1104.48877,1120.363892,956,91,666,1262.493938,NCED easement_GBERB,420.4415588
WCMO,17533,9.492,31014.169,0.000306054,4.666,17533,MAP,1,72,1131,1076,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,8549.666016,76946.99414,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1,clay loam,5,Canisteo,0.24,0.24,0.1332048,0.3102769,2814.832275,2650.945801,956,92,666,1085.744836,NCED easement_GBERB,296.5093079
WCMO,17534,35.283,28594.959,0.001233889,9.415,17534,MAP,1,72,1157,1076,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,30,34564.42578,311079.832,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1,clay loam,5,Canisteo,0.24,0.24,0.204944,0.241825,8050.596191,8352.847656,956,91,666,1569.985427,NCED easement_GBERB,376.3051453
WCMO,17535,5.912,5918.802,0.000998851,3.498,17535,MAP,1,72,1157,1076,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,30,4787.128906,43084.16016,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1,clay loam,5,Canisteo,0.24,0.24,0.1330323,0.2449106,1170.427856,1171.616089,956,91,666,1186.688784,NCED easement_GBERB,371.5641174
WCMO,17536,8.597,6464.143,0.001329952,4.407,17536,MAP,1,72,1131,1076,Le Sueur,Upper Maple,Map AB UG,AB,1,UM,30,7628.458008,68656.12207,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1,clay loam,5,Canisteo,0.24,0.24,0.1706456,0.1769972,1347.656494,1349.288818,956,91,666,800.3663299,NCED easement_GBERB,514.1325073
WCMO,17537,6.356,17629.1,0.00036054,3.683,17537,MAP,1,72,1157,1076,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,30,5236.744629,47130.70166,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1,clay loam,5,Canisteo,0.24,0.24,1.00E-05,0.200545,1039.625488,1049.48938,956,92,8240,1309.056933,GBER_CONUS_wet_poly,458.7498169
WCMO,17538,4.595,6413.207,0.00071649,2.988,17538,MAP,1,72,1157,1076,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,30,3452.031738,31068.28564,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1,clay loam,5,Webster,0.24,0.24,0.6789504,0.2191475,710.0377808,755.9888916,113,93,5480,1499.144889,GBER_CONUS_wet_poly,424.3717957
WCMO,17539,6.747,7306.115,0.000923473,3.806,17539,MAP,1,72,1157,1076,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,30,5633.131348,50698.18213,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,2,loam,5,Delft,0.24,0.24,0.2947862,0.21116,1180.173096,1188.679077,336,94,666,1287.693051,NCED easement_GBERB,445.1600952
WCMO,17540,11.412,6988.392,0.001632994,5.15,17540,MAP,1,72,1157,1076,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,30,10359.89453,93239.05078,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1,clay loam,5,Canisteo,0.24,0.24,0.3811779,0.2492637,2543.985352,2580.574463,956,91,666,499.2958357,NCED easement_GBERB,365.0752258
WCMO,17541,8.18,19327.071,0.000423241,4.277,17541,MAP,1,72,1157,1076,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,30,7084.5625,63761.0625,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1,clay loam,5,Webster,0.24,0.24,0.0645731,0.521069,3671.973633,3689.025391,956,92,7728,1300.61207,GBER_CONUS_wet_poly,176.5600891
WCMO,17542,14.32,9128.458,0.001568721,6.012,17542,MAP,1,72,1143,1134,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,30,13731.41211,123582.709,Cultivated Crops,Farmland of statewide importance,Well drained,Not Hydric,0,None,2.5,loam,4,Clarion,0.185,0.185,0.140565,0.8652016,11773.66309,11872.4248,920B,74,8240,262.8347631,GBER_CONUS_wet_poly,85.5291977
WCMO,17543,15.23,2818.195,0.005404168,6.215,17543,MAP,1,72,1143,1134,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,30,14683.32324,132149.9092,Cultivated Crops,Farmland of statewide importance,Very poorly drained,All Hydric,1,Frequent,2.125,sp,3.25,Muskego,0.185,0.185,0.0950483,1.5290638,22293.75,22436.58008,525,61,8240,324.9529362,GBER_CONUS_wet_poly,39.893692
WCMO,17545,14.032,2561.279,0.005478513,5.957,17545,MAP,1,72,1134,1044,Blue Earth,Upper Maple,Map AB UG,AB,1,UM,30,13344.74316,120102.6885,Cultivated Crops,Prime farmland if drained,Poorly drained,All Hydric,1,None,1,clay loam,3,Canisteo,0.13,0.13,0.0341487,0.4660349,6190.807617,6214.964844,525,72,1906,94.37544342,GBER_CONUS_wet_poly,154.4948578
