GeneID,MOs,MOsID,SED_B,SED_BCR,Duck_BCR
11144,WCMO,8868,12.775,1.400549936,0.000818294
11145,WCMO,8869,4.431,3.844091759,0.003423332
11146,WCMO,8870,3.293,0.585940558,0.000445372
11147,WCMO,8871,17.106,5.307210745,0.001767209
11148,WCMO,8872,177.887,4.502204774,0.000474905
11149,WCMO,8873,15.91,1.989353271,0.000686208
11150,WCMO,8874,15.416,1.905965526,0.000693224
11151,WCMO,8875,3.481,0.61098463,0.000468814
11152,WCMO,8876,18.242,2.107686829,0.000707916
11153,WCMO,8877,4.46,0.76372217,0.000500015
11154,WCMO,8878,19.948,2.27742009,0.000706014
11155,WCMO,8879,31.481,2.878648432,0.000713147
11156,WCMO,8880,10.429,1.497500385,0.000643427
11157,WCMO,8881,42.158,3.190501421,0.000695647
11158,WCMO,8882,6.284,1.004024245,0.00057455
11159,WCMO,8883,7.322,1.132255201,0.000601849
11160,WCMO,8884,3.755,0.652783273,0.000483112
11161,WCMO,8885,2.932,0.524760761,0.000440821
11162,WCMO,8886,57.512,3.581632537,0.000667477
11163,WCMO,8887,19.546,2.192138113,0.000712058
11164,WCMO,8888,14.526,1.836299569,0.000693132
11165,WCMO,8889,5.163,0.85561671,0.000540747
11166,WCMO,8890,3.45,0.606224396,0.000471449
11167,WCMO,8912,6.048,0.973959781,0.000576839
11168,WCMO,8913,24.594,1.674543138,0.000482195
11169,WCMO,8914,9.254,1.353099642,0.000643797
11170,WCMO,8915,9.804,1.408381103,0.00065463
11171,WCMO,8916,10.672,0.812088615,0.000364496
11172,WCMO,8917,11.337,1.559884455,0.000675441
11173,WCMO,8918,4.886,0.817429894,0.000538707
11174,WCMO,8919,14.019,1.09484408,0.000427738
11175,WCMO,8920,3.079,0.548660033,0.000452257
11176,WCMO,8921,20.29,2.239665143,0.000726429
11177,WCMO,8922,36.464,3.022862386,0.000717499
11178,WCMO,8923,3.579,0.626155453,0.000483569
11179,WCMO,8924,26.681,2.640472995,0.000726598
11180,WCMO,8925,5.211,0.862418084,0.000548631
11181,WCMO,8926,3.521,0.617251595,0.000478585
11182,WCMO,8927,9.047,1.328551117,0.000641734
11183,WCMO,8928,12.869,1.023419438,0.000416477
11184,WCMO,8929,6.716,0.560785527,0.000317884
11185,WCMO,8930,63.294,1.921211509,0.000347581
11186,WCMO,8931,3.247,0.574645209,0.000466512
11187,WCMO,8943,14.703,1.648661056,0.000197575
11188,WCMO,8952,2.999,0.283230364,0.000275014
11189,WCMO,8953,6.822,1.117233898,0.000655077
11190,WCMO,8954,5.381,0.924046027,0.000592447
11191,WCMO,8955,5.681,5.390725599,0.002949195
11192,WCMO,9017,34.081,1.701496904,0.000585821
11193,WCMO,9018,3.404,0.318201083,0.000289971
11194,WCMO,9019,8.048,0.673423212,0.000291694
11195,WCMO,9020,5.285,0.751054496,0.000484313
11196,WCMO,9021,3.763,0.616216096,0.000475877
11197,WCMO,9022,8.074,1.094854037,0.000576582
11198,WCMO,9023,8.416,0.717859598,0.000315258
11199,WCMO,9024,7.986,4.993796836,0.002645724
11200,WCMO,9025,28.198,1.702890687,0.000385895
11201,WCMO,9026,6.404,0.566149844,0.00028555
11202,WCMO,9027,7.646,0.661075852,0.000305119
11203,WCMO,9028,11.636,1.575927584,0.000588332
11204,WCMO,9029,15.774,1.916305299,0.000613864
11205,WCMO,9030,18.354,2.121346964,0.000733815
11206,WCMO,9031,26.667,1.751463362,0.000424287
11207,WCMO,9032,17.082,2.278582829,0.000705238
11208,WCMO,9033,451.997,2.689293661,0.000155617
11209,WCMO,9034,77.288,2.543842929,0.0003635
11210,WCMO,9035,4.269,0.268928293,0.000166623
11211,WCMO,9036,5.946,1.013152409,0.000530261
11212,WCMO,9037,7.586,1.157530855,0.000536956
11213,WCMO,9038,106.646,5.257289519,0.000641546
11214,WCMO,9039,19.233,1.379647541,0.000403715
11215,WCMO,9051,5.242,0.474600713,0.000315344
11216,WCMO,9052,4.793,0.804793905,0.00055847
11217,WCMO,9053,9.951,0.830346958,0.000399361
11218,WCMO,9054,8.911,1.314962908,0.000670984
11219,WCMO,9055,5.125,0.851087574,0.000571765
11220,WCMO,9056,37.959,2.18933683,0.000531834
11221,WCMO,9057,5.68,0.926234852,0.000593084
11222,WCMO,9058,17.426,1.293224907,0.000470358
11223,WCMO,9059,3.075,5.016386864,0.004368743
11224,WCMO,9060,15.727,1.933003312,0.000741515
11225,WCMO,9061,20.595,1.459917865,0.000488979
11226,WCMO,9062,4.746,5.016292911,0.003514365
11227,WCMO,9063,13.201,1.954208951,0.000667489
11228,WCMO,9064,4.773,0.84713665,0.00048205
11229,WCMO,9065,6.539,0.601618066,0.000292391
11230,WCMO,9066,101.905,3.438216625,0.000511793
11231,WCMO,9067,8.746,1.419223451,0.000598456
11232,WCMO,9068,7.557,1.16141234,0.000638723
11233,WCMO,9069,16.531,1.99258365,0.000742503
11234,WCMO,9070,9.793,0.791412372,0.000313478
11235,WCMO,9071,9.236,1.349992005,0.000673534
11236,WCMO,9072,6.412,0.554955671,0.000270814
11237,WCMO,9073,30.582,1.784429045,0.000393506
11238,WCMO,9074,6.651,1.063671732,0.000508886
11239,WCMO,9075,5.95,0.974060363,0.000492924
11240,WCMO,9076,472.643,2.691214949,0.00015335
11241,WCMO,9077,145.096,3.262462642,0.000333473
11242,WCMO,9078,20.291,2.299145959,0.000631129
11243,WCMO,9079,5.464,0.90796728,0.000480904
11244,WCMO,9080,15.765,1.144007173,0.000357316
11245,WCMO,9081,14.147,1.845349125,0.000607073
11246,WCMO,9082,20.889,1.39159258,0.000376861
11247,WCMO,9083,47.165,2.240693048,0.000398636
11248,WCMO,9084,8.104,0.677339217,0.000294539
11249,WCMO,9085,8.243,1.261207889,0.000544998
11250,WCMO,9086,6.397,1.03316213,0.000503903
11251,WCMO,9087,23.994,2.230603746,0.000563647
11252,WCMO,9088,31.329,1.082167157,0.000235231
11253,WCMO,9089,8.816,0.708356762,0.000316173
11254,WCMO,9090,5.122,0.456201576,0.000249833
11255,WCMO,9138,11.622,0.867098405,0.000388859
11256,WCMO,9139,6.479,5.015377446,0.003010465
11257,WCMO,9140,33.504,2.92631774,0.000759791
11258,WCMO,9141,19.297,5.014867626,0.00174794
11259,WCMO,9142,95.844,1.623444102,0.00024957
11260,WCMO,9143,7.309,0.936667008,0.000531833
11261,WCMO,9144,5.449,0.494691171,0.00026573
11262,WCMO,9149,15.668,1.076381747,0.000418517
11263,WCMO,9150,4.592,0.282019206,0.000203715
11264,WCMO,9151,47.461,1.468581406,0.00032029
11265,WCMO,9152,8.58,0.686690003,0.000361353
11266,WCMO,9153,11.735,0.874944911,0.000392775
11267,WCMO,9154,4.098,0.6235818,0.000474458
11268,WCMO,9155,4.835,0.811632175,0.000570241
11269,WCMO,9156,8.432,1.264284488,0.000668278
11270,WCMO,9157,9.155,0.677574468,0.000344523
11271,WCMO,9159,8.013,7.315069243,0.003382295
11272,WCMO,9160,9.813,1.374619066,0.000631487
11273,WCMO,9161,5.812,0.965168574,0.000515963
11274,WCMO,9162,18.393,2.041402298,0.000684685
11275,WCMO,9163,225.967,4.134364514,0.000398988
11276,WCMO,9164,19.52,2.108940612,0.000692212
11277,WCMO,9170,7.369,0.632455154,0.000343735
11278,WCMO,9171,9.54,0.81696261,0.000344426
11279,WCMO,9172,10.655,0.860109679,0.000388442
11280,WCMO,9173,146.214,3.053593964,0.000372536
11281,WCMO,9174,3.719,0.341796103,0.000308618
11282,WCMO,9175,11.17,1.317783566,0.000786423
11283,WCMO,9176,9.731,1.220224197,0.000773565
11284,WCMO,9177,6.448,0.943932765,0.000709121
11285,WCMO,9178,10.505,1.274174288,0.000781728
11286,WCMO,9179,260.001,2.792541614,0.000361665
11287,WCMO,9180,5.363,0.473974027,0.000376139
11288,WCMO,9181,7.894,0.651714871,0.000446062
11289,WCMO,9182,3.596,4.742674309,0.004277111
11290,WCMO,9183,6.595,6.721293097,0.003571101
11291,WCMO,9197,8,1.262307896,0.000697741
11292,WCMO,9198,2.906,0.520359653,0.000523225
11293,WCMO,9206,7.315,1.179243572,0.000676433
11294,WCMO,9207,9.235,5.702109688,0.003012517
11295,WCMO,9208,23.273,5.235090968,0.001820461
11296,WCMO,9235,5.285,0.881347306,0.000509631
11297,WCMO,9236,3.702,0.649700395,0.000448051
11298,WCMO,9237,3.749,5.412827347,0.003665823
11299,WCMO,9238,11.325,5.302333682,0.002095183
11300,WCMO,9239,21.247,5.409556127,0.001541368
11301,WCMO,9240,83.312,5.402113887,0.000776353
11302,WCMO,9241,27.842,5.408787755,0.001351323
11303,WCMO,9242,3.817,5.411681974,0.003635198
11304,WCMO,9273,15.369,2.16411265,0.000717851
11305,WCMO,9274,16.766,2.298893759,0.000729459
11306,WCMO,9275,11.228,0.973366616,0.000378666
11307,WCMO,9276,11.821,1.017618461,0.000386352
11308,WCMO,9277,9.927,0.874066918,0.000362235
11309,WCMO,9278,5.708,6.720900139,0.003837318
11310,WCMO,9279,85.595,3.81931207,0.000555617
11311,WCMO,9280,107.39,5.527206683,0.000685664
11312,WCMO,9281,25.568,3.066284293,0.000769449
11313,WCMO,9282,4.798,0.848338685,0.000503027
11314,WCMO,9283,110.291,1.842377444,0.000269397
11315,WCMO,9284,3.407,5.018182997,0.004225761
11316,WCMO,9285,4.53,7.316127782,0.004462353
11317,WCMO,9286,7.165,0.626975213,0.000366122
11318,WCMO,9287,4.805,0.438514235,0.000311842
11319,WCMO,9288,5.989,0.897502219,0.000574857
11320,WCMO,9289,11.269,5.302395088,0.002102325
11321,WCMO,9290,4.502,5.303052612,0.003328838
11322,WCMO,9298,4.834,6.721562673,0.00417421
11323,WCMO,9299,3.933,0.704196982,0.000485221
11324,WCMO,9306,10.404,7.313904573,0.002945527
11325,WCMO,9307,30.553,3.386686983,0.000785235
11326,WCMO,9308,7.574,1.254935697,0.000597312
11327,WCMO,9309,35.102,3.639365824,0.000792735
11328,WCMO,9310,13.622,1.148298222,0.000406819
11329,WCMO,9311,11.233,1.508146178,0.000651968
11330,WCMO,9312,4.99,0.819755887,0.000529638
11331,WCMO,9313,4.997,0.820679615,0.000528178
11332,WCMO,9314,3.798,0.651744386,0.000482545
11333,WCMO,9315,22.3,2.261081046,0.000690593
11334,WCMO,9316,22.227,2.257297142,0.000688858
11335,WCMO,9317,24.138,2.351743601,0.000689798
11336,WCMO,9318,109.865,3.783352361,0.0005245
11337,WCMO,9326,18.151,1.420476445,0.00046564
11338,WCMO,9327,53.576,3.002041855,0.000557588
11339,WCMO,9328,18.126,2.331507547,0.00076585
11340,WCMO,9329,19.27,2.523634023,0.000754864
11341,WCMO,9330,7.207,1.180918055,0.000612334
11342,WCMO,9331,3.272,0.571489154,0.00053254
11343,WCMO,9332,19.263,1.704667034,0.000795299
11344,WCMO,9333,30.703,3.224637605,0.000798099
11345,WCMO,9334,4.005,0.713537817,0.000497784
11346,WCMO,9335,11.519,1.703283038,0.000698821
11347,WCMO,9336,15.688,2.119691499,0.000749486
11348,WCMO,9337,19.487,2.441167757,0.000773051
11349,WCMO,9338,5.368,0.92210751,0.00055725
11350,WCMO,9343,33.381,1.909031594,0.00048891
11351,WCMO,9344,24.397,2.322886675,0.000698475
11352,WCMO,9354,2.863,0.512796907,0.00049202
11353,WCMO,9355,5.451,0.840705508,0.000674909
11354,WCMO,9356,26.164,1.967627252,0.000780313
11355,WCMO,9357,3.821,0.645845243,0.000579925
11356,WCMO,9358,339.203,2.806023317,0.000321507
11357,WCMO,9359,241.619,2.782422301,0.00037417
11358,WCMO,9360,3.287,0.574014017,0.000468013
11359,WCMO,9361,8.266,0.69889917,0.000358666
11360,WCMO,9362,4.771,0.788012824,0.000531178
11361,WCMO,9363,3.177,0.557161685,0.000462109
11362,WCMO,9364,24.368,2.328876598,0.000698434
11363,WCMO,9365,5.608,0.898800627,0.000560148
11364,WCMO,9366,9.789,1.37286427,0.000641063
11365,WCMO,9367,14.376,1.768427082,0.000681735
11366,WCMO,9368,20.043,2.140452926,0.000702378
11367,WCMO,9369,8.359,1.216171369,0.000623144
11368,WCMO,9370,9.815,1.375404406,0.00064293
11369,WCMO,9371,2.692,0.481948073,0.000430388
11370,WCMO,9372,42.991,2.991851275,0.000670872
11371,WCMO,9373,5.627,0.89763972,0.000564395
11372,WCMO,9374,10.847,5.39025292,0.002136323
11373,WCMO,9375,47.436,5.385889392,0.001024927
11374,WCMO,9376,7.941,5.390841069,0.002500927
11375,WCMO,9377,84.979,5.361737966,0.000763889
11376,WCMO,9388,50.37,1.845334922,0.00035804
11377,WCMO,9389,5.205,3.722678011,0.003056816
11378,WCMO,9390,137.798,2.674603016,0.000479242
11379,WCMO,9391,5.612,0.926575649,0.000535109
11380,WCMO,9392,8.865,1.27378724,0.000632799
11381,WCMO,9393,15.332,1.827429052,0.000689398
11382,WCMO,9394,8.049,1.187338712,0.000620296
11383,WCMO,9395,2.669,0.477488108,0.000432763
11384,WCMO,9396,22.031,2.231649718,0.000705222
11385,WCMO,9397,3.564,0.615798018,0.000482237
11386,WCMO,9398,2.723,0.486097834,0.000435042
11387,WCMO,9399,56.565,3.227949195,0.000636973
11388,WCMO,9400,6.301,0.98566939,0.000580827
11389,WCMO,9401,5.006,0.819811064,0.000541901
11390,WCMO,9402,3.053,0.537998691,0.000456409
11391,WCMO,9403,15.174,1.816192118,0.000692293
11392,WCMO,9404,12.673,1.624395594,0.000678701
11393,WCMO,9405,8.306,1.215052431,0.000627714
11394,WCMO,9406,3.406,0.59206343,0.000477684
11395,WCMO,9407,46.001,4.518234116,0.000993892
11396,WCMO,9408,2.725,0.48722531,0.000434122
11397,WCMO,9409,2.8,4.42088045,0.00398195
11398,WCMO,9425,17.607,1.148359699,0.000548059
11399,WCMO,9426,8.796,0.775998326,0.000368943
11400,WCMO,9427,184.601,4.914305335,0.000507773
11401,WCMO,9428,5.257,0.906709009,0.000560204
11402,WCMO,9429,5.207,0.813730686,0.000670113
11403,WCMO,9430,3.343,0.160687765,0.000157563
11404,WCMO,9431,30.042,1.185703312,0.000460831
11405,WCMO,9432,18.465,1.369879376,0.000437041
11406,WCMO,9433,3.39,0.601263825,0.000447844
11407,WCMO,9434,142.136,3.846794539,0.000444637
11408,WCMO,9435,3.494,0.617557474,0.000453535
11409,WCMO,9436,3.249,0.568216399,0.000468704
11410,WCMO,9437,10.303,1.484462135,0.000635828
11411,WCMO,9438,4.509,0.751938004,0.000529142
11412,WCMO,9439,45.143,2.965631898,0.000668175
11413,WCMO,9452,5.355,0.471772832,0.000372925
11414,WCMO,9453,109.704,3.502306713,0.000467479
11415,WCMO,9454,4.008,0.367227611,0.000319308
11416,WCMO,9455,3.599,0.622504426,0.000555913
11417,WCMO,9456,5.883,0.901974962,0.000691775
11418,WCMO,9457,5.929,0.513899735,0.00039134
11419,WCMO,9458,6.442,0.550424789,0.000406539
11420,WCMO,9459,6.458,0.551550075,0.000406531
11421,WCMO,9460,17.171,1.130369428,0.000550274
11422,WCMO,9461,42.073,1.505905614,0.000472893
11423,WCMO,9462,126.667,2.293700253,0.000420108
11424,WCMO,9463,11.162,0.61207964,0.00036296
11425,WCMO,9464,3.049,0.544155089,0.000509175
11426,WCMO,9465,5.952,0.515564201,0.000394815
11427,WCMO,9483,3.653,0.642264033,0.000466797
11428,WCMO,9484,5.373,0.88424387,0.000547366
11429,WCMO,9485,5.429,0.901501235,0.000537181
11430,WCMO,9486,13.027,1.747673603,0.000669716
11431,WCMO,9487,28.686,2.75607656,0.000710877
11432,WCMO,9488,4.275,0.729965645,0.000507305
11433,WCMO,9489,26.272,2.619259714,0.000717325
11434,WCMO,9490,16.442,2.030423504,0.00069105
11435,WCMO,9491,6.727,1.059771123,0.000586364
11436,WCMO,9492,3.964,0.672240634,0.000511134
11437,WCMO,9493,187.598,4.615318909,0.000469951
11438,WCMO,9494,3.984,0.69286354,0.000482083
11439,WCMO,9495,6.551,0.583163307,0.000317264
11440,WCMO,9496,48.154,3.027697706,0.000661574
11441,WCMO,9497,79.482,3.176295933,0.000497373
11442,WCMO,9498,39.249,2.25522215,0.000500643
11443,WCMO,9534,71.082,3.784927997,0.000635667
11444,WCMO,9535,80.128,3.935830945,0.000621899
11445,WCMO,9536,4.61,0.778249267,0.000522153
11446,WCMO,9537,14.686,1.849041372,0.000694996
11447,WCMO,9538,58.322,3.595368028,0.000667327
11448,WCMO,9539,24.259,2.519928093,0.000719549
11449,WCMO,9540,30.415,2.80044343,0.000721403
11450,WCMO,9541,5.332,0.878674526,0.000551231
11451,WCMO,9542,10.789,1.506517444,0.000660611
11452,WCMO,9543,4.785,0.8030395,0.000531332
11453,WCMO,9553,5.563,0.945550051,0.000597959
11454,WCMO,9554,4.441,0.792930934,0.000516896
11455,WCMO,9555,81.022,3.878291291,0.000718677
11456,WCMO,9556,168.774,4.421280607,0.000566367
11457,WCMO,9557,5.622,0.898782854,0.000567854
11458,WCMO,9558,5.085,6.461590072,0.004263252
11459,WCMO,9559,5.765,0.93212678,0.000558144
11460,WCMO,9560,5.178,0.891877814,0.000582528
11461,WCMO,9561,9.565,0.78604245,0.000383694
11462,WCMO,9562,4.364,0.773579598,0.000535869
11463,WCMO,9563,30.774,1.674768401,0.000500188
11464,WCMO,9564,10.19,1.493111394,0.000740841
11465,WCMO,9565,7.464,5.86732488,0.003331421
11466,WCMO,9566,10.349,0.680545123,0.000417573
11467,WCMO,9567,21.926,5.03099687,0.001551794
11468,WCMO,9568,13.472,1.754713644,0.000688235
11469,WCMO,9569,4.502,0.762830273,0.000518664
11470,WCMO,9570,17.501,5.031245122,0.001734674
11471,WCMO,9571,5.95,0.962407397,0.000569357
11472,WCMO,9572,8.827,1.304169886,0.000634281
11473,WCMO,9573,11.309,5.004090797,0.002155356
11474,WCMO,9574,4.073,0.363813841,0.000261896
11475,WCMO,9575,26.367,5.222438402,0.001439354
11476,WCMO,9576,24.692,2.545144569,0.000724313
11477,WCMO,9577,30.999,5.186295224,0.001322548
11478,WCMO,9578,4.733,0.796034929,0.000529961
11479,WCMO,9579,18.687,4.990999268,0.001673281
11480,WCMO,9580,5.296,0.873775419,0.000551059
11481,WCMO,9581,3.502,0.614426388,0.000475996
11482,WCMO,9582,14.117,1.876346917,0.000796687
11483,WCMO,9610,5.211,0.862196624,0.000549814
11484,WCMO,9611,5.429,0.245578757,0.000154883
11485,WCMO,9612,8.665,1.286386248,0.00064015
11486,WCMO,9613,20.521,1.454169085,0.000468401
11487,WCMO,9614,12.148,0.654015864,0.00027597
11488,WCMO,9615,6.575,1.040814327,0.000592987
11489,WCMO,9616,4.794,0.437394592,0.000292144
11490,WCMO,9617,4.645,0.283857891,0.000193292
11491,WCMO,9618,3.841,0.665919205,0.000500003
11492,WCMO,9619,16.559,0.83365344,0.000301211
11493,WCMO,9620,5.221,0.897942729,0.000585959
11494,WCMO,9621,0,0,0
11495,WCMO,9622,43.53,1.360849398,0.000343792
11496,WCMO,9623,17.712,5.308235497,0.002070308
11497,WCMO,9624,191.414,4.50169208,0.000543174
11498,WCMO,9625,45.488,2.431817765,0.00059769
11499,WCMO,9626,4.911,0.815964391,0.000534007
11500,WCMO,9627,5.341,0.482260341,0.00029779
11501,WCMO,9628,18.885,1.272360463,0.000472091
11502,WCMO,9629,30.233,2.847728966,0.000848488
11503,WCMO,9630,10.588,0.834053586,0.000403084
11504,WCMO,9631,5.708,6.47036419,0.004033209
11505,WCMO,9632,5.217,0.901610404,0.000578607
11506,WCMO,9633,80.078,2.146151301,0.000394882
11507,WCMO,9634,5.395,6.569894175,0.004174531
11508,WCMO,9651,8.895,1.311398939,0.000650171
11509,WCMO,9652,4.79,0.291908029,0.000196291
11510,WCMO,9653,9.707,1.397202687,0.000661825
11511,WCMO,9654,4.617,0.406464484,0.000279956
11512,WCMO,9655,3.96,0.683503876,0.000508658
11513,WCMO,9656,4.205,0.387807194,0.000280088
11514,WCMO,9657,5.964,0.507514517,0.000306517
11515,WCMO,9658,32.266,1.335646146,0.000342294
11516,WCMO,9675,18.553,2.134588736,0.000728059
11517,WCMO,9676,3.026,0.28529694,0.000241267
11518,WCMO,9677,6.516,0.57633054,0.000331593
11519,WCMO,9678,4.686,0.428644346,0.000292532
11520,WCMO,9679,29.353,2.766816377,0.00074079
11521,WCMO,9680,62.529,2.309923383,0.00042095
11522,WCMO,9681,39.586,3.13027952,0.000722749
11523,WCMO,9682,6.301,0.532139863,0.000312646
11524,WCMO,9683,30.711,2.811753167,0.000734273
11525,WCMO,9684,117.812,4.242395435,0.000570504
11526,WCMO,9685,7.088,0.586447907,0.000323754
11527,WCMO,9686,7.318,1.131659576,0.000614387
11528,WCMO,9687,6.524,0.576961785,0.000333584
11529,WCMO,9688,3.7,0.344456806,0.000263649
11530,WCMO,9689,4.447,0.755708257,0.000530712
11531,WCMO,9690,5.077,0.307802107,0.000201887
11532,WCMO,9691,3.287,0.581378793,0.000475079
11533,WCMO,9692,34.069,0.727843102,0.000181827
11534,WCMO,9693,4.067,0.699375858,0.000514171
11535,WCMO,9694,3.438,0.604319354,0.000483913
11536,WCMO,9695,146.283,2.262175052,0.000272235
11537,WCMO,9696,4.665,0.786005364,0.00054119
11538,WCMO,9697,77.299,3.116692953,0.000516217
11539,WCMO,9698,27.836,1.591086168,0.000440584
11540,WCMO,9699,8.532,0.7262799,0.000317258
11541,WCMO,9700,10.313,0.851433484,0.000340639
11542,WCMO,9701,11.042,0.900516937,0.000346277
11543,WCMO,9702,4.988,0.452378625,0.000260743
11544,WCMO,9703,24.227,1.642870017,0.000419007
11545,WCMO,9704,10,0.829990478,0.000334735
11546,WCMO,9705,107.733,4.222523165,0.000517169
11547,WCMO,9706,8.033,0.689804826,0.000311284
11548,WCMO,9707,172.238,3.138900569,0.000305839
11549,WCMO,9708,5.799,0.358114122,0.000190636
11550,WCMO,9709,6.928,0.606715291,0.000294075
11551,WCMO,9724,6.359,0.562624714,0.000287285
11552,WCMO,9725,35.924,0.859544446,0.000187035
11553,WCMO,9726,27.927,1.803609661,0.000429671
11554,WCMO,9727,5.548,0.903378404,0.000496793
11555,WCMO,9728,25.884,3.005055096,0.000743717
11556,WCMO,9729,28.025,1.804652094,0.000431571
11557,WCMO,9730,11.263,0.650376514,0.0002509
11558,WCMO,9731,165.445,5.036277668,0.000493171
11559,WCMO,9732,18.86,2.214662829,0.000631519
11560,WCMO,9733,195.258,2.924444409,0.000258524
11561,WCMO,9734,17.538,2.120839223,0.000627859
11562,WCMO,9735,8.443,1.284485656,0.000549364
11563,WCMO,9736,7.923,7.132382529,0.003227261
11564,WCMO,9754,11.278,1.735241638,0.000644369
11565,WCMO,9755,11.185,1.724236804,0.00064206
11566,WCMO,9756,246.617,4.066189305,0.00032275
11567,WCMO,9757,150.636,4.320650579,0.000439161
11568,WCMO,9758,202.258,3.478877325,0.000304375
11569,WCMO,9759,54.539,4.354529732,0.00075547
11570,WCMO,9760,24.396,1.660918538,0.000429118
11571,WCMO,9761,42.017,3.859822406,0.000769172
11572,WCMO,9762,20.977,2.615479394,0.000748972
11573,WCMO,9763,7.193,1.191844161,0.000582252
11574,WCMO,9764,29.624,2.148724771,0.000485465
11575,WCMO,9765,33.329,3.460022256,0.000773312
11576,WCMO,9766,726.378,3.068339848,0.000144166
11577,WCMO,9768,12.645,0.924541612,0.000400598
11578,WCMO,9769,19.065,2.461616409,0.000742294
11579,WCMO,9770,130.763,3.094576328,0.000354746
11580,WCMO,9771,4.15,0.741443474,0.000478097
11581,WCMO,9813,4.995,4.165881307,0.003382746
11582,WCMO,9814,4.587,0.414355583,0.000347148
11583,WCMO,9815,40.165,1.48942221,0.000475807
11584,WCMO,9816,4.27,0.389231044,0.000334174
11585,WCMO,9817,3.327,4.940350502,0.004511207
11586,WCMO,9818,35.184,1.386238221,0.000470275
11587,WCMO,9819,6.842,0.580773182,0.000419579
11588,WCMO,9820,65.532,2.045767348,0.000542098
11589,WCMO,9821,16.282,0.657550374,0.000326756
11590,WCMO,9822,9.473,0.443422301,0.000190372
11591,WCMO,9852,23.112,1.730068191,0.000490905
11592,WCMO,9853,26.769,3.001387507,0.000793374
11593,WCMO,9854,5.785,0.982957037,0.000571084
11594,WCMO,9855,315.849,3.963784909,0.000308445
11595,WCMO,9858,16.713,0.537159062,0.000168993
11596,WCMO,9859,4.149,0.673021303,0.000431162
11597,WCMO,9860,12.431,1.294337111,0.000478648
11598,WCMO,9861,5.192,0.804013253,0.000461007
11599,WCMO,9862,4.766,0.291757359,0.000174161
11600,WCMO,9863,153.774,1.877482904,0.000197816
