Join_Count,TARGET_FID,FNODE_,TNODE_,LPOLY_,RPOLY_,LENGTH,DITCHALL_,DITCHALL_I,UNIQUE_ID,MAJOR,MAJOR_NAME,MINOR5,DITCH_NAME,DITCH_TYPE,COUNTY,TWP,RNG,SEC,PEDIGREE,PEDYEAR,ID,SedRed,Cost,Duck,max_flowac,mean_flowl,Join_Cou_1,TARGET_F_1,Subbasin,Area,Elev,ElevMin,ElevMax,SubbasinR,subwatersh,Watershed,budget_rat,Bluff_avgE,River,Subbasin_1,Zone,Subbasin_2,watershed_,Zone_1,gag_loc,Shape_Leng,Shape_Le_1,Le2,X10_,X20_,X30_,X40_,X50_,X60_,X70_,X80_,X90_,Type
3,572,23937,23941,0,0,624.6427932,17513,319,32065CD57,32,LeSueur River,32065,CD57,PUBLIC DITCH OPEN,BLUE EARTH,106,26,23,MSUWRC,1993,1267,7.87,66059.713,0,21280,58492.5,1,1267,522,8429800.201,309.7091509,298,316,443,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,35,2,27,LO,1,AB,19280.00032,624.60269,624.60269,1,1,1,1,1,1,1,1,4,ICMO
3,572,23941,23944,0,0,119.3674351,17514,319,32065CD57,32,LeSueur River,32065,CD57,PUBLIC DITCH OPEN,BLUE EARTH,106,26,23,MSUWRC,1993,1268,1.505,12623.82,0,21382,58167.1,1,1268,522,8429800.201,309.7091509,298,316,443,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,35,2,27,LO,1,AB,19280.00032,119.3519431,119.3519431,1,1,1,1,1,1,1,1,4,ICMO
3,572,23944,23946,0,0,68.9936026,17515,319,32065CD57,32,LeSueur River,32065,CD57,PUBLIC DITCH OPEN,BLUE EARTH,106,26,23,MSUWRC,1993,1269,0.861,7296.486,0,21863,58071.4,1,1269,522,8429800.201,309.7091509,298,316,443,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,35,2,27,LO,1,AB,19280.00032,69.13994716,69.13994716,1,1,1,1,1,1,1,1,4,ICMO
3,572,23946,23948,0,0,577.9511111,17516,319,32065CD57,32,LeSueur River,32065,CD57,PUBLIC DITCH OPEN,BLUE EARTH,106,26,23,MSUWRC,1993,1270,7.282,61121.788,0,22314,57747,1,1270,522,8429800.201,309.7091509,298,316,443,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,35,2,27,LO,1,AB,19280.00032,578.3743685,578.3743685,1,1,1,1,1,1,1,1,4,ICMO
2,443,23948,24169,0,0,1320.721755,17517,319,32065CD57,32,LeSueur River,32065,CD57,PUBLIC DITCH OPEN,BLUE EARTH,106,26,23,MSUWRC,1993,1271,16.643,139674.228,0,23008,56727.3,2,1271,443,5266100.024,304.6090086,297,314,414,Lower Cobb,Le Sueur,Cobb Upper Cobb,0.07,COB,35,2,27,LO,1,AB,15360.00033,1324.824245,1324.824245,1,1,1,1,1,1,1,1,4,ICMO
3,572,23938,23976,0,0,171.2095926,17518,319,32065CD57,32,LeSueur River,32065,CD57,PUBLIC DITCH OPEN,BLUE EARTH,106,26,23,MSUWRC,1993,1272,2.153,18106.439,0,45,60042.3,1,1272,522,8429800.201,309.7091509,298,316,443,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,35,2,27,LO,1,AB,19280.00032,170.8281721,170.8281721,1,1,1,1,1,1,1,1,4,ICMO
3,572,23976,23939,0,0,616.1819813,17519,319,32065CD57,32,LeSueur River,32065,CD57,PUBLIC DITCH OPEN,BLUE EARTH,106,26,23,MSUWRC,1993,1273,7.763,65164.931,0,11420,59662.5,1,1273,522,8429800.201,309.7091509,298,316,443,Upper Cobb,Le Sueur,Cobb Upper Cobb,0.06,COB,35,2,27,LO,1,AB,19280.00032,618.6983555,618.6983555,1,1,1,1,1,1,1,1,4,ICMO
1,613,24294,24226,0,0,2366.253687,17599,1277,32056JD49,32,LeSueur River,32056,JD49,PUBLIC DITCH OPEN,BLUE EARTH,105,27,16,MSUWRC,1993,1274,24.073,250245.485,0,39712,70137.6,3,1274,779,2595200.032,312.8990829,307,320,740,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,52,2,23,UM,2,AB,13020.00022,2372.110853,2372.110853,1,1,1,1,1,1,1,1,4,ICMO
1,613,24355,24294,0,0,488.4964105,17648,1277,32056JD49,32,LeSueur River,32056,JD49,PUBLIC DITCH OPEN,BLUE EARTH,105,27,16,MSUWRC,1993,1275,5.911,51661.418,0,7783,71618.1,2,1275,779,2595200.032,312.8990829,307,320,740,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,52,2,23,UM,2,AB,13020.00022,490.5707156,490.5707156,1,1,1,1,1,1,1,1,4,ICMO
1,761,24360,24361,0,0,447.1664572,17651,257,32056JD38,32,LeSueur River,32056,JD38,PUBLIC DITCH OPEN,BLUE EARTH,105,27,19,MSUWRC,1993,1276,5.511,47290.528,0,42367,67718,3,1276,684,1672600.058,308.5231376,304,318,648,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,52,2,23,UM,2,AB,8560.000207,445.8750796,445.8750796,1,1,1,1,1,1,1,1,4,ICMO
1,800,24226,24455,0,0,154.3387825,17747,1277,32056JD49,32,LeSueur River,32056,JD49,PUBLIC DITCH OPEN,BLUE EARTH,105,27,16,MSUWRC,1993,1277,1.489,16322.25,0,39781,68756.7,1,1277,723,4836399.964,313.0773302,305,320,684,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,52,2,23,UM,2,AB,15660.00014,154.8678381,154.8678381,1,1,1,1,1,1,1,1,4,ICMO
1,800,24455,24361,0,0,1270.682402,17762,511,32056JD49,32,LeSueur River,32056,JD49,PUBLIC DITCH OPEN,BLUE EARTH,105,27,16,MSUWRC,1993,1278,13.477,134382.267,0,42328,68101.1,1,1278,723,4836399.964,313.0773302,305,320,684,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,52,2,23,UM,2,AB,15660.00014,1275.093698,1275.093698,1,1,1,1,1,1,1,1,4,ICMO
1,761,24361,24359,0,0,1170.524341,17763,511,32056JD49,32,LeSueur River,32056,JD49,PUBLIC DITCH OPEN,BLUE EARTH,105,27,16,MSUWRC,1993,1279,12.508,123789.952,0,51249,67136.5,2,1279,684,1672600.058,308.5231376,304,318,648,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,52,2,23,UM,2,AB,8560.000207,1175.130182,1175.130182,1,1,1,1,1,1,1,1,4,ICMO
1,725,24359,24435,0,0,882.3579588,17764,511,32056JD49,32,LeSueur River,32056,JD49,PUBLIC DITCH OPEN,BLUE EARTH,105,27,16,MSUWRC,1993,1280,9.721,93314.633,0,64493,66382.2,3,1280,648,2441400.12,312.1484394,304,319,656,Upper Maple,Blue Earth,Map AB UG,0.19,MAP,52,2,23,UM,2,AB,10980.00012,880.1279591,880.1279591,1,1,1,1,1,1,1,1,4,ICMO
1,733,24435,24315,0,0,1657.696349,17765,511,32056JD49,32,LeSueur River,32056,JD49,PUBLIC DITCH OPEN,BLUE EARTH,105,27,16,MSUWRC,1993,1281,17.22,175311.307,0,67261,65089,3,1281,656,2917900.049,312.2826348,304,329,657,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,52,2,23,UM,2,AB,10300.00009,1654.241864,1654.241864,1,1,1,1,1,1,1,1,4,ICMO
5,734,24315,24464,0,0,1802.361645,17766,511,32056JD49,32,LeSueur River,32056,JD49,PUBLIC DITCH OPEN,BLUE EARTH,105,27,16,MSUWRC,1993,1282,18.619,190610.528,0,75003,63229.7,1,1282,657,4478399.98,310.6726733,295,330,612,Upper Maple,Le Sueur,Map AB UG,0.1,MAP,52,2,23,LO,2,AB,13880.00006,1802.859082,1802.859082,1,1,1,1,1,1,1,1,4,ICMO
1,1069,24484,24485,0,0,1262.048313,17792,1336,32057JD10,32,LeSueur River,32057,JD10,PUBLIC DITCH OPEN,FARIBAULT,104,27,29,MSUWRC,1993,1283,14.839,133469.16,0,2661,95563.5,1,1283,1019,3259999.971,323.9033742,316,334,960,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,71,2,29,UM,2,AB,11540.00015,1262.877854,1262.877854,1,1,1,1,1,1,1,1,4,ICMO
2,1134,19059,24567,0,0,341.9381461,17869,1466,32051CD7,32,LeSueur River,32051,CD7,PUBLIC DITCH OPEN,FARIBAULT,104,26,23,MSUWRC,1993,1284,4.532,36162.005,0,142,112040,1,1284,1084,20448400.03,324.756064,313,345,909,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,44919.99973,343.4843925,343.4843925,6,1,1,1,1,1,1,1,4,ICMO
2,1194,24615,24613,0,0,219.8529607,17983,1576,32055JD2,32,LeSueur River,32055,JD2,PUBLIC DITCH OPEN,FARIBAULT,103,27,11,MSUWRC,1993,1286,2.372,23250.766,0,7946,101929,1,1286,1144,10165899.85,335.9945504,326,349,1085,Upper Maple,Blue Earth,Map AB UG,0.05,MAP,73,2,29,UM,2,AB,24059.99974,219.3020129,219.3020129,1,1,1,1,1,1,1,1,4,ICMO
2,1194,24613,24609,0,0,191.6858702,17984,1576,32055JD2,32,LeSueur River,32055,JD2,PUBLIC DITCH OPEN,FARIBAULT,103,27,11,MSUWRC,1993,1287,2.064,20271.928,0,493,101693,1,1287,1144,10165899.85,335.9945504,326,349,1085,Upper Maple,Blue Earth,Map AB UG,0.05,MAP,73,2,29,UM,2,AB,24059.99974,191.4650334,191.4650334,1,1,1,1,1,1,1,1,4,ICMO
2,1194,24609,24603,0,0,911.693352,17985,1576,32055JD2,32,LeSueur River,32055,JD2,PUBLIC DITCH OPEN,FARIBAULT,103,27,11,MSUWRC,1993,1288,11.041,96417.027,0,10895,101125,1,1288,1144,10165899.85,335.9945504,326,349,1085,Upper Maple,Blue Earth,Map AB UG,0.05,MAP,73,2,29,UM,2,AB,24059.99974,914.8503677,914.8503677,1,1,1,1,1,1,1,1,4,ICMO
2,1194,24603,24661,0,0,365.4113116,17986,1576,32055JD2,32,LeSueur River,32055,JD2,PUBLIC DITCH OPEN,FARIBAULT,103,27,11,MSUWRC,1993,1289,5.129,38644.432,0,11116,100457,1,1289,1144,10165899.85,335.9945504,326,349,1085,Upper Maple,Blue Earth,Map AB UG,0.05,MAP,73,2,29,UM,2,AB,24059.99974,364.0277903,364.0277903,1,1,1,1,1,1,1,1,4,ICMO
1,1135,24689,24691,0,0,83.1796506,17987,1576,32055JD2,32,LeSueur River,32055,JD2,PUBLIC DITCH OPEN,FARIBAULT,103,27,11,MSUWRC,1993,1290,0.899,8796.746,0,21378,99003.6,1,1290,1085,3584199.914,329.373333,323,338,1065,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,73,2,29,UM,2,AB,11520.00015,83.23764839,83.23764839,1,1,1,1,1,1,1,1,4,ICMO
1,1135,24699,24701,0,0,307.5130202,17988,1576,32055JD2,32,LeSueur River,32055,JD2,PUBLIC DITCH OPEN,FARIBAULT,103,27,11,MSUWRC,1993,1291,4.504,32521.342,0,23440,98315.2,1,1291,1085,3584199.914,329.373333,323,338,1065,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,73,2,29,UM,2,AB,11520.00015,306.645309,306.645309,1,1,1,1,1,1,1,1,4,ICMO
1,1115,24701,24706,0,0,699.7364611,17989,1576,32055JD2,32,LeSueur River,32055,JD2,PUBLIC DITCH OPEN,FARIBAULT,103,27,11,MSUWRC,1993,1292,8.744,74001.317,0,23746,97829.4,3,1292,1065,14384600.02,326.3823116,313,339,922,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,73,2,29,UM,2,AB,28660.00016,698.957985,698.957985,1,1,1,1,1,1,1,1,4,ICMO
1,1135,24691,24707,0,0,327.9241914,17990,1576,32055JD2,32,LeSueur River,32055,JD2,PUBLIC DITCH OPEN,FARIBAULT,103,27,11,MSUWRC,1993,1293,4.724,34679.945,0,21783,98816.9,1,1293,1085,3584199.914,329.373333,323,338,1065,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,73,2,29,UM,2,AB,11520.00015,328.4190183,328.4190183,1,1,1,1,1,1,1,1,4,ICMO
1,1135,24707,24699,0,0,208.1360171,17991,1576,32055JD2,32,LeSueur River,32055,JD2,PUBLIC DITCH OPEN,FARIBAULT,103,27,11,MSUWRC,1993,1294,2.242,22011.629,0,161,98634.2,1,1294,1085,3584199.914,329.373333,323,338,1065,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,73,2,29,UM,2,AB,11520.00015,207.3340691,207.3340691,1,1,1,1,1,1,1,1,4,ICMO
2,1194,24661,24715,0,0,388.6721238,17999,1576,32055JD2,32,LeSueur River,32055,JD2,PUBLIC DITCH OPEN,FARIBAULT,103,27,11,MSUWRC,1993,1295,5.38,41104.403,0,11330,100095,1,1295,1144,10165899.85,335.9945504,326,349,1085,Upper Maple,Blue Earth,Map AB UG,0.05,MAP,73,2,29,UM,2,AB,24059.99974,387.9091219,387.9091219,1,1,1,1,1,1,5,1,4,ICMO
1,1135,24715,24689,0,0,530.7915379,18000,1576,32055JD2,32,LeSueur River,32055,JD2,PUBLIC DITCH OPEN,FARIBAULT,103,27,11,MSUWRC,1993,1296,6.916,56134.381,0,20636,99330.3,2,1296,1085,3584199.914,329.373333,323,338,1065,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,73,2,29,UM,2,AB,11520.00015,530.7290417,530.7290417,1,1,1,1,1,1,1,1,4,ICMO
1,1096,24727,24723,0,0,22.01671489,18015,1450,32046CD20,32,LeSueur River,32046,CD20,PUBLIC DITCH OPEN,FARIBAULT,103,26,1,MSUWRC,1993,1297,0.216,2328.399,0,55277,110669,1,1297,1046,3032099.909,320.8790937,316,336,1044,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,72,1,30,UM,1,AB,11019.99992,21.93510646,21.93510646,1,1,1,1,1,1,1,1,4,ICMO
1,1096,24723,24729,0,0,140.9468606,18017,1450,32046CD20,32,LeSueur River,32046,CD20,PUBLIC DITCH OPEN,FARIBAULT,103,26,1,MSUWRC,1993,1298,1.378,14905.974,0,55333,110583,1,1298,1046,3032099.909,320.8790937,316,336,1044,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,72,1,30,UM,1,AB,11019.99992,140.4108478,140.4108478,1,1,1,1,1,1,1,1,4,ICMO
1,1096,24729,24731,0,0,536.9914255,18019,1450,32046CD20,32,LeSueur River,32046,CD20,PUBLIC DITCH OPEN,FARIBAULT,103,26,1,MSUWRC,1993,1299,6.439,56790.056,0,55342,110234,1,1299,1046,3032099.909,320.8790937,316,336,1044,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,72,1,30,UM,1,AB,11019.99992,534.9469836,534.9469836,1,1,1,1,1,1,1,1,4,ICMO
1,1096,24731,24733,0,0,20.69118811,18021,1450,32046CD20,32,LeSueur River,32046,CD20,PUBLIC DITCH OPEN,FARIBAULT,103,26,1,MSUWRC,1993,1300,0.203,2188.217,0,14,0,1,1300,1046,3032099.909,320.8790937,316,336,1044,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,72,1,30,UM,1,AB,11019.99992,20.61254161,20.61254161,1,1,1,1,1,1,1,1,4,ICMO
1,1096,24733,24721,0,0,31.14098054,18022,1450,32046CD20,32,LeSueur River,32046,CD20,PUBLIC DITCH OPEN,FARIBAULT,103,26,1,MSUWRC,1993,1301,0.305,3293.345,0,1927,109922,1,1301,1046,3032099.909,320.8790937,316,336,1044,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,72,1,30,UM,1,AB,11019.99992,31.04458107,31.04458107,1,1,1,1,1,1,1,1,4,ICMO
1,1193,19059,24735,0,0,727.6654908,18024,1483,32050CD3,32,LeSueur River,32050,CD3,PUBLIC DITCH OPEN,FARIBAULT,104,26,4,MSUWRC,1993,1302,8.305,76954.979,0,249,117117,1,1302,1143,3859000.024,338.5273387,330,349,1134,Upper Maple,Blue Earth,Map AB UG,0.05,MAP,72,1,30,UM,1,AB,14160.00007,731.0108683,731.0108683,1,1,1,1,1,1,1,1,4,ICMO
1,1193,24736,24735,0,0,395.459128,18025,1455,32047CD70,32,LeSueur River,32047,CD70,PUBLIC DITCH OPEN,FARIBAULT,103,25,30,MSUWRC,1993,1303,5.054,41822.169,0,1611,116933,1,1303,1143,3859000.024,338.5273387,330,349,1134,Upper Maple,Blue Earth,Map AB UG,0.05,MAP,72,1,30,UM,1,AB,14160.00007,393.9182025,393.9182025,1,1,1,1,1,1,1,1,4,ICMO
2,1134,24565,24742,0,0,806.2348963,18026,1466,32051CD7,32,LeSueur River,32051,CD7,PUBLIC DITCH OPEN,FARIBAULT,104,26,23,MSUWRC,1993,1304,9.074,85264.164,0,16292,109383,1,1304,1084,20448400.03,324.756064,313,345,909,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,64,2,30,UM,1,AB,44919.99973,807.9522151,807.9522151,1,1,1,1,1,1,1,1,4,ICMO
1,1184,24735,24762,0,0,1596.699521,18041,1483,32050CD3,32,LeSueur River,32050,CD3,PUBLIC DITCH OPEN,FARIBAULT,104,26,4,MSUWRC,1993,1305,16.808,168860.527,0,4969,115942,2,1305,1134,7604899.928,334.5846362,317,355,1044,Upper Maple,Blue Earth,Map AB UG,0.05,MAP,72,1,30,UM,1,AB,24579.99977,1594.859768,1594.859768,1,1,1,1,1,1,1,1,4,ICMO
1,1184,24762,24746,0,0,1476.863979,18042,1483,32050CD3,32,LeSueur River,32050,CD3,PUBLIC DITCH OPEN,FARIBAULT,104,26,4,MSUWRC,1993,1306,15.635,156187.202,0,14078,114366,1,1306,1134,7604899.928,334.5846362,317,355,1044,Upper Maple,Blue Earth,Map AB UG,0.05,MAP,72,1,30,UM,1,AB,24579.99977,1483.048748,1483.048748,1,1,1,1,1,1,1,1,4,ICMO
1,1192,24763,24764,0,0,617.546015,18043,1497,32047CD10,32,LeSueur River,32047,CD10,PUBLIC DITCH OPEN,FARIBAULT,103,26,24,MSUWRC,1993,1307,7.228,65309.186,0,1653,116366,1,1307,1142,4502400.18,336.4933369,330,348,1134,Upper Maple,Blue Earth,Map AB UG,0.05,MAP,72,1,30,UM,1,AB,14280.00028,615.8561033,615.8561033,1,1,1,1,1,1,1,1,4,ICMO
1,1184,24764,24762,0,0,953.1117376,18044,1497,32047CD10,32,LeSueur River,32047,CD10,PUBLIC DITCH OPEN,FARIBAULT,103,26,24,MSUWRC,1993,1308,10.511,100797.269,0,4965,115573,2,1308,1134,7604899.928,334.5846362,317,355,1044,Upper Maple,Blue Earth,Map AB UG,0.05,MAP,72,1,30,UM,1,AB,24579.99977,951.8604348,951.8604348,1,1,1,1,1,1,1,1,4,ICMO
1,1192,24765,24764,0,0,540.8565891,18045,1498,32047CD10,32,LeSueur River,32047,CD10,PUBLIC DITCH OPEN,FARIBAULT,103,26,24,MSUWRC,1993,1309,6.477,57198.82,0,1827,116185,1,1309,1142,4502400.18,336.4933369,330,348,1134,Upper Maple,Blue Earth,Map AB UG,0.05,MAP,72,1,30,UM,1,AB,14280.00028,542.2486229,542.2486229,1,1,1,1,1,1,1,1,4,ICMO
1,1126,19059,24786,0,0,1151.613081,18067,1450,32046CD20,32,LeSueur River,32046,CD20,PUBLIC DITCH OPEN,FARIBAULT,103,26,1,MSUWRC,1993,1311,12.453,121789.974,0,19870,115724,1,1311,1076,1153700.094,326.1508191,320,339,1051,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,72,1,30,UM,1,AB,7240.000144,1156.571187,1156.571187,1,1,1,1,1,1,1,1,4,ICMO
2,1101,24786,24788,0,0,334.0484665,18069,1450,32046CD20,32,LeSueur River,32046,CD20,PUBLIC DITCH OPEN,FARIBAULT,103,26,1,MSUWRC,1993,1312,4.455,35327.624,0,235,114658,2,1312,1051,6275799.981,324.3407534,318,340,1046,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,72,1,30,UM,1,AB,19100.00031,335.238818,335.238818,1,1,1,1,1,1,1,1,4,ICMO
2,1101,24788,24784,0,0,696.4966603,18070,1450,32046CD20,32,LeSueur River,32046,CD20,PUBLIC DITCH OPEN,FARIBAULT,103,26,1,MSUWRC,1993,1313,8.001,73658.689,0,31401,114123,1,1313,1051,6275799.981,324.3407534,318,340,1046,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,72,1,30,UM,1,AB,19100.00031,698.4352847,698.4352847,1,1,1,1,1,1,1,1,4,ICMO
1,1126,24818,24783,0,0,64.8802357,18091,1401,32046CD20,32,LeSueur River,32046,CD20,PUBLIC DITCH OPEN,FARIBAULT,103,26,1,MSUWRC,1993,1314,0.635,6861.473,0,18763,116591,2,1314,1076,1153700.094,326.1508191,320,339,1051,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,72,1,30,UM,1,AB,7240.000144,64.96052476,64.96052476,1,1,1,1,1,1,1,1,4,ICMO
1,1207,24782,24836,0,0,170.5340287,18096,1401,32046CD20,32,LeSueur River,32046,CD20,PUBLIC DITCH OPEN,FARIBAULT,103,26,1,MSUWRC,1993,1315,1.666,18034.994,0,116,114314,1,1315,1157,15822899.96,337.8591029,320,360,1076,Upper Maple,Blue Earth,Map AB UG,0.05,MAP,72,1,30,UM,1,AB,33700,171.3094812,171.3094812,1,1,1,1,1,1,1,1,4,ICMO
1,1207,24836,24840,0,0,601.2114139,18100,1401,32046CD20,32,LeSueur River,32046,CD20,PUBLIC DITCH OPEN,FARIBAULT,103,26,1,MSUWRC,1993,1316,7.069,63581.704,0,370,113939,1,1316,1157,15822899.96,337.8591029,320,360,1076,Upper Maple,Blue Earth,Map AB UG,0.05,MAP,72,1,30,UM,1,AB,33700,603.8568278,603.8568278,1,1,1,1,1,1,1,1,4,ICMO
1,1207,24840,24818,0,0,865.115804,18101,1401,32046CD20,32,LeSueur River,32046,CD20,PUBLIC DITCH OPEN,FARIBAULT,103,26,1,MSUWRC,1993,1317,9.65,91491.172,0,235,115475,1,1317,1157,15822899.96,337.8591029,320,360,1076,Upper Maple,Blue Earth,Map AB UG,0.05,MAP,72,1,30,UM,1,AB,33700,861.8750282,861.8750282,1,1,1,1,1,1,1,1,4,ICMO
2,1101,24784,24843,0,0,1953.798926,18104,1450,32046CD20,32,LeSueur River,32046,CD20,PUBLIC DITCH OPEN,FARIBAULT,103,26,1,MSUWRC,1993,1318,20.301,206625.926,0,35265,112675,1,1318,1051,6275799.981,324.3407534,318,340,1046,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,72,1,30,UM,1,AB,19100.00031,1947.134589,1947.134589,1,1,1,1,1,1,1,1,4,ICMO
1,1096,24843,24727,0,0,360.4021989,18105,1450,32046CD20,32,LeSueur River,32046,CD20,PUBLIC DITCH OPEN,FARIBAULT,103,26,1,MSUWRC,1993,1319,4.713,38114.689,0,55257,110857,3,1319,1046,3032099.909,320.8790937,316,336,1044,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,72,1,30,UM,1,AB,11019.99992,359.4816956,359.4816956,1,1,1,1,1,1,1,1,4,ICMO
1,1122,24903,24904,0,0,372.9310666,18173,1399,32045CD90,32,LeSueur River,32045,CD90,PUBLIC DITCH OPEN,FARIBAULT,103,24,7,MSUWRC,1993,1320,5.064,39439.692,0,5748,120160,1,1320,1072,14358100.13,343.7470278,327,358,1023,Upper Maple,Blue Earth,Map AB UG,0.05,MAP,70,1,28,UM,1,AB,32420.00014,372.7894115,372.7894115,1,1,1,1,1,1,1,1,4,ICMO
1,1015,24939,24943,0,0,926.3272748,18177,932,32041CD83,32,LeSueur River,32041,CD83,PUBLIC DITCH OPEN,FARIBAULT,104,24,20,MSUWRC,1993,1321,10.815,97964.652,0,5430,123665,1,1321,965,8582000.194,346.7358192,330,359,910,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,68,1,28,UM,1,AB,25800.00003,925.3362593,925.3362593,1,1,1,1,1,1,1,1,4,ICMO
1,1015,24943,24945,0,0,921.5885833,18179,932,32041CD83,32,LeSueur River,32041,CD83,PUBLIC DITCH OPEN,FARIBAULT,104,24,20,MSUWRC,1993,1322,10.765,97463.507,0,6565,122727,1,1322,965,8582000.194,346.7358192,330,359,910,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,68,1,28,UM,1,AB,25800.00003,919.7425787,919.7425787,1,1,1,1,1,1,1,1,4,ICMO
1,1015,24945,24947,0,0,356.8136417,18181,932,32041CD83,32,LeSueur River,32041,CD83,PUBLIC DITCH OPEN,FARIBAULT,104,24,20,MSUWRC,1993,1323,4.892,37735.177,0,6791,122108,1,1323,965,8582000.194,346.7358192,330,359,910,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,68,1,28,UM,1,AB,25800.00003,356.0036043,356.0036043,1,1,1,1,1,1,1,1,4,ICMO
1,1015,24947,24940,0,0,1320.850649,18182,932,32041CD83,32,LeSueur River,32041,CD83,PUBLIC DITCH OPEN,FARIBAULT,104,24,20,MSUWRC,1993,1324,14.916,139687.859,0,7936,121297,1,1324,965,8582000.194,346.7358192,330,359,910,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,68,1,28,UM,1,AB,25800.00003,1322.128596,1322.128596,1,1,1,1,1,1,1,1,4,ICMO
1,993,24949,24950,0,0,203.6732903,18184,938,32040CD77,32,LeSueur River,32040,CD77,PUBLIC DITCH OPEN,FARIBAULT,104,25,22,MSUWRC,1993,1325,3.303,21539.669,0,2500,118872,1,1325,943,11062700.26,333.4947346,320,347,919,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,69,1,28,UM,1,AB,26820.00027,202.962813,202.962813,1,1,1,1,1,1,1,1,4,ICMO
2,958,24951,24953,0,0,2840.225597,18185,1173,32041CD85,32,LeSueur River,32041,CD85,PUBLIC DITCH OPEN,FARIBAULT,104,25,14,MSUWRC,1993,1326,30.707,300370.85,0,3215,115394,1,1326,908,7096099.761,324.6009921,318,329,907,Upper Maple,Le Sueur,Cobb Upper Cobb,0.06,MAP,68,1,28,MC,1,AB,16659.99979,2841.85249,2841.85249,1,1,1,1,1,1,1,1,4,ICMO
2,958,24953,24952,0,0,987.5574971,18186,1173,32041CD85,32,LeSueur River,32041,CD85,PUBLIC DITCH OPEN,FARIBAULT,104,25,14,MSUWRC,1993,1327,11.451,104440.114,0,48104,113483,1,1327,908,7096099.761,324.6009921,318,329,907,Upper Maple,Le Sueur,Cobb Upper Cobb,0.06,MAP,68,1,28,MC,1,AB,16659.99979,988.6919522,988.6919522,1,1,1,1,1,1,1,1,4,ICMO
1,925,24954,24953,0,0,2801.421809,18187,1174,32041CD86,32,LeSueur River,32041,CD86,PUBLIC DITCH OPEN,FARIBAULT,104,25,14,MSUWRC,1993,1328,30.304,296267.117,0,44273,115753,2,1328,875,312400.0297,326.1193982,323,329,908,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,68,1,28,UM,1,AB,3360.00016,2801.615555,2801.615555,1,1,1,1,1,1,1,1,4,ICMO
1,969,24950,24955,0,0,6163.56248,18188,1397,32040CD77,32,LeSueur River,32040,CD77,PUBLIC DITCH OPEN,FARIBAULT,104,25,22,MSUWRC,1993,1329,66.427,651833.609,0,12360,115565,2,1329,919,590600.0491,320.9295632,318,324,907,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,69,1,28,UM,1,AB,5120.000043,6156.049243,6156.049243,1,1,1,1,1,1,1,1,4,ICMO
2,1007,24956,24957,0,0,727.2199855,18189,1194,32050CD3,32,LeSueur River,32050,CD3,PUBLIC DITCH OPEN,FARIBAULT,104,26,4,MSUWRC,1993,1330,8.301,76907.864,0,97453,103833,2,1330,957,4588900.005,319.9055983,313,326,956,Upper Maple,Le Sueur,Map AB UG,0.06,MAP,72,1,30,UM,1,AB,12619.9998,725.1438162,725.1438162,1,1,1,1,1,1,1,1,4,ICMO
