ID,Label,Genome section,Cost,NitRed,SedRed,WithinSectionID,AlleleCombo
3950,Sub072 InC-M25,subInC,58261.297,0,0,72,InC-M25
3951,Sub072 InC-M50,subInC,116522.5939,0,0,72,InC-M50
3952,Sub072 InC-M250,subInC,582612.9697,0,0,72,InC-M250
3953,Sub072 InC-M500,subInC,1141646.772,0,0,72,InC-M500
3954,Sub072 InC-M1000,subInC,2279165.647,0,0,72,InC-M1000
3955,Sub072 InC-M2000,subInC,4553144.058,0,0,72,InC-M2000
3956,Sub073 InC-P25,subInC,70214.5945,0,0,73,InC-P25
3957,Sub073 InC-P50,subInC,140429.189,0,0,73,InC-P50
3958,Sub073 InC-P250,subInC,702145.9452,0,0,73,InC-P250
3959,Sub073 InC-P500,subInC,1380712.722,0,0,73,InC-P500
3960,Sub073 InC-P1000,subInC,2757297.549,2.045500003,-8967.9,73,InC-P1000
3961,Sub073 InC-P2000,subInC,5509407.862,0,0,73,InC-P2000
3962,Sub073 InC-M25,subInC,58691.0133,0,0,73,InC-M25
3963,Sub073 InC-M50,subInC,117382.0267,0,0,73,InC-M50
3964,Sub073 InC-M250,subInC,586910.1334,0,0,73,InC-M250
3965,Sub073 InC-M500,subInC,1150241.099,0,0,73,InC-M500
3966,Sub073 InC-M1000,subInC,2296354.302,0,0,73,InC-M1000
3967,Sub073 InC-M2000,subInC,4587521.367,0,0,73,InC-M2000
3968,Sub074 InC-P25,subInC,68595.5453,0,0,74,InC-P25
3969,Sub074 InC-P50,subInC,137191.0906,0,0,74,InC-P50
3970,Sub074 InC-P250,subInC,685955.4531,0,0,74,InC-P250
3971,Sub074 InC-P500,subInC,1348331.738,0,0,74,InC-P500
3972,Sub074 InC-P1000,subInC,2692535.581,0,0,74,InC-P1000
3973,Sub074 InC-P2000,subInC,5379883.925,-14187.8416,975266.5,74,InC-P2000
3974,Sub074 InC-M25,subInC,57071.9641,0,0,74,InC-M25
3975,Sub074 InC-M50,subInC,114143.9283,0,0,74,InC-M50
3976,Sub074 InC-M250,subInC,570719.6414,0,0,74,InC-M250
3977,Sub074 InC-M500,subInC,1117860.115,0,0,74,InC-M500
3978,Sub074 InC-M1000,subInC,2231592.334,0,0,74,InC-M1000
3979,Sub074 InC-M2000,subInC,4457997.431,0,0,74,InC-M2000
3980,Sub075 InC-P25,subInC,70376.5284,0,0,75,InC-P25
3981,Sub075 InC-P50,subInC,140753.0568,0,0,75,InC-P50
3982,Sub075 InC-P250,subInC,703765.2838,0,0,75,InC-P250
3983,Sub075 InC-P500,subInC,1383951.4,0,0,75,InC-P500
3984,Sub075 InC-P1000,subInC,2763774.904,0,0,75,InC-P1000
3985,Sub075 InC-P2000,subInC,5522362.57,0,0,75,InC-P2000
3986,Sub075 InC-M25,subInC,58852.9472,0,0,75,InC-M25
3987,Sub075 InC-M50,subInC,117705.8944,0,0,75,InC-M50
3988,Sub075 InC-M250,subInC,588529.472,0,0,75,InC-M250
3989,Sub075 InC-M500,subInC,1153479.776,0,0,75,InC-M500
3990,Sub075 InC-M1000,subInC,2302831.656,0,0,75,InC-M1000
3991,Sub075 InC-M2000,subInC,4600476.076,0,0,75,InC-M2000
3992,Sub076 InC-P25,subInC,69728.2831,0,0,76,InC-P25
3993,Sub076 InC-P50,subInC,139456.5662,0,0,76,InC-P50
3994,Sub076 InC-P250,subInC,697282.8309,0,0,76,InC-P250
3995,Sub076 InC-P500,subInC,1370986.494,0,0,76,InC-P500
3996,Sub076 InC-P1000,subInC,2737845.092,0,0,76,InC-P1000
3997,Sub076 InC-P2000,subInC,5470502.948,0,0,76,InC-P2000
3998,Sub076 InC-M25,subInC,58204.7019,0,0,76,InC-M25
3999,Sub076 InC-M50,subInC,116409.4038,0,0,76,InC-M50
4000,Sub076 InC-M250,subInC,582047.0192,0,0,76,InC-M250
4001,Sub076 InC-M500,subInC,1140514.87,0,0,76,InC-M500
4002,Sub076 InC-M1000,subInC,2276901.845,0,0,76,InC-M1000
4003,Sub076 InC-M2000,subInC,4548616.454,0,0,76,InC-M2000
4004,Sub077 InC-P25,subInC,68142.6312,0,0,77,InC-P25
4005,Sub077 InC-P50,subInC,136285.2625,0,0,77,InC-P50
4006,Sub077 InC-P250,subInC,681426.3123,0,0,77,InC-P250
4007,Sub077 InC-P500,subInC,1339273.457,0,0,77,InC-P500
4008,Sub077 InC-P1000,subInC,2674419.018,0,0,77,InC-P1000
4009,Sub077 InC-P2000,subInC,5343650.799,0,0,77,InC-P2000
4010,Sub077 InC-M25,subInC,56619.0501,0,0,77,InC-M25
4011,Sub077 InC-M50,subInC,113238.1001,0,0,77,InC-M50
4012,Sub077 InC-M250,subInC,566190.5006,0,0,77,InC-M250
4013,Sub077 InC-M500,subInC,1108801.833,0,0,77,InC-M500
4014,Sub077 InC-M1000,subInC,2213475.771,0,0,77,InC-M1000
4015,Sub077 InC-M2000,subInC,4421764.305,0,0,77,InC-M2000
4016,Sub078 InC-P25,subInC,68140.9816,0,0,78,InC-P25
4017,Sub078 InC-P50,subInC,136281.9633,0,0,78,InC-P50
4018,Sub078 InC-P250,subInC,681409.8163,0,0,78,InC-P250
4019,Sub078 InC-P500,subInC,1339240.465,0,0,78,InC-P500
4020,Sub078 InC-P1000,subInC,2674353.034,0,0,78,InC-P1000
4021,Sub078 InC-P2000,subInC,5343518.831,0,0,78,InC-P2000
4022,Sub078 InC-M25,subInC,56617.4005,0,0,78,InC-M25
4023,Sub078 InC-M50,subInC,113234.8009,0,0,78,InC-M50
4024,Sub078 InC-M250,subInC,566174.0045,0,0,78,InC-M250
4025,Sub078 InC-M500,subInC,1108768.841,0,0,78,InC-M500
4026,Sub078 InC-M1000,subInC,2213409.787,0,0,78,InC-M1000
4027,Sub078 InC-M2000,subInC,4421632.336,0,0,78,InC-M2000
4028,Sub079 InC-P25,subInC,67421.2875,0,0,79,InC-P25
4029,Sub079 InC-P50,subInC,134842.5749,0,0,79,InC-P50
4030,Sub079 InC-P250,subInC,674212.8747,0,0,79,InC-P250
4031,Sub079 InC-P500,subInC,1324846.581,0,0,79,InC-P500
4032,Sub079 InC-P1000,subInC,2645565.267,0,0,79,InC-P1000
4033,Sub079 InC-P2000,subInC,5285943.298,0,0,79,InC-P2000
4034,Sub079 InC-M25,subInC,55897.7063,0,0,79,InC-M25
4035,Sub079 InC-M50,subInC,111795.4126,0,0,79,InC-M50
4036,Sub079 InC-M250,subInC,558977.0629,0,0,79,InC-M250
4037,Sub079 InC-M500,subInC,1094374.958,0,0,79,InC-M500
4038,Sub079 InC-M1000,subInC,2184622.02,0,0,79,InC-M1000
4039,Sub079 InC-M2000,subInC,4364056.804,0,0,79,InC-M2000
4040,Sub080 InC-P25,subInC,66356.1025,2975.5483,-59855,80,InC-P25
4041,Sub080 InC-P50,subInC,132712.205,3411.7965,-59732.1,80,InC-P50
4042,Sub080 InC-P250,subInC,663561.0252,4671.0572,-67681.4,80,InC-P250
4043,Sub080 InC-P500,subInC,1303542.883,5144.3472,-82145.3,80,InC-P500
4044,Sub080 InC-P1000,subInC,2602957.869,5705.8144,-115893.3,80,InC-P1000
4045,Sub080 InC-P2000,subInC,5200728.502,6146.7661,-134109.9,80,InC-P2000
4046,Sub080 InC-M25,subInC,54832.5213,3445.428,-59025,80,InC-M25
4047,Sub080 InC-M50,subInC,109665.0427,3870.3965,-59191.8,80,InC-M50
4048,Sub080 InC-M250,subInC,548325.2134,4900.0604,-58662.5,80,InC-M250
4049,Sub080 InC-M500,subInC,1073071.259,5295.9944,-64392.9,80,InC-M500
4050,Sub080 InC-M1000,subInC,2142014.622,5832.5257,-71848.5,80,InC-M1000
4051,Sub080 InC-M2000,subInC,4278842.008,6009.1473,-93483.5,80,InC-M2000
4052,Sub081 InC-P25,subInC,66384.3168,9258.2517,-47179.8,81,InC-P25
4053,Sub081 InC-P50,subInC,132768.6336,11443.1939,-53042.3,81,InC-P50
4054,Sub081 InC-P250,subInC,663843.1681,21496.7614,-62532.6,81,InC-P250
4055,Sub081 InC-P500,subInC,1304107.168,26239.9205,-77662.9,81,InC-P500
4056,Sub081 InC-P1000,subInC,2604086.441,28663.4507,-80465.1,81,InC-P1000
4057,Sub081 InC-P2000,subInC,5202985.646,29122.2867,-79526.5,81,InC-P2000
4058,Sub081 InC-M25,subInC,54860.7356,11519.3711,-48557,81,InC-M25
4059,Sub081 InC-M50,subInC,109721.4713,13629.5509,-48227.8,81,InC-M50
4060,Sub081 InC-M250,subInC,548607.3564,21712.8874,-55999.8,81,InC-M250
4061,Sub081 InC-M500,subInC,1073635.545,25951.9689,-61272.7,81,InC-M500
4062,Sub081 InC-M1000,subInC,2143143.194,28337.104,-73072.6,81,InC-M1000
4063,Sub081 InC-M2000,subInC,4281099.151,29129.6765,-83391.5,81,InC-M2000
4064,Sub082 InC-P25,subInC,66356.1025,159.2373,3084.3,82,InC-P25
4065,Sub082 InC-P50,subInC,132712.205,159.2373,3084.3,82,InC-P50
4066,Sub082 InC-P250,subInC,663561.0252,159.2373,3084.3,82,InC-P250
4067,Sub082 InC-P500,subInC,1303542.883,159.2373,3084.3,82,InC-P500
4068,Sub082 InC-P1000,subInC,2602957.869,159.2373,3084.3,82,InC-P1000
4069,Sub082 InC-P2000,subInC,5200728.502,159.2373,3084.3,82,InC-P2000
4070,Sub082 InC-M25,subInC,54832.5213,159.2373,3084.3,82,InC-M25
4071,Sub082 InC-M50,subInC,109665.0427,159.2373,3084.3,82,InC-M50
4072,Sub082 InC-M250,subInC,548325.2134,159.2373,3084.3,82,InC-M250
4073,Sub082 InC-M500,subInC,1073071.259,159.2373,3084.3,82,InC-M500
4074,Sub082 InC-M1000,subInC,2142014.622,159.2373,3084.3,82,InC-M1000
4075,Sub082 InC-M2000,subInC,4278842.008,159.2373,3084.3,82,InC-M2000
4076,Sub083 InC-P25,subInC,66356.1025,2373.3514,-4072,83,InC-P25
4077,Sub083 InC-P50,subInC,132712.205,2777.2752,-61111.9,83,InC-P50
4078,Sub083 InC-P250,subInC,663561.0252,4043.5564,-75189.1,83,InC-P250
4079,Sub083 InC-P500,subInC,1303542.883,4507.0197,-91106.1,83,InC-P500
4080,Sub083 InC-P1000,subInC,2602957.869,5056.805,-94774.1,83,InC-P1000
4081,Sub083 InC-P2000,subInC,5200728.502,5181.912,-94197.4,83,InC-P2000
4082,Sub083 InC-M25,subInC,54832.5213,2314.4541,-3345.5,83,InC-M25
4083,Sub083 InC-M50,subInC,109665.0427,2634.1926,-2922.6,83,InC-M50
4084,Sub083 InC-M250,subInC,548325.2134,3857.1031,-64300.7,83,InC-M250
4085,Sub083 InC-M500,subInC,1073071.259,4496.5215,-69678.2,83,InC-M500
4086,Sub083 InC-M1000,subInC,2142014.622,4937.2785,-81745.2,83,InC-M1000
4087,Sub083 InC-M2000,subInC,4278842.008,5087.5234,-94893.5,83,InC-M2000
4088,Sub084 InC-P25,subInC,66356.1025,12965.5981,-58620.4,84,InC-P25
4089,Sub084 InC-P50,subInC,132712.205,15441.4236,-64095.3,84,InC-P50
4090,Sub084 InC-P250,subInC,663561.0252,27430.0193,-67623.2,84,InC-P250
4091,Sub084 InC-P500,subInC,1303542.883,33396.0385,-77478.7,84,InC-P500
4092,Sub084 InC-P1000,subInC,2602957.869,36714.3118,-113533.6,84,InC-P1000
4093,Sub084 InC-P2000,subInC,5200728.502,38637.5121,-159489.8,84,InC-P2000
4094,Sub084 InC-M25,subInC,54832.5213,15893.1773,-60009.1,84,InC-M25
4095,Sub084 InC-M50,subInC,109665.0427,18470.1584,-58531.3,84,InC-M50
4096,Sub084 InC-M250,subInC,548325.2134,-55060.9709,1018065.2,84,InC-M250
4097,Sub084 InC-M500,subInC,1073071.259,33419.4668,-68914.3,84,InC-M500
4098,Sub084 InC-M1000,subInC,2142014.622,36877.8887,-70312.3,84,InC-M1000
4099,Sub084 InC-M2000,subInC,4278842.008,38495.0662,-96283.5,84,InC-M2000
4100,Sub085 InC-P25,subInC,66402.4311,27.1768,-88.9,85,InC-P25
4101,Sub085 InC-P50,subInC,132804.8623,28.537,-91.8,85,InC-P50
4102,Sub085 InC-P250,subInC,664024.3113,30.0758,-62.2,85,InC-P250
4103,Sub085 InC-P500,subInC,1304469.455,-4.5814,120.6,85,InC-P500
4104,Sub085 InC-P1000,subInC,2604811.014,34.1849,311.4,85,InC-P1000
4105,Sub085 InC-P2000,subInC,5204434.791,115.9202,589.3,85,InC-P2000
4106,Sub085 InC-M25,subInC,54878.85,29.3912,-127.1,85,InC-M25
4107,Sub085 InC-M50,subInC,109757.6999,30.4416,-179.3,85,InC-M50
4108,Sub085 InC-M250,subInC,548788.4995,39.7203,-584.5,85,InC-M250
4109,Sub085 InC-M500,subInC,1073997.831,33.7646,-1064.1,85,InC-M500
4110,Sub085 InC-M1000,subInC,2143867.767,21.4863,-1951.7,85,InC-M1000
4111,Sub085 InC-M2000,subInC,4282548.297,-31.0636,-3660,85,InC-M2000
4112,Sub086 InC-P25,subInC,67313.9446,574.7314,7498.1,86,InC-P25
4113,Sub086 InC-P50,subInC,134627.8891,574.7314,7498.1,86,InC-P50
4114,Sub086 InC-P250,subInC,673139.4457,574.7314,7498.1,86,InC-P250
4115,Sub086 InC-P500,subInC,1322699.723,574.7314,7498.1,86,InC-P500
4116,Sub086 InC-P1000,subInC,2641271.551,574.7314,7498.1,86,InC-P1000
4117,Sub086 InC-P2000,subInC,5277355.866,574.7314,7498.1,86,InC-P2000
4118,Sub086 InC-M25,subInC,55790.3634,270.9729,-3175.8,86,InC-M25
4119,Sub086 InC-M50,subInC,111580.7268,574.7314,7498.1,86,InC-M50
4120,Sub086 InC-M250,subInC,557903.6339,574.7314,7498.1,86,InC-M250
4121,Sub086 InC-M500,subInC,1092228.1,574.7314,7498.1,86,InC-M500
4122,Sub086 InC-M1000,subInC,2180328.304,574.7314,7498.1,86,InC-M1000
4123,Sub086 InC-M2000,subInC,4355469.372,574.7314,7498.1,86,InC-M2000
4124,Sub087 InC-P25,subInC,66624.9167,2550.7807,-54857.1,87,InC-P25
4125,Sub087 InC-P50,subInC,133249.8334,2962.285,-56592.9,87,InC-P50
4126,Sub087 InC-P250,subInC,666249.1671,3770.2022,-61267.9,87,InC-P250
4127,Sub087 InC-P500,subInC,1308919.166,3950.1515,-60883.3,87,InC-P500
4128,Sub087 InC-P1000,subInC,2613710.437,4230.2801,-60204.5,87,InC-P1000
