ID,Label,Cost,NitRed,SedRed,Name
1192,Sub199 ISO-P-L,530552.3315,574.817,4942.1,ISO-P-L
1193,Sub199 ISO-M-S,81152.5952,468.4905,4703.8,ISO-M-S
1194,Sub199 ISO-M-M,239754.4885,550.5347,4853.6,ISO-M-M
1195,Sub199 ISO-M-L,398269.9431,565.7759,4892.7,ISO-M-L
1196,Sub200 ISO-P-S,466124.9804,1910.8618,19525.4,ISO-P-S
1197,Sub200 ISO-P-M,1382082.132,1963.0842,19630.1,ISO-P-M
1198,Sub200 ISO-P-L,2297658.994,1963.0842,19630.1,ISO-P-L
1199,Sub200 ISO-M-S,349728.6128,1124.3238,11849.3,ISO-M-S
1200,Sub200 ISO-M-M,1032893.03,1281.9698,12959.7,ISO-M-M
1201,Sub200 ISO-M-L,1715677.156,1412.4554,13918.6,ISO-M-L
1202,Sub201 ISO-P-S,469326.7069,0,0,ISO-P-S
1203,Sub201 ISO-P-M,1391896.144,0,0,ISO-P-M
1204,Sub201 ISO-P-L,2314090.165,0,0,ISO-P-L
1205,Sub201 ISO-M-S,354422.243,0,0,ISO-M-S
1206,Sub201 ISO-M-M,1047182.752,0,0,ISO-M-M
1207,Sub201 ISO-M-L,1739567.846,0,0,ISO-M-L
1208,Sub202 ISO-P-S,165574.9035,1474.3731,38475.3,ISO-P-S
1209,Sub202 ISO-P-M,491065.2932,1474.3731,38475.3,ISO-P-M
1210,Sub202 ISO-P-L,816423.5864,1474.3731,38475.3,ISO-P-L
1211,Sub202 ISO-M-S,125143.8384,1430.2051,35826.2,ISO-M-S
1212,Sub202 ISO-M-M,369772.098,1451.7345,37297.9,ISO-M-M
1213,Sub202 ISO-M-L,614268.2611,1462.8814,38191.1,ISO-M-L
1214,Sub203 ISO-P-S,123259.5477,1757.6822,18747.3,ISO-P-S
1215,Sub203 ISO-P-M,365533.2382,2500.2554,40433.2,ISO-P-M
1216,Sub203 ISO-P-L,607707.8368,3148.5131,59054.9,ISO-P-L
1217,Sub203 ISO-M-S,92930.2351,855.2803,12711.2,ISO-M-S
1218,Sub203 ISO-M-M,274545.3004,1239.0764,31953.1,ISO-M-M
1219,Sub203 ISO-M-L,456061.2738,1577.3014,48568,ISO-M-L
1220,Sub204 ISO-P-S,349867.6107,2316.6271,89203.2,ISO-P-S
1221,Sub204 ISO-P-M,1037552.41,2316.6271,89203.2,ISO-P-M
1222,Sub204 ISO-P-L,1724955.94,2316.6271,89203.2,ISO-P-L
1223,Sub204 ISO-M-S,263778.9925,1213.9774,37708.3,ISO-M-S
1224,Sub204 ISO-M-M,779286.555,1264.7253,41996.4,ISO-M-M
1225,Sub204 ISO-M-L,1294512.849,1312.8731,45515.2,ISO-M-L
1226,Sub205 ISO-P-S,311994.1204,2343.4693,97239.2,ISO-P-S
1227,Sub205 ISO-P-M,925236.4079,2343.4693,97239.2,ISO-P-M
1228,Sub205 ISO-P-L,1538227.874,2343.4693,97239.2,ISO-P-L
1229,Sub205 ISO-M-S,235224.6742,1783.4209,78117.5,ISO-M-S
1230,Sub205 ISO-M-M,694928.0695,1831.4443,81089.7,ISO-M-M
1231,Sub205 ISO-M-L,1154380.643,1875.1477,83630.9,ISO-M-L
1232,Sub206 ISO-P-S,292272.7642,6195.3287,280248.4,ISO-P-S
1233,Sub206 ISO-P-M,866751.5983,7292.9264,672286.3,ISO-P-M
1234,Sub206 ISO-P-L,1440995.466,7276.8224,672286.3,ISO-P-L
1235,Sub206 ISO-M-S,220355.9659,1488.0847,296128.1,ISO-M-S
1236,Sub206 ISO-M-M,651001.2034,1932.6292,666180.5,ISO-M-M
1237,Sub206 ISO-M-L,1081411.474,2165.8812,666142.1,ISO-M-L
1238,Sub207 ISO-P-S,170982.4961,1844.9407,8012.7,ISO-P-S
1239,Sub207 ISO-P-M,507058.3712,1844.9407,8012.7,ISO-P-M
1240,Sub207 ISO-P-L,842996.7884,1844.9407,8012.7,ISO-P-L
1241,Sub207 ISO-M-S,128910.4483,1832.3724,7994,ISO-M-S
1242,Sub207 ISO-M-M,380842.228,1844.9407,8012.7,ISO-M-M
1243,Sub207 ISO-M-L,632636.5497,1844.9407,8012.7,ISO-M-L
1244,Sub208 ISO-P-S,378229.5181,-205709.4224,-498996.1,ISO-P-S
1245,Sub208 ISO-P-M,1121653.728,5004.9191,89108.9,ISO-P-M
1246,Sub208 ISO-P-L,1864773.692,5004.9191,89108.9,ISO-P-L
1247,Sub208 ISO-M-S,285108.2878,3216.8847,59560.1,ISO-M-S
1248,Sub208 ISO-M-M,842290.0374,3373.6986,62525.1,ISO-M-M
1249,Sub208 ISO-M-L,1399167.541,3517.9895,65196.8,ISO-M-L
1250,Sub209 ISO-P-S,308825.8914,4453.1952,86185.4,ISO-P-S
1251,Sub209 ISO-P-M,915617.9157,4453.1952,86185.4,ISO-P-M
1252,Sub209 ISO-P-L,1522156.462,4453.1952,86185.4,ISO-P-L
1253,Sub209 ISO-M-S,231243.4157,2100.7326,44969.8,ISO-M-S
1254,Sub209 ISO-M-M,682870.4884,2206.7048,47142.4,ISO-M-M
1255,Sub209 ISO-M-L,1134244.084,2303.2699,49163.4,ISO-M-L
1256,Sub210 ISO-P-S,280318.9556,2989.2462,37580.3,ISO-P-S
1257,Sub210 ISO-P-M,831144.5271,3159.6976,72975.2,ISO-P-M
1258,Sub210 ISO-P-L,1381741.069,3159.6976,72975.2,ISO-P-L
1259,Sub210 ISO-M-S,210219.2749,1307.8246,26976.2,ISO-M-S
1260,Sub210 ISO-M-M,620845.4849,1497.2724,64102.8,ISO-M-M
1261,Sub210 ISO-M-L,1031242.665,1671.3079,65624.5,ISO-M-L
1262,Sub211 ISO-P-S,439973.1577,3203.664,92615.5,ISO-P-S
1263,Sub211 ISO-P-M,1304492.518,5296.2134,271777.3,ISO-P-M
1264,Sub211 ISO-P-L,2168651.798,7429.6492,450937.5,ISO-P-L
1265,Sub211 ISO-M-S,329762.4786,1422.8087,91419.6,ISO-M-S
1266,Sub211 ISO-M-M,973860.4806,2322.0753,269772.6,ISO-M-M
1267,Sub211 ISO-M-L,1617598.402,3068.4542,448080.1,ISO-M-L
1268,Sub212 ISO-P-S,136155.8969,1315.2347,30397.9,ISO-P-S
1269,Sub212 ISO-P-M,403697.2568,2049.3279,135321.3,ISO-P-M
1270,Sub212 ISO-P-L,671127.27,2774.0896,318307.8,ISO-P-L
1271,Sub212 ISO-M-S,102075.7587,875.5847,26983.2,ISO-M-S
1272,Sub212 ISO-M-M,301456.842,1105.4496,134812.2,ISO-M-M
1273,Sub212 ISO-M-L,500726.5787,1321.715,317474.9,ISO-M-L
1274,Sub213 ISO-P-S,82413.3277,553.9489,3915.7,ISO-P-S
1275,Sub213 ISO-P-M,244352.5039,553.9489,3915.7,ISO-P-M
1276,Sub213 ISO-P-L,406224.2835,553.9489,3915.7,ISO-P-L
1277,Sub213 ISO-M-S,61785.0798,553.9489,3915.7,ISO-M-S
1278,Sub213 ISO-M-M,182467.76,553.9489,3915.7,ISO-M-M
1279,Sub213 ISO-M-L,303083.0436,553.9489,3915.7,ISO-M-L
1280,Sub214 ISO-P-S,364768.4684,1442.6083,22054.9,ISO-P-S
1281,Sub214 ISO-P-M,1081787.76,-231548.975,4333874.1,ISO-P-M
1282,Sub214 ISO-P-L,1798514.877,1442.6083,22054.9,ISO-P-L
1283,Sub214 ISO-M-S,275341.9937,1240.9382,19404.4,ISO-M-S
1284,Sub214 ISO-M-M,813508.3357,1304.7448,20162.7,ISO-M-M
1285,Sub214 ISO-M-L,1351382.503,1326.3877,20711.5,ISO-M-L
1286,Sub215 ISO-P-S,281084.3851,2860.1871,49246.4,ISO-P-S
1287,Sub215 ISO-P-M,833571.8203,2861.3171,49087.5,ISO-P-M
1288,Sub215 ISO-P-L,1385833.283,2879.8906,49941.7,ISO-P-L
1289,Sub215 ISO-M-S,211920.6056,1523.8155,23360.4,ISO-M-S
1290,Sub215 ISO-M-M,626080.4816,1607.9629,24619,ISO-M-M
1291,Sub215 ISO-M-L,1040014.386,1699.2285,25847.8,ISO-M-L
1292,Sub216 ISO-P-S,311269.6742,4116.1448,62604,ISO-P-S
1293,Sub216 ISO-P-M,923088.0215,4116.1448,62604,ISO-P-M
1294,Sub216 ISO-P-L,1534656.13,4116.1448,62604,ISO-P-L
1295,Sub216 ISO-M-S,234678.4857,1872.1243,32747.4,ISO-M-S
1296,Sub216 ISO-M-M,693314.4559,1988.1576,34877.4,ISO-M-M
1297,Sub216 ISO-M-L,1151700.187,2120.3757,36915.5,ISO-M-L
1298,Sub217 ISO-P-S,510075.2188,5118.0571,64918.2,ISO-P-S
1299,Sub217 ISO-P-M,1512657.234,5113.8985,64924.9,ISO-P-M
1300,Sub217 ISO-P-L,2514829.185,5127.1021,65228.8,ISO-P-L
1301,Sub217 ISO-M-S,384565.8278,2330.9025,25158.1,ISO-M-S
1302,Sub217 ISO-M-M,1136129.061,2455.6416,26690.4,ISO-M-M
1303,Sub217 ISO-M-L,1887282.23,2729.606,28554.3,ISO-M-L
1304,Sub218 ISO-P-S,439670.7519,10076.0739,19858.4,ISO-P-S
1305,Sub218 ISO-P-M,1303648.805,10076.0739,19858.4,ISO-P-M
1306,Sub218 ISO-P-L,2167268.259,10076.0739,19858.4,ISO-P-L
1307,Sub218 ISO-M-S,329913.7487,4710.5769,14220.4,ISO-M-S
1308,Sub218 ISO-M-M,974377.7952,5099.6157,14534.4,ISO-M-M
1309,Sub218 ISO-M-L,1618483.243,5616.4016,14973,ISO-M-L
1310,Sub219 ISO-P-S,338901.0762,6256.6182,2581.8,ISO-P-S
1311,Sub219 ISO-P-M,1004952.886,6251.4731,2580.9,ISO-P-M
1312,Sub219 ISO-P-L,1670730.432,6256.6182,2581.8,ISO-P-L
1313,Sub219 ISO-M-S,254956.241,1813.9439,-705.4999999,ISO-M-S
1314,Sub219 ISO-M-M,753118.3809,2077.18,-597.4,ISO-M-M
1315,Sub219 ISO-M-L,1251006.256,2360.1553,-413.6,ISO-M-L
1316,Sub220 ISO-P-S,194108.0717,848.9033,3536.1,ISO-P-S
1317,Sub220 ISO-P-M,575493.519,848.9033,3536.1,ISO-P-M
1318,Sub220 ISO-P-L,956719.531,848.9033,3536.1,ISO-P-L
1319,Sub220 ISO-M-S,145309.3513,744.049,3341.6,ISO-M-S
1320,Sub220 ISO-M-M,429097.3577,824.2276,3420.7,ISO-M-M
1321,Sub220 ISO-M-L,712725.9288,-178689.7896,3713070.9,ISO-M-L
1322,Sub221 ISO-P-S,147866.8215,1180.3805,73845.7,ISO-P-S
1323,Sub221 ISO-P-M,438507.5162,1548.5611,203097.8,ISO-P-M
1324,Sub221 ISO-P-L,729029.3364,1548.5611,203097.8,ISO-P-L
1325,Sub221 ISO-M-S,111482.6295,941.1457,73434.6,ISO-M-S
1326,Sub221 ISO-M-M,329354.9401,1114.3932,202379.4,ISO-M-M
1327,Sub221 ISO-M-L,547108.3762,1317.5751,202684.2,ISO-M-L
1328,Sub222 ISO-P-S,400415.8634,612.9153,189.2,ISO-P-S
1329,Sub222 ISO-P-M,1187361.705,612.9153,189.2,ISO-P-M
1330,Sub222 ISO-P-L,1973983.436,612.9153,189.2,ISO-P-L
1331,Sub222 ISO-M-S,301214.6393,601.4337,175.2,ISO-M-S
1332,Sub222 ISO-M-M,889758.0328,612.7513,186.7,ISO-M-M
1333,Sub222 ISO-M-L,1477977.316,612.9153,189.2,ISO-M-L
1334,Sub223 ISO-P-S,404971.8989,41.5448,658.6,ISO-P-S
1335,Sub223 ISO-P-M,1200553.214,63.3546,3441.6,ISO-P-M
1336,Sub223 ISO-P-L,1995799.295,82.1668,13752.6,ISO-P-L
1337,Sub223 ISO-M-S,302365.848,41.5448,658.6,ISO-M-S
1338,Sub223 ISO-M-M,892735.0615,63.3546,3441.6,ISO-M-M
1339,Sub223 ISO-M-L,1482769.04,82.1668,13752.6,ISO-M-L
1340,Sub224 ISO-P-S,281587.6604,1129.006,771.4,ISO-P-S
1341,Sub224 ISO-P-M,834898.4645,1129.006,771.4,ISO-P-M
1342,Sub224 ISO-P-L,1387979.021,1129.006,771.4,ISO-P-L
1343,Sub224 ISO-M-S,211115.2259,1013.2676,425.9,ISO-M-S
1344,Sub224 ISO-M-M,623481.1611,1054.7555,501,ISO-M-M
1345,Sub224 ISO-M-L,1035616.849,1072.6428,576.3000001,ISO-M-L
1346,Sub225 ISO-P-S,184688.9705,434.6659,1592.8,ISO-P-S
1347,Sub225 ISO-P-M,547596.0456,434.6659,1592.8,ISO-P-M
1348,Sub225 ISO-P-L,910352.0843,434.6659,1592.8,ISO-P-L
1349,Sub225 ISO-M-S,138460.8908,386.9692,1536.4,ISO-M-S
1350,Sub225 ISO-M-M,408911.8067,402.523,1556.2,ISO-M-M
1351,Sub225 ISO-M-L,679211.6861,412.2653,1568.8,ISO-M-L
1352,Sub226 ISO-P-S,351425.2648,5861.7921,70794.3,ISO-P-S
1353,Sub226 ISO-P-M,1041888.045,5861.7921,70794.3,ISO-P-M
1354,Sub226 ISO-P-L,1732061.683,5861.7921,70794.3,ISO-P-L
1355,Sub226 ISO-M-S,262926.7725,3887.8786,48098.1,ISO-M-S
1356,Sub226 ISO-M-M,776392.5681,4021.9914,49635.5,ISO-M-M
1357,Sub226 ISO-M-L,1289569.221,4099.0931,51033.9,ISO-M-L
1358,Sub227 ISO-P-S,173931.7709,3247.5076,46838.3,ISO-P-S
1359,Sub227 ISO-P-M,515663.2054,3247.5076,46838.3,ISO-P-M
1360,Sub227 ISO-P-L,857251.5105,3247.5076,46838.3,ISO-P-L
1361,Sub227 ISO-M-S,130123.793,1731.5319,30315.8,ISO-M-S
1362,Sub227 ISO-M-M,384239.2717,1821.875,31629.7,ISO-M-M
1363,Sub227 ISO-M-L,638211.6208,1905.5916,32835.8,ISO-M-L
1364,Sub228 ISO-P-S,400156.1193,8344.9037,55250.1,ISO-P-S
1365,Sub228 ISO-P-M,1186379.46,10601.8082,104525.5,ISO-P-M
1366,Sub228 ISO-P-L,1972273.952,11358.0944,105276.1,ISO-P-L
1367,Sub228 ISO-M-S,299504.565,4492.0094,23688.9,ISO-M-S
1368,Sub228 ISO-M-M,884424.797,5532.3225,69708,ISO-M-M
1369,Sub228 ISO-M-L,1469016.18,5511.8178,70604,ISO-M-L
1370,Sub229 ISO-P-S,318334.9383,2407.7217,37905.7,ISO-P-S
1371,Sub229 ISO-P-M,944069.4687,3754.8925,84114.2,ISO-P-M
1372,Sub229 ISO-P-L,1569548.757,5822.6244,457332.4,ISO-P-L
1373,Sub229 ISO-M-S,240212.4614,1466.2947,27500.7,ISO-M-S
1374,Sub229 ISO-M-M,709702.0378,1958.7948,62381.3,ISO-M-M
1375,Sub229 ISO-M-L,1178936.372,2579.2305,455863.6,ISO-M-L
1376,Sub230 ISO-P-S,201590.922,682.4733,118853.5,ISO-P-S
1377,Sub230 ISO-P-M,597781.8773,1228.4332,350081.1,ISO-P-M
1378,Sub230 ISO-P-L,993809.6581,1780.8406,581358.4,ISO-P-L
1379,Sub230 ISO-M-S,151647.7798,497.6868,119022.6,ISO-M-S
1380,Sub230 ISO-M-M,447952.4505,866.0824,350333.2,ISO-M-M
1381,Sub230 ISO-M-L,744093.9469,1240.1677,581558.7,ISO-M-L
1382,Sub231 ISO-P-S,477373.9337,500.5782,112952.1,ISO-P-S
1383,Sub231 ISO-P-M,1415517.126,849.9183,332590.4,ISO-P-M
1384,Sub231 ISO-P-L,2353272.748,1202.739,552228.4,ISO-P-L
1385,Sub231 ISO-M-S,358749.5798,500.5782,112952.1,ISO-M-S
1386,Sub231 ISO-M-M,1059644.064,849.9183,332590.4,ISO-M-M
1387,Sub231 ISO-M-L,1760150.978,1202.739,552228.4,ISO-M-L
1388,Sub232 ISO-P-S,452695.5208,587.5234,188009.2,ISO-P-S
1389,Sub232 ISO-P-M,1342225.67,1194.4513,558478.2,ISO-P-M
1390,Sub232 ISO-P-L,2231385.61,1811.0238,928948.2,ISO-P-L
1391,Sub232 ISO-M-S,339384.7771,587.5234,188009.2,ISO-M-S
1392,Sub232 ISO-M-M,1002293.439,1194.4513,558478.2,ISO-M-M
1393,Sub232 ISO-M-L,1664831.891,1811.0238,928948.2,ISO-M-L
1394,Sub233 ISO-P-S,344949.9331,25.7484,39.70000005,ISO-P-S
1395,Sub233 ISO-P-M,1022763.941,80,117.1999999,ISO-P-M
1396,Sub233 ISO-P-L,1700295.853,133.7267,196.2,ISO-P-L
1397,Sub233 ISO-M-S,258608.1611,25.7484,39.70000005,ISO-M-S
1398,Sub233 ISO-M-M,763738.6251,80,117.1999999,ISO-M-M
1399,Sub233 ISO-M-L,1268586.993,133.7267,196.2,ISO-M-L
1400,Sub234 ISO-P-S,132487.1872,1.583800003,120.1,ISO-P-S
1401,Sub234 ISO-P-M,392819.6666,3.794200003,363.1,ISO-P-M
1402,Sub234 ISO-P-L,653043.7996,6.458800003,604.5,ISO-P-L
1403,Sub234 ISO-M-S,99325.3355,1.583800003,120.1,ISO-M-S
1404,Sub234 ISO-M-M,293334.1117,3.794200003,363.1,ISO-M-M
1405,Sub234 ISO-M-L,487234.5413,6.458800003,604.5,ISO-M-L
1406,Sub235 ISO-P-S,253470.6521,53.5506,87.70000005,ISO-P-S
1407,Sub235 ISO-P-M,751531.2173,53.5506,87.70000005,ISO-P-M
1408,Sub235 ISO-P-L,1249384.497,53.5506,87.70000005,ISO-P-L
1409,Sub235 ISO-M-S,190026.3573,53.5506,87.70000005,ISO-M-S
1410,Sub235 ISO-M-M,561198.3328,53.5506,87.70000005,ISO-M-M
1411,Sub235 ISO-M-L,932163.023,53.5506,87.70000005,ISO-M-L
1412,Sub236 ISO-P-S,190827.9053,353.3713,401.6,ISO-P-S
1413,Sub236 ISO-P-M,565803.585,353.3713,401.6,ISO-P-M
1414,Sub236 ISO-P-L,940623.3437,353.3713,401.6,ISO-P-L
1415,Sub236 ISO-M-S,143104.8284,344.3257,383.8000001,ISO-M-S
1416,Sub236 ISO-M-M,422634.3543,349.0481,390.8000001,ISO-M-M
1417,Sub236 ISO-M-L,702007.9593,351.7185,396.5,ISO-M-L
1418,Sub237 ISO-P-S,216643.0464,85.6977,929.3000001,ISO-P-S
1419,Sub237 ISO-P-M,642487.0824,223.1154,2622.5,ISO-P-M
1420,Sub237 ISO-P-L,1068157.413,336.267,4313.8,ISO-P-L
1421,Sub237 ISO-M-S,163476.7446,84.7193,929.4,ISO-M-S
1422,Sub237 ISO-M-M,482988.177,218.5026,2622.1,ISO-M-M
1423,Sub237 ISO-M-L,802325.9043,340.857,4308,ISO-M-L
1424,Sub238 ISO-P-S,189592.606,129.286,190,ISO-P-S
1425,Sub238 ISO-P-M,562252.3532,368.1468,196.4,ISO-P-M
1426,Sub238 ISO-P-L,934759.7896,609.4727,201.8000001,ISO-P-L
1427,Sub238 ISO-M-S,142974.4692,129.286,190,ISO-M-S
1428,Sub238 ISO-M-M,422397.9429,368.1468,196.4,ISO-M-M
1429,Sub238 ISO-M-L,701669.1057,609.4727,201.8000001,ISO-M-L
1430,Sub239 ISO-P-S,387040.733,44.502,1668.3,ISO-P-S
1431,Sub239 ISO-P-M,1147826.692,109.3956,4194.5,ISO-P-M
1432,Sub239 ISO-P-L,1908302.32,175.1411,6719.9,ISO-P-L
1433,Sub239 ISO-M-S,292057.1886,44.502,1668.3,ISO-M-S
1434,Sub239 ISO-M-M,862876.0585,-178564.3117,6356539.4,ISO-M-M
1435,Sub239 ISO-M-L,1433384.598,175.1411,6719.9,ISO-M-L
1436,Sub240 ISO-P-S,279031.9583,52.1713,9065.9,ISO-P-S
1437,Sub240 ISO-P-M,827366.7622,141.4697,27177.3,ISO-P-M
1438,Sub240 ISO-P-L,1375474.479,239.9313,45288.3,ISO-P-L
1439,Sub240 ISO-M-S,209526.8536,52.1713,9065.9,ISO-M-S
1440,Sub240 ISO-M-M,618851.4481,-7012.2815,811153.6,ISO-M-M
1441,Sub240 ISO-M-L,1027948.955,239.9313,45288.3,ISO-M-L
1442,Sub241 ISO-P-S,298176.7189,5.6598,2417.4,ISO-P-S
1443,Sub241 ISO-P-M,884286.5274,19.2698,7251.7,ISO-P-M
1444,Sub241 ISO-P-L,1470157.239,31.3312,12085.2,ISO-P-L
1445,Sub241 ISO-M-S,224995.891,-144099.0114,-121567.5,ISO-M-S
1446,Sub241 ISO-M-M,664744.0437,19.2698,7251.7,ISO-M-M
1447,Sub241 ISO-M-L,1104253.1,31.3312,12085.2,ISO-M-L
1448,Sub242 ISO-P-S,228195.0655,326.5947,531.0000001,ISO-P-S
1449,Sub242 ISO-P-M,676687.8935,326.5947,531.0000001,ISO-P-M
1450,Sub242 ISO-P-L,1124996.391,326.5947,531.0000001,ISO-P-L
1451,Sub242 ISO-M-S,171776.4707,326.5947,531.0000001,ISO-M-S
1452,Sub242 ISO-M-M,507432.1091,-112866.9759,-7527,ISO-M-M
1453,Sub242 ISO-M-L,842903.4165,326.5947,531.0000001,ISO-M-L
1454,Sub243 ISO-P-S,130781.7895,290.4464,12454.5,ISO-P-S
1455,Sub243 ISO-P-M,387852.7918,588.8542,55383.1,ISO-P-M
1456,Sub243 ISO-P-L,644818.9328,892.4606,186523.1,ISO-P-L
1457,Sub243 ISO-M-S,98686.6717,269.4628,11545.6,ISO-M-S
1458,Sub243 ISO-M-M,291567.4384,514.3028,54944,ISO-M-M
1459,Sub243 ISO-M-L,484343.3439,739.8413,187730.8,ISO-M-L
1460,Sub244 ISO-P-S,153662.9082,219.1505,1058.5,ISO-P-S
1461,Sub244 ISO-P-M,455710.1425,219.1505,1058.5,ISO-P-M
1462,Sub244 ISO-P-L,757634.1695,219.1505,1058.5,ISO-P-L
1463,Sub244 ISO-M-S,115952.5423,219.1505,1058.5,ISO-M-S
1464,Sub244 ISO-M-M,342579.0448,219.1505,1058.5,ISO-M-M
1465,Sub244 ISO-M-L,569082.3399,219.1505,1058.5,ISO-M-L
1466,Sub245 ISO-P-S,427550.4198,6459.9056,12251.4,ISO-P-S
1467,Sub245 ISO-P-M,1267954.172,7828.7069,14897.5,ISO-P-M
1468,Sub245 ISO-P-L,2108014.88,9284.6547,17289.6,ISO-P-L
1469,Sub245 ISO-M-S,322553.9424,2854.5937,9650.1,ISO-M-S
1470,Sub245 ISO-M-M,952964.7402,3516.5898,11238,ISO-M-M
1471,Sub245 ISO-M-L,1583032.493,4170.272,12674.7,ISO-M-L
1472,Sub246 ISO-P-S,378389.8017,3761.6711,3207.9,ISO-P-S
1473,Sub246 ISO-P-M,1122075.931,6056.2678,5162.6,ISO-P-M
1474,Sub246 ISO-P-L,1865456.445,8530.0867,7192.4,ISO-P-L
1475,Sub246 ISO-M-S,284849.5878,2317.7544,2803.4,ISO-M-S
1476,Sub246 ISO-M-M,841455.2894,3451.4412,4513.4,ISO-M-M
1477,Sub246 ISO-M-L,1397755.376,4561.8827,6121.3,ISO-M-L
1478,Sub247 ISO-P-S,176710.879,874.3593,1441.6,ISO-P-S
1479,Sub247 ISO-P-M,523905.1602,1732.7,2736,ISO-P-M
1480,Sub247 ISO-P-L,870954.0859,2623.3481,3977.8,ISO-P-L
1481,Sub247 ISO-M-S,132221.5787,544.439,1340.8,ISO-M-S
1482,Sub247 ISO-M-M,390437.2593,957.7327,2411.5,ISO-M-M
1483,Sub247 ISO-M-L,648507.5845,1334.1016,3376.8,ISO-M-L
1484,Sub248 ISO-P-S,173580.1998,325.1307,557.2,ISO-P-S
1485,Sub248 ISO-P-M,514723.2986,575.4663,1027.2,ISO-P-M
1486,Sub248 ISO-P-L,855725.9476,857.2132,1502.9,ISO-P-L
1487,Sub248 ISO-M-S,130592.4035,307.8698,535.9,ISO-M-S
1488,Sub248 ISO-M-M,385759.9097,526.9755,969.7,ISO-M-M
1489,Sub248 ISO-M-L,640786.9661,754.285,1403,ISO-M-L
1490,Sub249 ISO-P-S,154968.2221,1586.2295,4441.7,ISO-P-S
1491,Sub249 ISO-P-M,459532.565,1586.2295,4441.7,ISO-P-M
1492,Sub249 ISO-P-L,763971.5177,1586.2295,4441.7,ISO-P-L
1493,Sub249 ISO-M-S,116589.7528,1415.7252,4195.4,ISO-M-S
1494,Sub249 ISO-M-M,344397.1572,1459.1312,4259.9,ISO-M-M
1495,Sub249 ISO-M-L,572079.1714,1502.4168,4308.9,ISO-M-L
1496,Sub250 ISO-P-S,205198.2289,393.0867,537.6999999,ISO-P-S
1497,Sub250 ISO-P-M,608481.321,802.5991,1203.7,ISO-P-M
1498,Sub250 ISO-P-L,1011598.38,1291.4785,1864.2,ISO-P-L
1499,Sub250 ISO-M-S,154380.1075,331.0511,517,ISO-M-S
1500,Sub250 ISO-M-M,456026.9568,624.2663,1129,ISO-M-M
1501,Sub250 ISO-M-L,757507.773,961.9641,1707.5,ISO-M-L
1502,Sub251 ISO-P-S,192888.4887,1134.6201,2444,ISO-P-S
1503,Sub251 ISO-P-M,571894.8839,1400.7852,2989.8,ISO-P-M
1504,Sub251 ISO-P-L,950743.2469,1400.7852,2989.8,ISO-P-L
1505,Sub251 ISO-M-S,144519.2251,526.3574,2135.7,ISO-M-S
1506,Sub251 ISO-M-M,426787.0933,677.4499,2608.5,ISO-M-M
1507,Sub251 ISO-M-L,708896.9293,717.708,2660.5,ISO-M-L
1508,Sub252 ISO-P-S,312003.4412,2122.7104,3799.5,ISO-P-S
1509,Sub252 ISO-P-M,924990.8584,3135.0317,5376.1,ISO-P-M
1510,Sub252 ISO-P-L,1537721.07,4230.1613,7069.7,ISO-P-L
1511,Sub252 ISO-M-S,233280.0165,1674.597,3402.4,ISO-M-S
1512,Sub252 ISO-M-M,688820.5845,2575.4605,4821.8,ISO-M-M
1513,Sub252 ISO-M-L,1144103.947,3380.5629,6210.1,ISO-M-L
1514,Sub253 ISO-P-S,137840.8603,362.6887,1362.8,ISO-P-S
1515,Sub253 ISO-P-M,408654.2611,713.3478,2020.3,ISO-P-M
1516,Sub253 ISO-P-L,679354.0305,767.4143,2344.8,ISO-P-L
1517,Sub253 ISO-M-S,103061.4216,254.8464,1029.9,ISO-M-S
1518,Sub253 ISO-M-M,304315.9448,473.0711,1532.2,ISO-M-M
1519,Sub253 ISO-M-L,505456.8366,610.917,1997.4,ISO-M-L
1520,Sub254 ISO-P-S,149781.719,1012.3325,1228,ISO-P-S
1521,Sub254 ISO-P-M,444055.1051,1622.019,1933.8,ISO-P-M
1522,Sub254 ISO-P-L,738205.0161,2306.8155,2641.4,ISO-P-L
1523,Sub254 ISO-M-S,111989.4119,774.9362,961.1,ISO-M-S
1524,Sub254 ISO-M-M,330678.1838,1177.2502,1449.3,ISO-M-M
1525,Sub254 ISO-M-L,549243.4805,1633.0919,2020.6,ISO-M-L
1526,Sub255 ISO-P-S,325408.8734,5425.1661,4472.8,ISO-P-S
1527,Sub255 ISO-P-M,964755.0837,7630.2358,6427.9,ISO-P-M
1528,Sub255 ISO-P-L,1603833.537,9707.7764,8399.7,ISO-P-L
1529,Sub255 ISO-M-S,243455.8363,3645.8963,4121.5,ISO-M-S
1530,Sub255 ISO-M-M,718895.9725,4768.8636,5670.2,ISO-M-M
1531,Sub255 ISO-M-L,1194068.352,5793.9403,7143,ISO-M-L
1532,Sub256 ISO-P-S,125252.0495,539.7004,359,ISO-P-S
1533,Sub256 ISO-P-M,371332.4453,1381.1891,945.7,ISO-P-M
1534,Sub256 ISO-P-L,617309.5875,2224.4047,1447.1,ISO-P-L
1535,Sub256 ISO-M-S,93648.9677,536.667,397.8000001,ISO-M-S
1536,Sub256 ISO-M-M,276523.1999,1240.9683,833.1,ISO-M-M
1537,Sub256 ISO-M-L,459294.1785,1914.923,1325.3,ISO-M-L
1538,Sub257 ISO-P-S,180443.9569,542.946,374.5,ISO-P-S
